liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Passes Opposition Half,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Winning Goal,Successful Crosses & Corners,Unsuccessful Long Passes,Successful Crosses open play,Offsides,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Successful Long Passes,Left Foot Goals,Clean Sheets,Tackles Lost,Successful Launches,Hit Woodwork,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Through balls,Throw Ins to Opposition Player,Handballs conceded,Last Man Tackle,Successful Corners into Box,Second Goal Assists,Attempts from Set Pieces,Foul Won Penalty,Headed Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Home Goals,Away Goals,Goal Kicks,Crosses not Claimed,Total Red Cards,Red Cards - 2nd Yellow,Drops,Straight Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_League_One,2020,Chattanooga Red Wolves SC,7fid0tcjau3ken4my1hy554ut,T. Nicklaw,Defender,14,1,515,2,,,236,1,,17,65,1,3,2,6,62,120,11,25,2,244,,7,,158,8,2,59,39,1,45,,21,5,4,15,290,,7,5,22,122,,10,21,,2,8,,36,17,10,1,7,,9,66,,179,185,14,11,15,4,13,0,,34,,,3,,13,2,,27,,1,,2,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Chattanooga Red Wolves SC,9bfdxeq2dnzjtlqd12ty7bcdm,P. Okonkwo,Forward,46,,89,5,,,13,,5,3,9,1,1,,6,14,2,3,2,,13,,7,,11,,1,2,3,,2,,1,,1,,35,,5,5,18,2,2,10,9,,3,3,2,27,,,,5,,12,5,,11,11,9,1,18,1,6,0,,,,1,,1,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Chattanooga Red Wolves SC,7we3ez0k7a03jckcj3y55q85x,N. Pettas,Midfielder,30,,2,2,,,1,,1,,,,,,,1,1,,,,1,,1,,1,1,,,,,,,,,,,2,,2,1,3,1,,10,,,,,1,3,,1,,2,,3,,,1,1,,,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Chattanooga Red Wolves SC,2rl814bd650e1zv71w9eg04x5,A. Pineda,Midfielder,23,3,203,,,,56,2,8,17,29,1,,,4,44,14,4,13,,59,1,3,3,37,2,5,20,13,3,26,1,10,3,1,4,112,4,3,2,28,24,1,10,20,2,9,4,3,36,,2,10,3,4,12,5,,36,39,8,2,16,,16,0,4,7,1,,,2,,3,1,2,,1,2,,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Chattanooga Red Wolves SC,a3oibtfew7vizakj0b4rde6p6,R. Pineda,Midfielder,16,11,713,6,,,203,9,17,63,104,6,4,1,10,126,56,14,59,1,218,7,23,5,148,8,13,62,36,7,70,3,36,8,16,11,367,14,14,15,71,67,29,10,38,6,14,6,7,87,2,9,19,14,6,39,52,,141,156,16,4,49,2,32,0,4,3,3,8,11,2,2,7,,8,,,10,,1,2,,2,1,,2,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Chattanooga Red Wolves SC,qeg5xtyviuiaqjqc8z3dd1m2,J. Ramos,Defender,4,7,1161,,1,1,631,2,7,57,155,4,3,2,14,182,369,17,47,2,666,1,15,16,405,13,6,144,107,4,103,3,81,13,13,48,857,,13,8,71,276,8,10,59,1,11,15,,100,35,15,7,13,,27,226,,491,522,29,12,41,18,44,0,2,97,2,1,18,,41,5,6,117,,2,5,19,1,1,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,
USA_USL_League_One,2020,Chattanooga Red Wolves SC,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,Defender,17,22,1212,1,,,537,7,14,94,147,1,11,2,17,224,251,28,104,2,543,2,10,10,359,14,10,149,30,8,122,1,78,14,20,50,883,1,15,7,87,218,18,10,106,3,21,49,9,153,28,16,23,15,1,30,201,,388,394,66,20,47,29,57,0,4,45,4,,104,,21,7,6,35,,2,8,9,1,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Chattanooga Red Wolves SC,3qt6pi6jiz2g55a8cud3r9dqt,Ualefi,Midfielder,7,2,667,2,1,1,215,4,4,62,83,1,6,,7,73,102,11,35,,229,8,14,5,171,6,6,46,80,6,46,2,31,9,10,13,309,15,11,8,49,56,9,10,26,3,4,6,1,62,4,6,13,11,8,29,31,1,169,183,13,9,36,4,20,0,2,11,,2,4,3,3,3,,12,,,2,,,1,,1,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Chattanooga Red Wolves SC,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,Forward,12,19,1260,,,,522,10,16,96,165,3,10,1,19,242,255,29,92,1,547,,15,9,350,13,5,142,178,16,109,1,108,14,27,65,917,16,14,11,118,240,8,10,106,2,39,30,10,167,14,14,32,14,10,42,33,,383,405,49,18,61,39,76,0,15,50,9,,88,,33,3,2,55,,3,11,12,,2,,2,,23,,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Chattanooga Red Wolves SC,dvl3a1kc54icwz3lt1fivf00l,J. Soto,Midfielder,8,,1248,,,,714,3,3,89,188,5,11,2,7,113,461,11,51,2,739,6,15,2,587,13,3,93,252,11,68,2,61,15,17,29,852,1,15,7,56,199,,10,31,1,10,9,1,72,21,15,4,15,,34,199,,624,646,16,7,41,16,22,0,3,42,1,,1,1,18,2,3,59,,2,4,6,,1,,2,1,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Chattanooga Red Wolves SC,28qghssr4jm00k3zrqushn9t6,T. Trilk,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Chattanooga Red Wolves SC,1ckmi6gw70asd7s18qbpj96nd,U. Uzo,Defender,3,2,217,2,,,76,1,5,5,25,1,,,1,32,37,2,8,,80,1,5,,56,2,,18,35,,14,,5,2,2,6,127,,4,3,17,32,,10,11,,5,4,3,22,3,2,2,4,,10,8,,59,62,5,2,11,7,7,0,,10,,1,13,,5,,2,6,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Chattanooga Red Wolves SC,by5ik2pgnl7qbrol8x6pvenoq,R. Zacarías,Forward,19,7,968,1,2,1,261,8,40,109,143,2,10,1,19,157,69,17,52,1,268,11,18,10,207,9,18,56,52,10,51,5,39,13,25,12,471,,14,8,105,39,48,10,64,11,13,24,11,148,3,10,7,14,,65,68,2,205,212,43,10,84,5,40,2,,4,,5,4,11,2,7,1,5,,1,7,,,1,1,1,2,,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,ar3l52h52v2hs28v6vp1fh46i,S. Adams,Forward,0,10,809,3,4,2,182,8,22,52,78,,6,1,7,108,53,9,51,3,184,3,7,14,115,11,16,57,57,3,56,4,22,9,21,11,330,,12,4,69,49,45,10,38,10,13,2,15,78,2,12,10,12,,33,26,4,126,127,9,6,40,5,36,0,4,6,4,5,6,6,1,6,,12,2,,3,,,1,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,8e41frophez1otbzaamqxzip6,Roberto Alarcón,Defender,7,32,1330,1,2,2,565,6,33,179,244,5,4,2,9,183,293,15,55,3,597,7,29,12,492,15,13,77,48,18,99,9,71,15,19,24,901,12,16,12,133,141,10,10,68,7,38,4,8,146,17,17,46,16,6,69,229,2,491,520,13,12,78,9,64,1,17,22,11,1,42,2,14,6,3,28,,2,3,1,,2,,2,1,5,1,,4,,4,,,1,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,ayafz39numgvk458eh88aiu0a,S. Biek,Defender,6,1,1062,,,,641,2,,25,144,4,7,2,12,97,425,13,36,2,658,2,16,1,507,9,7,89,103,2,54,2,39,12,13,36,788,,12,9,38,254,15,10,32,2,5,14,,64,35,11,1,12,,20,276,,553,569,26,7,32,26,18,0,,53,,,4,,15,5,12,62,,4,6,7,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,61vr3ua03h6caxaon7s4b99be,C. Booth,Defender,21,,282,6,,,144,,1,10,11,,,,7,35,104,2,22,,149,2,4,1,103,8,,34,22,,15,,19,3,,19,180,,9,2,10,65,2,10,18,,1,14,,31,13,8,,9,,6,52,,111,115,21,2,13,5,4,0,,12,,,,,3,,6,12,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,35pynx997du51swzmfaebk3my,E. Calvo,Midfielder,5,9,1104,1,,,458,3,8,63,171,2,5,2,10,114,223,34,45,2,475,2,16,5,356,14,2,82,66,3,59,1,60,13,11,32,736,,14,8,98,170,8,10,79,1,22,18,1,126,27,16,9,14,,37,176,,377,393,28,16,47,25,61,0,1,37,1,,83,1,23,1,6,37,,1,18,1,,,,,,10,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,,,1,,,,,,,,
USA_USL_League_One,2020,FC Tucson,61ltuwhg1tynt0rp3yzvwqjqi,J. Coan,Midfielder,11,8,561,5,4,1,146,6,21,35,79,,7,,6,85,44,8,27,,149,6,4,7,108,6,8,32,21,9,33,2,23,6,10,7,270,3,11,3,48,37,24,10,23,7,5,3,11,57,1,6,8,11,,28,56,4,114,117,9,5,34,5,20,2,6,5,5,2,10,1,1,1,,9,2,,3,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,dv155f8jlvq8frvhjcokboiy1,C. Dennis,Midfielder,0,21,1176,1,,,523,11,23,116,259,3,4,1,22,221,207,18,83,3,544,7,17,19,401,14,20,99,136,31,127,8,52,14,18,22,836,37,15,10,113,158,30,10,90,5,29,24,9,159,12,15,50,15,22,47,134,,427,445,46,14,69,5,66,0,21,16,,1,9,7,3,15,1,44,,1,4,2,,5,1,5,5,,2,,15,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,ay8btpvbbaekhi43c9eimidey,Manuel Ferriol,Midfielder,21,,208,8,,,118,1,7,23,53,1,2,2,3,44,41,3,21,,120,1,9,5,78,2,3,27,35,2,25,2,15,1,6,2,163,,9,5,28,37,10,10,10,1,1,2,3,33,2,4,,9,,20,25,,91,93,5,2,23,3,8,0,1,6,1,,,2,,2,,15,,,1,,1,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,5mgkom2immb86sa0ggpqqmh62,R. Guerrero,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,9iuzg0vmlvhboylea6icnxf8q,J. Hill,Defender,4,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,5mlb8gmahsuqedawyil2tmz8p,R. Howell,Midfielder,95,3,294,12,,,136,2,4,27,69,,4,,5,30,57,6,11,1,137,2,3,4,116,4,1,13,36,5,13,2,23,2,6,3,191,,14,1,24,40,3,10,17,,4,3,3,32,3,4,3,14,,10,34,,123,124,8,1,15,,14,0,2,2,2,,4,1,,1,,8,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,afw0d1iesr2uueu8200rbn561,A. Knight,Goalkeeper,99,,630,,,,108,,,,4,,,2,,60,147,2,2,,208,,1,,119,4,,57,46,,41,,63,7,,16,282,,7,,5,106,,10,5,,3,,,5,6,6,,7,,,56,,86,151,,1,,,5,0,,55,,,,,19,,,32,,2,1,8,,,,,,,1,1,,,,,,,,26,82,,2,1,1,,11,9,15,1,1,,18,,,,,,67,1,,,,,,,
USA_USL_League_One,2020,FC Tucson,9tra1ncwpzxln3jit1g2rjqzu,D. Lewis,Midfielder,50,,52,5,,,22,1,4,10,10,1,1,1,,14,7,2,5,,23,,1,2,16,2,,6,5,,3,,3,,2,3,40,,5,1,9,5,3,10,4,,,,2,9,,3,,5,,5,3,,16,17,,2,5,2,4,0,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,75ya8t62q1sp6ew1nlanfdduy,A. Liadi,Forward,9,9,979,4,3,2,165,5,35,47,78,5,9,,29,153,41,11,57,3,181,8,19,15,107,10,24,62,44,11,65,6,25,11,16,6,407,,15,11,114,50,49,10,78,12,30,22,17,165,5,10,9,15,,58,40,3,104,119,51,5,87,4,56,0,,5,,14,1,3,,12,2,12,,1,6,,1,1,,3,,1,2,,,,,2,1,,,,,,,,,,,,,,,,,,,,0,3,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,3ebdkaen0epb09q1cnx4za3ca,N. Logue,Defender,20,2,1440,,,,945,4,1,38,302,4,7,2,16,198,512,26,77,3,994,,17,3,686,17,12,181,357,7,129,4,70,16,17,54,1187,,16,10,61,502,25,10,61,4,5,27,,104,63,19,2,16,,27,97,,768,813,43,16,43,17,34,0,1,104,1,,5,,42,8,14,127,,4,10,14,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,7unwskjpexppivb5pbqmspz6y,D. Longdon,Midfielder,2,1,92,6,,,6,,7,4,5,,2,,4,17,1,,1,,6,,3,1,5,,4,1,1,3,2,1,5,,2,,38,,6,,13,1,10,10,5,,3,1,2,18,,,1,6,,9,,,5,5,5,,13,,4,0,1,,1,2,1,,,4,,,,,,,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,5kca3m71m6b4gxny495rwnasq,G. Magana-Rivera,Midfielder,17,,99,1,,,22,,2,6,9,1,,,2,6,11,1,1,,22,1,1,1,19,1,,2,4,,2,,2,1,,,33,,2,1,10,7,1,10,6,,4,,,12,,1,,2,,4,5,,20,20,2,1,6,1,6,0,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,eaulxpgb8yhnk0cfpwcpzks4q,C. Merancio,Goalkeeper,1,,810,,,,131,,,,28,1,,,,80,148,,,3,252,,1,,129,13,1,76,41,,60,,61,9,,16,322,,9,,3,159,1,10,4,,2,2,,5,6,13,,9,,1,52,,96,176,2,,1,,2,0,,76,,,,1,31,1,,47,,2,,17,,,,1,,,,,,,,,,,,25,93,,1,,2,5,11,10,14,3,,1,27,,,,,,95,,,,,,,,
USA_USL_League_One,2020,FC Tucson,cc6t2lpi174awgy8wk96cjkyd,Elivelton,Defender,6,13,1153,2,3,,523,7,26,103,241,1,9,1,10,193,204,32,85,2,538,11,19,13,388,13,23,104,165,17,88,3,72,14,24,38,835,9,16,15,132,151,23,10,90,8,31,15,10,157,20,14,22,16,4,57,119,3,422,434,25,16,67,16,75,1,11,19,6,2,29,4,7,15,1,46,1,,16,5,,1,,2,1,3,,,4,,1,,2,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,b669yz7ehf8o1ia03vd28yove,J. Pena,Midfielder,27,4,450,,,,176,1,6,40,53,2,1,1,3,55,105,7,19,,182,,5,,149,3,,27,69,1,15,,30,5,4,16,286,,5,4,32,64,3,10,19,,8,4,3,39,9,4,4,5,,17,9,,149,155,7,6,20,6,15,0,3,8,3,1,36,,2,,1,6,,3,1,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,6gg0cv3db0nowxmsxa8wqt3sa,G. Godoy,Forward,19,8,952,4,3,3,234,3,12,88,113,2,6,2,18,102,81,9,42,1,248,8,10,1,181,9,20,58,77,14,53,7,20,11,9,13,383,,15,5,46,52,34,10,39,7,12,17,6,81,6,11,8,15,,24,31,2,176,190,35,4,42,4,22,1,4,16,4,10,5,7,7,13,2,9,,2,5,,,,1,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,2,1,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,asy97zdxk0352toy38huzk222,T. Silva,Defender,33,21,721,1,,,297,4,12,69,134,1,2,1,10,116,117,16,36,3,306,,14,3,222,10,1,60,125,4,59,1,36,8,12,22,524,5,9,4,55,107,5,10,26,,5,2,2,67,19,11,21,9,,31,5,,238,246,12,12,41,11,24,0,5,24,4,1,80,,15,1,4,24,,1,4,6,,1,,1,,7,2,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,8e6kj3506n4gum041dok8v1ex,R. Sommersall,Midfielder,44,1,628,1,,,308,,12,50,103,1,2,,8,70,176,17,36,2,323,5,11,9,254,11,1,44,102,3,28,,39,8,7,17,420,,9,9,70,83,1,10,43,1,13,4,7,82,2,11,1,9,,31,88,,264,279,12,10,39,17,39,0,,8,,,1,1,1,,1,25,,,7,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,6kur4ylifkikbcmr3c2owmeei,A. Valenzuela,Defender,26,1,100,2,1,,37,1,1,2,7,1,,,3,12,21,1,2,1,37,,1,1,25,1,3,9,,,7,,2,1,,3,54,,3,1,5,28,3,10,3,3,,1,,9,4,1,1,3,,3,7,1,28,28,4,1,6,3,2,1,,7,,,,,4,,1,3,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
