liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,Westchester SC,2y01r8xzwj5tinhdhdutejr6y,M. Jennings,Defender,2,31.0,10.0,21.0,7.0,38.0,1.0,69.0,,67.0,35.0,32.0,40.0,104.0,6.0,,7.0,,10.0,7.0,3.0,,,,36.0,25.0,11.0,,,1.0,73.0,231.0,,,,45.0,4.0,,25.0,,21.0,1.0,1.0,1.0,7.0,4.0,,,,1.0,,10.0,194.0,66.0,133.0,189.0,1.0,3.0,11.0,18.0,527.0,5.0,,,31.0,14.0,6.0,65.0,236.0,2.0,199.0,4.0,8.0,37.0,346.0,2.0,2.0,2.0,12.0,23.0,16.0,25.0,5.0,,,0.0,5.0,5.0,,2.0,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,
USA_USL_League_One,2026,Westchester SC,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,Forward,27,5.0,3.0,2.0,7.0,51.0,1.0,58.0,1.0,49.0,19.0,30.0,95.0,50.0,1.0,1.0,7.0,1.0,9.0,6.0,3.0,1.0,1.0,,44.0,16.0,28.0,,,3.0,37.0,181.0,,,,25.0,9.0,4.0,26.0,,43.0,4.0,2.0,2.0,6.0,4.0,1.0,,,4.0,3.0,6.0,142.0,95.0,47.0,136.0,1.0,7.0,2.0,11.0,475.0,10.0,1.0,1.0,5.0,4.0,16.0,59.0,181.0,4.0,142.0,8.0,14.0,39.0,270.0,1.0,1.0,6.0,8.0,30.0,10.0,31.0,,1.0,0.0,1.0,1.0,2.0,,,3.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Westchester SC,5jnn95l62prznsuh1a9x6jdp0,E. Mackic,Forward,18,12.0,8.0,4.0,6.0,39.0,,28.0,1.0,31.0,20.0,11.0,77.0,16.0,2.0,,6.0,2.0,7.0,6.0,1.0,1.0,2.0,,19.0,12.0,7.0,,1.0,10.0,25.0,85.0,,,,9.0,3.0,2.0,8.0,,9.0,10.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,68.0,57.0,16.0,67.0,1.0,3.0,,2.0,275.0,7.0,2.0,1.0,4.0,5.0,2.0,35.0,89.0,7.0,72.0,4.0,13.0,17.0,136.0,4.0,4.0,2.0,,19.0,2.0,17.0,2.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Westchester SC,47t1nc1plgqm5lfv2x8cpsydw,L. Marinelli,Goalkeeper,99,,,,2.0,,,2.0,,,,,,41.0,,,2.0,,2.0,2.0,,,,,,,,,,,5.0,42.0,,,,1.0,,,14.0,,14.0,,,,2.0,,,,,,,15.0,30.0,12.0,28.0,25.0,,,,,180.0,,,,4.0,,,22.0,60.0,,40.0,,,20.0,80.0,,,,18.0,15.0,5.0,2.0,,,,0.0,,,,8.0,9.0,,,,,,,,,,,,,,9.0,10.0,1.0,,6.0,,7.0,3.0,,3.0,,,,2.0,4.0,,,,,,,,,,,,,
USA_USL_League_One,2026,Westchester SC,ar4x75pt8zphievntxkmh1t2i,C. McGlynn,Midfielder,6,12.0,4.0,8.0,8.0,76.0,5.0,85.0,2.0,50.0,22.0,28.0,81.0,112.0,6.0,,8.0,4.0,14.0,11.0,3.0,2.0,3.0,1.0,38.0,18.0,20.0,,,5.0,113.0,385.0,2.0,2.0,,29.0,3.0,1.0,31.0,4.0,109.0,5.0,5.0,5.0,8.0,2.0,,,,4.0,10.0,29.0,335.0,161.0,194.0,326.0,5.0,7.0,1.0,3.0,692.0,5.0,,2.0,18.0,10.0,4.0,66.0,410.0,10.0,355.0,12.0,12.0,55.0,498.0,2.0,2.0,1.0,24.0,45.0,12.0,31.0,,3.0,1.0,0.0,4.0,5.0,,2.0,6.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_League_One,2026,Westchester SC,3bgu0rileztsws5spbqxu661g,M. Molina,Goalkeeper,23,,,,2.0,,,17.0,,1.0,,1.0,,43.0,,,2.0,,4.0,1.0,3.0,,,,1.0,,1.0,,,,23.0,55.0,,,,9.0,,,18.0,,13.0,,,,2.0,,,,,1.0,,7.0,41.0,4.0,51.0,48.0,,,,,180.0,,,,4.0,,,24.0,79.0,,55.0,,,24.0,99.0,,,,23.0,18.0,6.0,1.0,,,,0.0,,,,2.0,12.0,,,,1.0,,,,,,,,,,15.0,12.0,,1.0,4.0,,7.0,4.0,,4.0,,,,2.0,3.0,,,,,,,,,,,,,
USA_USL_League_One,2026,Westchester SC,6ynvli3n5395c4eoteg1lod0p,N. Powder,Defender,66,6.0,3.0,3.0,7.0,37.0,1.0,41.0,,38.0,17.0,21.0,47.0,80.0,3.0,,7.0,,8.0,4.0,4.0,,,,32.0,14.0,18.0,,,3.0,14.0,235.0,,,,15.0,7.0,3.0,22.0,,111.0,4.0,1.0,,5.0,2.0,2.0,2.0,2.0,3.0,2.0,18.0,211.0,112.0,107.0,199.0,6.0,8.0,9.0,21.0,484.0,6.0,1.0,,17.0,3.0,1.0,55.0,242.0,1.0,217.0,14.0,2.0,25.0,349.0,6.0,5.0,4.0,9.0,18.0,13.0,16.0,1.0,,,0.0,,6.0,,1.0,8.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Westchester SC,6eteku1bt31hga1t8daqos0oa,S. Payne,Defender,22,2.0,,2.0,2.0,14.0,,10.0,,9.0,1.0,8.0,7.0,14.0,,,2.0,,4.0,1.0,3.0,,,,7.0,1.0,6.0,,,,15.0,44.0,,,,3.0,3.0,,4.0,,1.0,,,,1.0,1.0,1.0,,,,,2.0,34.0,9.0,25.0,32.0,,2.0,1.0,9.0,62.0,1.0,,,3.0,,4.0,12.0,44.0,,34.0,2.0,,10.0,67.0,,,,3.0,6.0,4.0,7.0,,,,0.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Westchester SC,8pl795qg2d886vtq8trzsucfe,B. Pierre,Defender,4,14.0,5.0,9.0,5.0,19.0,,53.0,2.0,47.0,19.0,28.0,22.0,72.0,3.0,,5.0,,10.0,10.0,,,,,33.0,14.0,19.0,,,1.0,49.0,208.0,,,,32.0,8.0,5.0,21.0,,72.0,1.0,1.0,1.0,5.0,,,1.0,1.0,2.0,,7.0,181.0,59.0,127.0,178.0,3.0,6.0,4.0,5.0,450.0,4.0,1.0,,24.0,7.0,8.0,40.0,212.0,2.0,185.0,9.0,3.0,27.0,296.0,1.0,1.0,3.0,14.0,18.0,10.0,13.0,1.0,,,0.0,2.0,7.0,,2.0,10.0,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_League_One,2026,Westchester SC,1ukm9nul6asa10oh4ur2my356,S. Powder,Forward,7,8.0,3.0,5.0,7.0,37.0,1.0,34.0,5.0,19.0,9.0,10.0,64.0,45.0,,,7.0,,5.0,4.0,1.0,,,,11.0,6.0,5.0,1.0,,2.0,54.0,136.0,,,,21.0,7.0,1.0,20.0,,4.0,2.0,,3.0,3.0,2.0,4.0,6.0,5.0,1.0,1.0,5.0,104.0,60.0,54.0,103.0,2.0,1.0,6.0,19.0,315.0,4.0,,,5.0,1.0,1.0,58.0,140.0,3.0,108.0,3.0,4.0,32.0,216.0,12.0,8.0,3.0,10.0,33.0,11.0,22.0,,,,0.0,2.0,,,2.0,8.0,5.0,,1.0,,4.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Westchester SC,34c273m0yp3lmor48wzdpociy,G. Santucci,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Westchester SC,et9j0mgy2w3qgft93z1u6dvxl,R. Tetteh,Defender,12,,,,1.0,,,4.0,,3.0,2.0,1.0,,6.0,,,1.0,,,,,,,,3.0,2.0,1.0,,,,2.0,9.0,,,,2.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,2.0,8.0,4.0,4.0,6.0,,1.0,,,27.0,1.0,,,,,,3.0,9.0,,8.0,1.0,,1.0,13.0,,,,,,1.0,1.0,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Westchester SC,8881iw60fy3v3xk8eft74bj84,T. Timchenko,Defender,5,11.0,5.0,6.0,5.0,16.0,1.0,60.0,,26.0,15.0,11.0,8.0,102.0,1.0,,5.0,,9.0,5.0,4.0,,,,15.0,10.0,5.0,,,1.0,81.0,238.0,,,,26.0,,,17.0,,46.0,2.0,1.0,,5.0,1.0,,1.0,1.0,,,28.0,214.0,81.0,141.0,193.0,,3.0,,1.0,433.0,2.0,1.0,,36.0,6.0,2.0,28.0,245.0,1.0,221.0,3.0,1.0,24.0,308.0,,,1.0,20.0,16.0,8.0,4.0,1.0,,,0.0,5.0,3.0,,13.0,9.0,,,,2.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Westchester SC,5pmjeaxovo8kovznphrlnw6xg,B. Vásquez,Midfielder,11,2.0,1.0,1.0,4.0,8.0,,12.0,,9.0,7.0,2.0,15.0,11.0,1.0,,4.0,,1.0,1.0,,,,,7.0,6.0,1.0,,,,4.0,29.0,,,,10.0,,,6.0,,7.0,1.0,1.0,,,,4.0,1.0,,,,2.0,26.0,15.0,13.0,25.0,,,,,73.0,4.0,1.0,,,1.0,1.0,13.0,30.0,1.0,27.0,,2.0,3.0,45.0,5.0,,2.0,,7.0,1.0,3.0,,,,0.0,,,,,,5.0,,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
