liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,13c4094f5f4456j5o1kqxgtzp,I. Portillo,Midfielder,27,180,,45,2,16,2,3,1,,3,15,16,4,10,45,,3,29,,13,10,1,7,4,2,2,6,68,2,2,11,25,1,20,8,,4,18,6,2,7,32,32,7,,10,4,5,4,,,,1,1,,1,,3,,1,,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,2ved5q40f3ht7e4xdui1flcd1,J. Portillo,Midfielder,11,44,1,19,7,7,,,,,1,11,7,1,5,19,,1,13,,5,6,1,7,1,,1,2,30,2,1,4,5,,4,1,,,5,2,2,3,14,14,1,1,4,,1,1,4,,,1,1,,1,,1,,1,4,,1,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,116ze3r6o220nyfwe0xxwrhed,H. Romero,Defender,16,180,,28,1,6,2,3,2,1,4,8,15,3,5,29,,4,19,1,8,13,1,4,3,2,2,4,63,2,1,7,13,,45,6,1,2,13,15,2,3,20,21,6,2,7,1,6,4,,,,1,1,,1,,2,,1,,,2,1,,4,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,6mnv5rpqqxegxhgbt40ups0yd,H. Sosa,Midfielder,14,82,,33,5,9,,1,,,2,21,14,1,12,35,1,2,21,,13,10,2,15,5,1,1,1,51,2,1,8,7,1,9,6,1,1,11,,2,3,21,22,3,,5,1,,5,2,,,1,1,3,1,,1,,1,3,,13,,1,,,,,,,,,,,,,,,1,,,1,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,f0fqjc9ziamgluwg9vi45d2vp,M. Ambrose,Defender,22,180,,75,14,27,4,5,,,5,29,31,2,14,76,,4,54,,19,20,,16,7,2,,8,104,2,1,7,29,,22,7,,5,17,,2,5,56,57,10,1,10,1,1,2,5,,3,,1,,2,,3,,3,5,,13,1,,,,,2,,,,,,,,,1,10,1,1,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,9crw9og5xe70mc0m1etggpdk9,E. Barco,Midfielder,8,315,,126,33,79,1,4,2,2,2,54,30,5,18,128,2,2,103,4,22,38,6,27,17,4,4,2,201,4,2,42,27,5,78,26,12,1,45,,4,17,104,106,3,3,19,2,2,25,,1,1,,1,8,5,2,3,6,6,7,,30,1,,,,,,,,,,,,,,1,2,3,,1,,8,6,1,2,1,,2,2,2,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,61zjhp2dn7uy819kdei4qqqga,G. Bello,Defender,21,90,,25,5,13,1,1,,,,8,10,4,2,26,,2,23,,3,10,,3,3,1,1,2,42,1,1,8,7,2,18,6,1,1,9,1,1,3,22,23,1,4,3,,1,5,2,,2,1,,,3,,,,3,2,,4,,,,,,,,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,bkhfbvpl7ahh68a53d2ykqmll,A. Carleton,Midfielder,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,7ruqyuqr8iil24sejip7mremt,L. González Pírez,Defender,5,270,1,162,8,59,2,14,6,,3,33,84,2,17,174,,8,129,1,31,70,,21,23,3,6,11,220,3,4,21,73,1,55,15,5,7,31,11,3,13,132,143,10,2,16,,8,8,1,,,2,1,1,5,1,14,,6,1,,23,1,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,d1e82ijf1k8jt10dxrrqfslw5,J. Gressel,Midfielder,24,270,,148,31,69,,5,1,3,2,58,49,11,30,151,,4,112,6,35,2,4,38,25,3,4,7,229,3,2,35,50,9,77,18,,4,41,5,3,21,113,116,6,9,23,2,5,14,9,,1,,,3,3,3,4,5,3,10,,68,2,,,,,1,,,,,,,,,,19,2,2,2,,2,1,,,,,,,,2,,,1,1,1,1,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,26r7731d42flwc6ikxb90jxlh,B. Guzan,Goalkeeper,1,360,,57,,13,15,31,,,,32,64,,1,109,,,45,,32,26,,25,41,4,,7,149,4,,,60,,63,1,,1,1,,4,,48,77,1,,,,,,,,,,1,,5,,32,,6,,,23,2,,,12,43,4,,,3,1,9,1,,9,,,,,,,,,,,1,,,,,,,,,,,,3,1,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,agjzai69udbed9vhljq5f18lx,A. Kann,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,6i2lftpxtsvjcdug1mflh8v6d,K. Kratz,Midfielder,32,14,,18,5,11,,,,,1,5,6,,2,18,,1,16,1,2,5,1,4,1,,,,24,1,1,2,5,1,91,,,,3,,1,2,16,16,1,,3,,,,,,,,,,,1,,,,2,,3,,1,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,29yzbetu0kz3siy9prkcesno5,J. Larentowicz,Midfielder,18,183,,124,12,42,6,10,5,1,3,28,65,1,11,128,,1,102,1,21,35,,14,13,2,9,8,149,4,1,8,38,,20,5,,4,15,1,4,7,104,107,7,,10,1,2,1,1,,1,,,,3,,5,1,3,1,,43,1,2,1,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,ddb6de7pli57w8z163ztwczx1,G. Martínez,Midfielder,10,300,,130,22,72,1,3,2,7,2,85,30,5,41,141,4,7,89,9,44,33,7,51,13,4,5,5,250,4,4,63,49,5,60,37,18,,65,,4,26,89,97,2,2,28,3,1,37,3,3,6,1,1,14,5,2,8,8,6,12,,37,,,,,,,,,,,,,,,1,3,5,,4,5,9,7,4,1,1,1,,1,1,,,,,,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,cjqwtxwyqdy1o1ehr8yrdbnit,Josef Martínez,Forward,7,351,,57,20,35,,1,,3,7,27,21,2,11,67,1,9,55,8,12,11,4,8,6,4,1,4,111,4,5,26,9,18,68,14,7,4,37,6,4,16,45,55,11,1,23,1,,10,,2,1,,1,1,5,5,,2,6,,,27,1,,,,,,,,,,,,,,1,,1,,1,,,,,,1,1,,,,3,,,3,3,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,d38mrccgoud3qomh3supk202d,D. Nagbe,Midfielder,6,301,,186,33,95,,3,,,3,25,77,6,13,188,,3,164,1,16,71,2,14,23,3,,2,226,4,2,25,40,1,91,13,4,2,30,5,4,14,171,172,5,4,17,2,2,11,,1,1,,1,1,2,1,8,1,3,,,44,2,1,,,,,,,,,,,,,,1,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,2a4bnzt35s1sihckf86e8bys5,M. Parkhurst,Defender,3,346,,190,12,56,10,17,,,2,32,107,9,14,194,1,4,155,,31,51,,20,18,4,4,11,227,4,2,20,82,,42,13,1,2,24,11,4,9,159,163,4,7,11,2,6,11,,,,2,1,1,5,,8,1,6,,,49,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,10axvdyabc15jqxp0ro94odzp,F. Pogba,Defender,4,14,,16,1,6,,1,,,,1,10,,,17,,1,14,,1,6,,1,2,,,,19,1,1,1,6,,85,1,,1,2,1,1,1,15,16,1,,1,,,,,,,,,,,,2,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,4v30smxat71u7nl3x7tgaulzp,E. Remedi,Midfielder,11,357,,228,30,103,3,9,3,,3,52,96,9,28,236,2,6,191,,37,70,3,27,22,4,6,11,291,4,5,43,61,,49,24,11,3,49,1,4,22,192,199,6,8,25,1,6,21,1,,1,1,1,1,5,,8,3,6,1,,75,1,,1,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,bjpjsx12xdi3bwsv35746arqh,M. Robinson,Defender,12,360,,205,14,47,5,11,6,3,5,31,131,6,18,207,,2,168,3,29,49,,18,29,4,7,11,252,4,1,10,80,4,55,18,1,11,26,14,4,3,176,178,16,2,8,4,7,7,,,,,1,,5,,10,1,6,,,64,2,,3,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,cipf4dnh5novtb3wtsm2zy11x,B. Shea,Defender,20,180,,69,14,24,1,2,2,2,1,23,30,3,14,69,,1,48,2,16,30,1,14,12,2,9,6,112,2,,11,24,7,58,10,3,4,16,1,2,5,53,53,5,1,6,2,5,6,4,,2,,1,1,2,,5,1,3,4,,1,1,,,,,,,,,,,,,,1,12,1,1,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,ciaqe12s383jursixiioxmo5x,H. Villalba,Forward,15,60,,34,8,18,,,1,2,,19,9,1,7,34,,1,26,3,7,2,3,11,6,,2,,61,4,,16,8,4,83,8,1,,16,,4,8,27,27,,1,8,,1,8,4,,1,,,6,,1,1,5,,4,1,16,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,mjey6km17mz37bjy96v785ih,B. Vázquez,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,8pn2tu1wlbu05juvt3ioei191,G. Wild,Midfielder,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,a2bwi8risp0a9q88cno5wlihh,R. Williams,Forward,9,9,,4,1,1,,,,,,5,1,,2,4,,1,2,,2,1,,2,,,,,7,1,1,3,1,,11,1,,1,4,,1,3,2,2,1,,3,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,2r76dkkaf0jlrwjszmz7spfx1,J. Aguilar,Forward,94,220,,44,19,19,,,1,1,7,23,17,3,14,50,2,2,35,3,14,6,2,12,9,3,4,3,76,3,,17,12,5,46,16,1,7,31,,3,8,30,36,14,,15,3,,9,1,2,,,,5,4,2,1,3,4,1,,13,,,,,,,,,,,,,,,2,1,,,,2,,,,,,,,1,,1,,,1,,,1,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,ezylib4dbjl18dxa8nj7djso9,A. Ayarza,Midfielder,14,341,,76,11,17,4,5,5,3,5,35,38,22,16,76,2,8,52,3,21,21,,6,25,4,9,15,161,4,8,46,33,1,51,32,5,5,56,16,4,19,55,55,10,11,24,11,10,27,,,,2,1,,3,,3,,3,,,11,1,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,doe53tjxvilo9aevr0kwevdn9,R. Barrow,Forward,16,118,,20,5,10,,,,2,8,11,7,4,5,22,1,1,16,2,5,7,1,5,4,1,,,40,4,1,14,8,3,29,13,3,5,27,,4,6,15,17,13,3,14,1,,8,,,,1,1,2,3,,1,,3,,,2,,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,6i6llcb8f183ykzfdntwhxwph,V. Bellino,Forward,9,11,,2,,1,,,1,,,3,,1,2,3,,,1,,2,,,1,1,,1,1,7,2,,1,2,,48,1,,,1,1,2,,,1,,,,1,,1,,,,,,,1,,,,1,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,5q8m94aihe1mlbl89xgd1mfp,G. Bolívar,Forward,8,334,,72,7,25,6,9,7,,2,28,32,4,11,77,1,6,51,1,20,23,2,16,13,4,7,5,116,4,3,21,36,,37,9,2,3,26,7,4,15,53,57,5,2,17,2,4,6,1,,1,,1,,2,1,6,1,2,1,,11,1,,3,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,2ox9r6ckrkehlocymzgik5o0l,O. Browne,Forward,99,346,,83,16,40,2,10,2,5,4,66,21,8,19,89,2,2,55,10,29,13,4,28,24,4,5,5,182,4,2,68,38,12,77,37,12,2,74,1,4,33,55,60,6,8,37,,,35,2,1,4,,1,15,5,5,5,12,5,4,2,22,,,,,,,,,,,,,,,1,,1,,,1,4,2,2,,,,1,1,,2,,,1,,1,2,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,49xoh9jst36xlv3c709r0jfft,A. Corpas,Midfielder,11,65,,9,4,4,,1,5,,3,4,6,2,1,11,,2,8,1,2,3,2,1,4,,6,1,33,3,1,10,2,,100,6,4,,13,,3,4,7,9,3,2,7,,2,6,,,2,,,,3,1,1,,3,,,2,,3,,,,,,,,,,,,,,,1,,1,1,,,,,,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,4v91vn7kbpyzicc5fl0u771zp,O. Córdoba,Defender,6,354,,94,11,23,14,28,3,1,3,63,33,4,13,96,1,2,48,2,41,8,1,31,25,4,7,16,193,4,2,13,65,,28,8,1,1,17,10,4,6,55,55,4,3,9,1,5,7,5,,1,,1,2,4,1,7,3,4,6,,12,1,,5,,,6,,,,,,,,,,35,1,10,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,9c9spx8e2vc0f7mq5baqpmo5x,J. González,Midfielder,10,355,,114,20,47,7,14,5,1,8,73,31,6,29,119,1,7,64,2,43,14,8,36,28,4,8,15,200,4,4,44,55,3,32,24,5,4,56,2,4,24,72,76,12,4,32,2,9,20,6,1,1,1,1,9,5,1,12,2,5,8,,30,,,2,,,2,,,,,,,,,,1,2,,1,,6,2,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,7vh2mb7nj7s4ws9ulfw6gwn2t,J. Guerra,Goalkeeper,12,360,,9,,18,20,65,,,1,66,4,,,87,,,2,,65,,,51,24,4,,14,122,4,,3,87,,76,4,3,2,6,6,4,1,1,22,3,,2,,,2,,,,1,1,,5,,20,,5,,,,1,,,21,9,5,3,,6,8,15,2,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
