liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Substitute On,Appearances,Index,Games Played,Yellow Cards,Substitute Off,Goals Conceded Inside Box,Starts,Goals Conceded,Clean Sheets,Goals,Right Foot Goals,Open Play Passes,Successful Passes Opposition Half,Total Passes,Successful Short Passes,Total Shots,Touches,Total Touches In Opposition Box,Shots On Target ( inc goals ),Assists (Intentional),Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Red Cards,Straight Red Cards,Headed Goals,Forward Passes,Unsuccessful Crosses open play,Throw Ins to Own Player,Successful Lay-offs,Corners Won,Backward Passes,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Fouls Conceded,Successful Dribbles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Ground Duels,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Left Foot Goals,Unsuccessful Crosses & Corners,Handballs conceded,Ground Duels lost,Tackles Won,Duels lost,Tackles Lost,Ground Duels won,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Set Pieces Goals,Goals from Outside Box,Attempts from Set Pieces,Aerial Duels won,Total Clearances,Aerial Duels,Unsuccessful lay-offs,Offsides,Unsuccessful Launches,Foul Attempted Tackle,Blocks,Interceptions,Corners Taken (incl short corners),Unsuccessful Corners into Box,Saves Made,GK Successful Distribution,Catches,Saves Made from Inside Box,Penalties Conceded,Throw Ins to Opposition Player,Penalties Off Target,Penalties Taken,Successful Corners into Box,Punches,Saves Made from Outside Box,Saves made - parried,Penalties Faced,GK Unsuccessful Distribution,Own Goal Scored,Goals Conceded Outside Box,Penalties Saved,Saves from Penalty,Clearances Off the Line,Hit Woodwork,Red Cards - 2nd Yellow,Foul Won Penalty,Penalty Goals,Goalkeeper Smother,Through balls,Saves made - caught,Drops
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,Midfielder,13,112,2,3,10,3,,1,2,1,2,,1,1,,,,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,92cutl9629yad2jm1srr6rzzd,Y. Le Bourhis,Defender,14,175,,2,10,2,,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,eg3uo03gmym3dhombksuyljop,É. Legault,Defender,12,270,,3,10,3,1,,4,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,cu34wwcs8ozsglt7gew3p7sh5,T. Mohammed,Forward,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,6ahu72g0u39bxbjiz7ggefai1,N. Okello,Midfielder,6,128,1,3,10,3,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,bdgjmawy0anbgy1tz87ocvd9l,L. Petrasso,Midfielder,11,117,2,3,10,3,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,cusim5b0lb4yc0sz00d7is73d,R. Romeo,Defender,5,82,,1,10,1,,,1,1,1,,1,,,,,,1,1,1,1,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,76lz7mhivihluvwrvf2rmdlnt,J. Ruby,Defender,2,270,,3,10,3,,,4,3,4,1,,,1,1,1,1,,1,,,1,,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,a864g2cv5nk1z8luo7bpoo2y1,S. Sgarbossa,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,eojxqfdewy3jdl9h3nb5d6ui1,S. Yeates,Midfielder,10,255,,3,10,3,1,1,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,1gl1po7x7y97sy579io58eort,J. Abarca,Midfielder,7,311,,4,10,4,,2,8,4,8,,2,1,26,11,27,15,5,69,7,2,1,9,2,16,17,1,,,,,,9,3,1,1,1,7,2,3,32,6,3,8,1,5,10,2,1,9,1,8,1,4,25,13,2,5,7,25,1,3,1,12,2,12,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,f1o5z3is3rbbopp0jbr6p6l0p,J. Alfaro,Midfielder,11,326,,4,10,4,,2,8,4,8,,3,3,55,33,58,44,5,113,5,3,,8,2,44,46,,,,,,,10,,2,1,,10,,2,39,13,1,12,1,7,12,30,2,9,,11,3,3,32,16,2,8,8,34,,,,17,,18,1,15,1,2,1,1,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,5bj63wkiu236au83tq8hiu67d,K. Arce,Defender,4,400,,5,10,5,,1,6,5,6,1,1,,129,24,135,102,1,189,2,1,,59,1,109,114,,,,,,1,45,,1,,,7,10,,22,90,13,11,4,1,21,24,1,12,,11,3,9,19,19,12,1,,26,,,,4,11,7,2,15,5,1,3,,,,4,15,7,,1,4,2,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,880or6l86xi5mg7dcqej6psyx,A. Arias,Midfielder,5,323,,4,10,4,2,1,8,4,8,1,,,72,28,72,39,2,113,1,1,1,20,,49,49,1,,,,,,30,3,,1,,4,9,1,37,21,6,14,9,2,23,18,,19,,16,5,7,29,12,10,3,,33,,3,,18,3,21,3,11,3,1,3,,,,1,4,4,,,5,8,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,1jow4j7bes3wqdxvsa37zhkh5,R. Bustamante,Midfielder,15,127,1,2,10,2,,,1,1,1,,,,25,19,30,25,,54,1,,,4,,22,27,,2,,,,,6,1,,4,,7,1,,14,10,2,2,4,1,3,13,,7,1,3,2,1,16,8,2,4,,17,,5,,9,2,9,,7,,2,,,,1,1,,1,,,,2,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,cb8o8l688w6ozwhklub9ftxbd,K. Chamorro,Goalkeeper,18,14,1,1,10,1,,,,,,,,,11,,12,5,,17,,,,4,,7,8,,,,,,,5,,,,,,3,,4,8,,1,,,4,3,,2,,4,,2,,,3,,,,,,,,,,,,2,,,,,,,,,,,3,,,,,,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,ezin0wbshm3pumv7y3wiun8ix,J. Cordero,Forward,9,313,,4,10,4,1,3,7,4,7,1,1,,15,11,23,17,3,45,5,1,1,5,1,11,18,1,,,,,,4,1,,2,,10,,2,17,7,,5,6,1,5,4,,4,2,4,,2,15,3,1,2,1,18,1,1,,12,,15,,3,,,3,,,,,,3,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,8wyp52wdroobxnmgluakbuo6h,W. Cortés,Defender,6,424,,5,10,5,1,1,9,5,9,1,,,115,43,118,74,2,193,2,1,,7,,80,81,,,,,,,72,2,23,1,3,10,15,1,58,38,6,22,5,,37,29,,25,,16,7,14,24,8,7,2,4,26,,2,,16,3,18,3,8,3,2,2,,,,,7,2,,,11,2,2,8,,,,,,,1,7,1,1,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,ecd8biit041jkxew2a8a6kdt5,F. Faerron,Defender,3,360,,4,10,4,1,,8,4,8,1,,,47,10,58,32,,73,,,,21,,34,42,,,,,,,30,,,,,2,10,,16,32,4,6,,1,16,5,,9,,2,2,7,10,6,10,,,12,,,,5,3,6,1,5,4,,1,,,,1,5,2,,,7,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,c6onmjm12nbba4vcn88nw1vc9,A. Fernández,Midfielder,17,26,1,1,10,1,,,,,,,,,19,8,19,16,,34,,,,,,16,16,,,,,,,10,,3,,,3,1,,8,8,,2,,,3,6,,1,,1,,2,2,1,,1,2,3,,,,2,,2,,,,,,,,,1,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,bpau9ohcutwsp8htf0qvxzr3d,F. Flores,Midfielder,12,79,2,3,10,3,,1,,1,,,,,9,6,9,9,1,25,1,1,,,,9,9,,1,1,,,,1,,1,3,1,5,,,9,4,,,1,,,3,2,,1,1,,,6,,,,2,7,,,,6,,7,,,,,1,,,,,2,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,atvrcv5uvk31pxqk4wf6bs2y1,G. Fonseca,Midfielder,14,90,,1,10,1,,,1,1,1,,,,42,22,43,32,2,71,4,1,,13,,32,33,,1,,,,,12,2,,4,2,14,2,1,23,12,1,8,1,1,10,4,1,12,,4,3,2,13,4,1,2,3,13,,4,,9,1,9,,4,,1,,,,,,3,,,,,,,3,3,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,f05yipvoj7pm3a98u1edz1q09,A. Gómez,Forward,10,238,4,5,10,5,,,3,1,3,,1,1,40,22,42,25,2,79,14,2,,27,1,27,29,1,2,2,,,,8,3,1,2,3,7,2,,27,9,8,11,4,5,13,,4,13,,6,2,3,25,16,4,2,5,29,,3,,10,8,13,,15,1,,3,,,,1,,4,,,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,2xv2b6mknb4otbl4qbfb8nrvt,A. Hernández,Defender,2,140,1,2,10,2,,,4,1,4,,,,103,20,109,76,1,126,1,,,18,,90,95,,,,,,,41,,,,,3,9,1,14,75,2,5,,,14,47,,7,,8,1,7,2,3,19,,,6,,,,,2,3,,2,4,,3,,,,1,6,4,,,7,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,57gc6b5y0ofre34y37v5h1k2x,Y. Jarquín,Midfielder,16,91,3,3,10,3,,,2,,2,,1,1,33,16,34,24,2,65,6,1,,3,1,24,25,,,,,,,9,,1,1,1,3,1,1,23,9,2,8,1,4,9,19,1,7,,5,3,2,24,11,1,5,8,25,,,,13,2,14,,11,,1,1,,,,,,1,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,41lrchv43daa7wylh0nlcczxl,R. Montenegro,Goalkeeper,1,436,,5,10,5,1,1,9,5,9,1,,,43,4,71,39,,95,,,,25,,33,47,,,,,,,34,,,,,,24,,25,43,,,,,24,12,,18,,18,,6,,,8,,,,,,,,,,,,4,,,,,,,3,,,,14,,,,,,12,17,1,6,,,,,,2,6,3,1,8,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,93i8srb6pgegdpmnn5rdedii1,J. Montero,Forward,19,104,2,3,10,3,,,1,1,1,,1,1,16,9,18,12,4,37,7,3,,4,1,10,12,,,,,,,5,,,,,6,1,1,10,3,2,5,4,2,6,3,1,6,,,1,,14,9,,3,1,18,,,,7,1,9,1,7,,,2,,,,2,,4,,1,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,d4z0t09h2iiamoaziif0oiqx,C. Muñoz,Midfielder,8,279,,4,10,4,,2,6,4,6,,,,27,14,28,17,,46,,,2,3,,21,21,2,1,,,,,15,,,,,6,2,,16,8,3,5,3,,7,4,1,10,,5,1,1,11,5,4,2,1,14,,4,,6,2,9,1,5,,,3,,,,,1,3,1,,,1,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,dvkfmjw17hhsaalb57akmarqh,A. Román,Defender,20,450,,5,10,5,1,,9,5,9,1,,,84,18,84,58,,163,1,,,23,,64,64,,1,1,,,,46,,29,,,11,9,,28,47,13,11,3,1,20,4,1,12,,16,2,8,24,19,6,3,,29,,,,7,8,10,5,17,5,2,3,,,,2,7,5,,,5,1,1,13,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Costa Rica Under 17,7vcqzc7jdrfqxr97gdl1pkqnd,J. Sequeira,Midfielder,13,419,,5,10,5,,1,9,5,9,1,,,114,44,114,76,2,145,,1,,39,,86,86,1,,,,,,50,,,,,5,10,1,34,42,8,18,3,,28,20,,19,,29,4,9,17,10,10,,,22,,,,9,5,12,3,8,3,2,3,,,1,2,4,5,,,6,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,1atjjnva7034h8re8obnsj6qx,M. Coll,Defender,3,450,,5,10,5,,,16,5,18,,,,84,9,88,53,2,128,1,1,,24,,55,57,,,,,,,40,,,1,,2,16,1,31,48,2,15,1,,31,22,,19,,13,1,12,10,9,4,2,,20,,,,6,2,11,,4,2,1,5,,,1,5,17,10,,,7,1,3,9,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,bdqoavfc1egnrbfljrigyqy21,M. Cruz,Forward,19,144,2,3,10,3,,,6,1,8,,1,,22,5,24,15,2,46,2,2,1,4,1,13,15,2,1,1,,,,12,1,,1,,5,2,,13,11,1,7,2,1,9,3,,6,,4,1,4,13,13,,6,1,23,1,1,,7,1,10,,6,,,3,,,,7,4,10,,,,1,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,3slkrz806gvjen86rhartzieh,D. Echeverria,Goalkeeper,1,450,,5,10,5,,,16,5,18,,,,26,10,80,15,,117,,,,8,,16,33,,,,,,,64,,,,,,47,,48,23,1,,,,47,8,,29,,27,,18,1,2,18,1,,2,,,,,1,,,1,5,,,,,,1,3,1,,,12,,,2,,,19,19,2,12,,,,,,3,7,5,1,23,,2,1,1,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,6v01v59k36zdru896ewmxmyg9,K. Espino,Defender,15,450,,5,10,5,2,,16,5,18,,,,79,11,97,43,1,129,,,,22,,50,56,,,,,,,53,,,,,6,26,1,41,45,6,15,6,,41,16,1,29,,9,1,12,14,6,13,,,14,,,,8,3,8,3,6,4,,,,,1,,11,,,,11,6,2,10,,,,,,,1,,,,,,,,,,,2,,,1,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,bykqoa757j31z3vw5022d8kx5,A. Godoy,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,d3hmr8ewcvztyqr95ceynj27d,C. Ibarra,Midfielder,14,315,,4,10,4,1,1,10,4,12,,,,25,10,30,12,,54,1,,,5,,11,15,,,,,,,19,,,1,,1,4,,23,5,3,11,7,3,15,5,2,10,1,7,,5,22,10,3,4,4,26,,,,12,2,16,1,10,,,4,,,,,2,4,,,2,5,1,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,ejks2s6abp0y7e54m85zh0dex,D. López,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,68m0q0so3q4hpwxw6jc8a8dl,R. Luis Lopez,Defender,4,153,1,3,10,3,,2,5,2,7,,,,36,5,36,24,,68,,,,2,,26,26,,,,,,,16,,7,,,5,2,,19,21,2,8,4,3,10,13,,4,,8,,6,19,9,2,4,2,20,,,,10,1,11,1,9,,,1,,,,,4,1,,,2,2,,2,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,33kmq90gype28pn82at3a8nvt,C. Molina,Midfielder,8,254,2,5,10,5,1,1,8,3,10,,,,53,10,54,38,,85,,,,12,,38,39,,,,,,,17,,,,,11,5,,25,29,8,10,4,,15,14,,12,,7,5,3,26,16,1,5,1,32,,,,13,7,16,1,13,,3,3,,,,3,1,6,,,2,4,1,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,apzke9bbcp0sqnaz4dbljve95,A. Medina,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,c165dd86nqnfxqqt4m66ul7u1,P. Piñeiro,Defender,17,363,1,5,10,5,1,1,13,4,15,,,,57,13,61,29,1,121,,,,2,,28,32,,,,,,,40,1,17,,1,3,11,1,44,19,7,18,5,2,29,16,1,16,,10,5,16,24,11,3,1,3,26,,3,,14,5,15,2,10,,1,1,,,1,1,12,2,,,5,4,1,2,,,,,,,,8,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,90uelm390cpf7c2atmry7zkdl,O. Pérez,Midfielder,16,246,,3,10,3,,2,10,3,10,,,,49,9,49,32,5,87,2,1,,17,,36,36,,,,,,,16,1,,,,13,7,4,28,27,9,6,1,1,13,3,,10,,10,2,4,21,10,4,,4,22,,1,,11,4,12,5,10,,1,1,,,2,,1,1,,,4,1,,4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,Defender,13,450,,5,10,5,,,16,5,18,,1,,66,9,68,33,1,156,2,1,,14,1,40,41,,,,,,1,41,1,21,,,10,12,,48,32,9,15,4,2,27,3,1,15,,15,5,13,31,18,8,5,3,34,,1,,15,7,16,2,16,,3,1,,,,2,12,3,,,5,3,1,8,,,,,,,,11,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,duz30g913qdk4m4bgydk87rvt,J. Marcos,Midfielder,6,200,2,4,10,4,1,,10,2,10,,,,47,15,47,29,,69,,,,14,,32,32,,,,1,1,,20,,,1,,4,5,,22,17,3,10,5,1,15,9,,11,1,6,1,4,16,10,3,4,,19,,,,8,,9,3,8,,,1,,,,2,2,3,,,4,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,j3jw8lch0nf8nb63zyb0cbft,R. Roldan,Forward,7,145,2,3,10,3,1,1,3,1,3,,,,8,6,9,6,,22,2,,,1,,5,6,,,,,,,3,2,1,,,3,2,,10,,1,1,2,1,3,2,,3,,,,2,6,3,,1,2,6,,2,1,3,,3,1,3,,,,,,,,,,,,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
