liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Passes Opposition Half,Successful Long Passes,Forward Passes,Starts,Saves Made from Outside Box,Open Play Passes,Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,GK Unsuccessful Distribution,Appearances,Recoveries,Catches,Total Passes,Saves Made from Inside Box,Goals Conceded,Unsuccessful Passes Own Half,Saves Made,Games Played,Index,Unsuccessful Long Passes,Time Played,Goal Kicks,Crosses not Claimed,Total Successful Passes ( Excl Crosses & Corners ) ,GK Successful Distribution,Leftside Passes,Total Losses Of Possession,Saves made - parried,Touches,Winning Goal,Headed Goals,Penalty Goals,Aerial Duels won,Successful Crosses & Corners,Through balls,Corners Won,Times Tackled,Tackles Lost,Blocks,Unsuccessful Crosses open play,Goals Conceded Outside Box,Successful Crosses open play,Backward Passes,Goals from Inside Box,Hit Woodwork,Duels lost,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Interceptions,Throw Ins to Own Player,Ground Duels lost,Goals,Ground Duels,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Successful Corners into Box,Unsuccessful Short Passes,Foul Attempted Tackle,Substitute Off,Successful Lay-offs,Right Foot Goals,Total Tackles,Aerial Duels lost,Successful Dribbles,Aerial Duels,Penalties Taken,Shots On Target ( inc goals ),Total Shots,Penalty Goals Conceded,Duels,Overruns,Substitute On,Duels won,Unsuccessful Dribbles,Handballs conceded,Unsuccessful Crosses & Corners,Attempts from Set Pieces,Total Fouls Won,Corners Taken (incl short corners),Shots Off Target (inc woodwork),Blocked Shots,Ground Duels won,Unsuccessful Corners into Box,Total Touches In Opposition Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Total Clearances,Offsides,Total Fouls Conceded,Key Passes (Attempt Assists),Home Goals,Away Goals,Left Foot Goals,Straight Red Cards,Goals from Outside Box,Successful Launches,Total Red Cards,Yellow Cards,Clearances Off the Line,Assists (Intentional),Goal Assists,Penalties Conceded,Clean Sheets,Penalties Faced,Punches,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Own Goal Scored,Red Cards - 2nd Yellow,Last Man Tackle,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Penalties Off Target,Other Goals
USA_USL_League_One,2023,Central Valley Fuego FC,b2sl4wp77nrynvodb6k19yfze,D. Díaz,Midfielder,58,68,53,3,30,5,,107,10,24,68,19,39,37,,13,25,,110,,10,9,,13,10,4,441,,,71,,24,79,,201,0,,,3,6,,5,16,4,1,7,,6,37,,,36,3,4,5,,34,,49,10,,2,,35,5,5,2,,6,2,5,5,,1,7,1,54,1,8,18,7,,7,,4,,6,2,15,,22,,2,3,2,14,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,6srpw77ejl3bf4v8e2m7z0kd0,M. Ekk,Forward,59,77,54,3,17,7,,98,10,28,69,37,29,31,,11,13,,109,,12,4,,11,10,2,626,,,80,,19,74,,210,0,,,5,2,,3,19,1,2,6,2,2,36,2,,61,1,4,1,,29,2,48,5,,3,,27,3,3,5,1,4,32,8,37,,6,13,2,85,3,4,24,7,,6,,7,,7,3,19,,32,,2,2,5,8,5,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,3vazi05w94t7dtkeljlkpjmne,V. Falck,Midfielder,8,772,428,43,278,27,,974,48,401,789,254,195,222,,31,116,,1010,,54,37,,31,10,38,2492,,,815,,193,369,,1458,1,,,34,14,1,25,54,19,5,26,6,3,285,1,3,150,11,26,15,34,113,2,204,59,1,19,10,157,11,7,17,,38,37,24,71,,13,29,9,275,1,4,125,25,2,64,8,29,35,16,12,91,22,59,3,,15,3,29,27,0,2,2,,1,,,4,,2,2,,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,4msgc3oh64mw6h8qw2a6mhxm2,M. Fernández,Goalkeeper,32,60,14,21,64,3,6,51,7,67,40,16,28,23,13,4,31,2,109,6,9,5,12,4,10,26,342,43,,81,47,29,30,1,148,0,,,,,,,,,,,2,,,,,1,5,,,,1,,2,,,,,2,1,,,,,,1,,,,,2,2,,1,1,,,,,,,,,1,,,,,3,,1,,,,,,,2,,,,,,1,,2,1,1,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,bimplxeyjuvp5cq5rkzyv913p,B. Forbes,Forward,77,119,94,6,42,10,,171,16,36,112,25,59,75,,20,25,,184,,16,4,,20,10,10,900,,,125,,71,145,,375,0,,,3,5,2,9,33,6,1,15,,5,46,1,1,65,2,7,6,12,49,1,87,20,,7,,49,4,10,7,,13,16,16,19,,7,13,,106,5,10,41,15,1,20,1,9,5,6,5,38,5,50,1,1,3,7,9,8,0,1,1,1,,2,1,1,,2,2,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,86uhtdkl8v4r9uk2xxzsf3vqi,A. Forth,Defender,0,157,34,8,90,6,,204,13,131,162,34,42,24,,15,30,,207,,14,19,,15,10,19,536,,,165,,64,49,,268,0,,,9,,,,1,4,4,1,1,,19,,,30,2,2,3,6,14,,27,4,,8,,23,2,6,,,12,16,,25,,,1,2,52,,9,22,1,,1,,1,,1,,13,,3,4,,15,,8,1,,,,,,2,,3,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,dat9t30trrkryddtnshb8lucp,H. Hanson,Defender,45,135,83,12,73,9,,199,12,65,146,35,53,49,,21,35,,200,,14,12,,21,10,20,736,,,147,,66,99,,330,0,,,5,1,,8,23,6,2,8,2,1,26,1,,55,5,5,6,9,51,1,82,13,,10,,33,9,7,,1,16,4,8,9,,3,5,2,91,,12,36,14,,8,,7,,2,2,31,,21,2,,7,,18,4,0,1,,,,2,,2,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,1vzs66f3xii0lw5uu0qaheac5,O. Arce,Forward,9,145,107,9,44,9,,188,14,47,139,46,49,48,,13,16,,203,,16,4,,13,10,5,665,,,154,,41,82,,303,0,,2,17,,1,5,12,1,,3,2,,72,2,,54,2,3,2,6,26,2,46,5,,2,,44,4,8,10,,3,28,3,45,2,8,12,2,91,,4,37,4,,3,,14,,4,,20,,33,,1,11,8,10,9,1,1,2,,,1,,2,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,bn4r2tdnjwp338ksfnmr6f105,Q. Lawal,Forward,27,36,26,,6,3,,42,6,10,30,10,12,12,,6,7,,48,,7,,,6,10,1,273,,,36,,12,28,,92,0,,1,5,,,3,7,,,,1,,20,2,,21,1,,,,13,2,23,2,1,2,,11,1,3,6,2,2,8,1,13,1,10,14,3,36,,3,15,1,,,,7,,4,2,10,,20,,1,,,5,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,1u13z8pks27ou911923rot2j8,O. Lemus,Defender,17,532,298,62,338,28,,787,48,314,581,19,209,201,,32,144,,803,,54,68,,32,10,68,2515,,,594,,298,368,,1412,0,,,13,18,4,15,36,18,4,48,6,15,148,,,120,32,21,45,144,101,,217,45,2,36,3,141,13,16,2,,54,19,41,32,,4,7,8,249,5,4,129,27,,60,,21,15,3,2,116,10,35,22,1,48,2,22,27,,,,,,13,,7,,1,2,2,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,8wr4grwkgeb49hkpsgm1fo1uy,P. Lewis,Goalkeeper,44,55,17,24,92,5,10,56,14,62,35,26,58,39,28,5,44,1,137,8,14,19,18,5,10,58,450,59,,79,60,19,59,3,197,0,,,2,,,,,,,,,,,,,2,15,,,,1,,2,,,,,,1,,,,,1,,3,,,,2,5,,,3,,,,,1,,,,1,,,,,8,,1,,,,,,,3,,,,,,1,,2,5,,2,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,126qsftg5at8fs1x93gpsfw89,M. North,Goalkeeper,28,281,57,90,342,23,22,235,32,314,171,58,188,160,61,23,178,43,559,31,37,28,53,23,10,180,1996,208,1,371,242,159,189,9,782,0,,,10,,,1,,1,,,5,,,,,2,25,,,,,,9,,,,,8,,,,,1,2,2,12,,,,5,21,,,19,,1,,,7,,,,9,,,,,19,,2,,,,,1,,8,1,2,,,,,1,6,9,,1,2,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,9nbyjbw55ntt9xxrzps6wt82c,J. Partida,Midfielder,3,375,187,10,175,15,,454,24,208,358,181,96,91,,19,58,,481,,26,33,,19,10,31,1406,,,385,,19,196,,851,0,,,16,10,,4,31,13,1,24,2,4,106,,,96,10,12,16,96,73,,141,25,,15,5,65,10,3,,,28,23,18,39,,3,4,3,180,3,4,84,18,1,28,1,23,9,1,3,68,4,16,16,,21,2,25,9,,,,,,2,,6,,1,1,1,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,580vla10z8f787z6bxpkpen84,D. Ramon,Forward,18,8,2,,2,1,,13,1,6,8,6,5,4,,1,4,,13,,1,2,,1,10,1,45,,,8,,,9,,25,0,,,,,,,3,,,1,,,5,,,4,1,1,2,,4,,7,3,,2,,4,,1,,,2,,1,,,,,,7,,,3,1,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,1d3o1u737jwck27g5ql2pp3vt,O. Ramos,Midfielder,6,762,366,58,326,19,,956,29,464,775,233,189,167,,29,100,,1009,,33,42,,29,10,86,1828,,,820,,278,240,,1251,0,,,25,10,1,5,13,9,6,4,4,1,172,,1,90,22,9,27,,68,,123,18,,16,9,103,19,6,12,,25,22,8,47,,3,21,3,170,,10,80,4,,20,2,25,25,18,8,55,13,6,,1,26,,27,18,,,,,,7,,7,,1,1,,2,,,,,,1,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,dgeq5i85yuvweazj94kmwpffu,A. Ruelas,Forward,34,16,10,,3,1,,17,2,6,15,6,2,2,,6,3,,18,,2,1,,6,10,,103,,,16,,6,8,,31,0,,,3,,,,2,,,1,,,3,1,,11,,,,,7,1,10,1,,1,,2,,1,,1,1,4,2,7,,1,1,,17,,5,6,1,,1,,,,,,3,,1,,,2,1,3,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,dlxpsnnp36wxr9cpe72dtv949,S. Strong,Defender,2,13,7,,4,,,22,2,6,13,5,9,9,,6,2,,22,,2,,,6,10,,54,,,13,,6,17,,52,0,,,12,,,,4,,2,,,,7,,,12,,1,,,8,,14,1,,,,9,2,,2,,,4,1,16,,1,1,,30,,6,18,1,1,,,5,,,2,6,,5,,1,4,,4,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,2041ool4qi7wsnaa4y987ffca,Z. Vazquez,Forward,14,141,87,6,37,8,,178,18,60,134,43,44,46,,28,34,,191,,20,12,,28,10,5,1052,,,147,,30,114,,363,1,1,,5,,,7,24,3,1,14,2,,81,3,,64,5,5,3,7,42,3,75,14,,3,,39,4,4,3,2,6,22,6,27,,6,15,3,102,2,20,38,13,2,14,,21,,9,4,33,,28,2,3,10,4,12,3,1,2,,,,1,,2,,,,,,,,,,,,1,,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,8rgufeeancbd5szqsvrwlc06h,A. Vera,Midfielder,19,168,100,11,97,9,,216,13,90,172,60,46,65,,14,35,,225,,14,16,,14,10,19,637,,,179,,11,102,,399,0,,,6,11,,6,7,2,4,23,1,7,57,,,35,7,4,7,56,24,,41,10,,6,3,27,7,8,1,,8,11,3,17,,,1,1,58,1,5,23,4,2,35,,6,15,1,1,17,12,4,8,,6,1,14,4,,,,,,,1,4,,1,1,1,,,,,,,,,1,,,,,,,
USA_USL_League_One,2023,Central Valley Fuego FC,exunlng0cgo9bpqh4x6jpxyax,J. Williams,Midfielder,12,133,49,15,85,4,,180,10,99,144,29,37,21,,7,26,,185,,10,17,,7,10,18,364,,,148,,62,46,,236,0,,,3,,,,2,1,5,1,,,9,,,15,8,1,3,3,10,,23,2,,5,,19,2,2,,,6,5,3,8,,,1,1,31,1,3,16,1,,1,,4,,1,1,13,,1,1,,9,,7,,,,,,,1,,3,1,,,,,,,,,,,1,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,4kycyoyxmsfs6w1kanr4pjqj8,N. Abrams,Goalkeeper,31,5,,1,5,,,5,,6,4,,1,,,1,4,,7,,,1,,1,10,1,33,2,,6,6,2,1,,11,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,auovphw2qu2hb8ksdrln14f3e,H. Acosta,Defender,3,567,173,70,301,19,,746,24,465,626,147,122,87,,26,85,,759,,30,39,,26,10,78,1725,,,637,,262,159,,1014,0,1,,26,1,,1,10,9,14,4,6,1,49,1,1,78,25,10,25,17,49,1,98,13,,19,,44,10,4,,,28,29,6,55,,1,7,3,153,1,7,75,5,,4,,15,,6,,49,,7,4,,64,2,24,3,0,1,,,,6,,2,,1,1,1,4,,,,,,,,,1,,,,,,
USA_USL_League_One,2023,Charlotte Independence,du30trc0q9ruks93lbl8vbd3o,J. Ammann,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,ak8qtklu33xyv7o3ze3b8usq1,K. Bennett,Forward,90,211,138,6,69,11,,289,13,82,209,70,80,75,,33,47,,297,,16,19,,33,10,11,1365,,,217,,51,159,,541,2,3,1,26,3,1,13,28,3,2,14,3,3,107,6,,92,3,10,5,2,56,6,113,24,1,3,,69,5,6,12,3,6,36,26,62,3,22,42,2,175,12,22,83,13,3,14,,26,,20,8,57,,76,,1,6,10,19,9,4,2,,,,1,,2,,,,,3,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,8gm6yotwnqihxn67u5tx9m2cq,O. Ciss,Midfielder,6,933,485,100,465,34,,1261,35,555,1006,315,255,211,,35,174,,1288,,41,70,,35,10,105,3061,,,1033,,345,361,,1714,0,,,17,7,4,8,38,18,10,21,6,3,163,1,2,134,35,26,19,9,106,2,239,45,,46,4,150,16,11,15,1,64,28,28,45,,9,24,4,284,1,1,150,23,2,26,4,42,10,15,14,133,5,41,,1,28,3,27,30,2,0,1,,1,3,,6,,2,4,1,8,,,,,,,,,,1,,,,,
USA_USL_League_One,2023,Charlotte Independence,3tufsrejg0sddkpj3ibf74qju,C. Dimick,Defender,17,590,291,32,270,21,,750,22,336,607,58,143,112,,21,88,,765,,25,49,,21,10,49,1890,,,622,,257,196,,1134,1,,,19,5,1,10,8,9,8,18,3,5,180,2,1,63,21,10,10,155,42,2,84,33,,17,,94,8,,1,1,26,21,5,40,,7,12,5,124,,,61,3,,18,,11,,5,2,42,,32,17,,46,4,22,8,1,1,1,,,4,,6,2,1,1,,6,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,c7xfrcywzfkh6ysuhv3bk8fvu,R. Djédjé,Defender,21,248,138,18,103,10,,313,17,128,265,87,48,26,,14,35,,314,,17,23,,14,10,9,849,,,266,,78,77,,450,0,,,14,,1,1,10,12,4,1,,,46,1,,63,6,9,14,,44,2,89,15,,17,,39,12,6,4,1,29,19,4,33,,3,5,3,122,1,4,59,4,,1,,12,,2,,45,,9,,2,8,,23,3,0,2,1,,1,,,5,,,2,1,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,yssdijoe84uz0f1s573t5ecp,B. Dunwell,Midfielder,12,728,335,31,199,16,,801,15,424,732,237,70,45,,34,94,,829,,20,30,,34,10,12,1505,,,759,,217,100,,1010,0,,,20,,1,1,10,11,9,5,5,,176,,,86,3,6,15,7,56,1,118,12,,13,,58,13,12,10,,24,30,2,50,,3,5,4,168,,18,82,3,3,5,,36,,2,2,62,,11,,,16,,26,7,0,1,1,,1,4,,8,,,,,2,,,,,,,,,,,1,,,,
USA_USL_League_One,2023,Charlotte Independence,21ieu51sk5euvb02y0zedmt7u,S. Dutey,Defender,5,781,245,100,433,20,,1054,22,636,855,371,203,138,,32,102,,1084,,25,65,,32,10,121,1811,,,881,,216,220,,1317,1,,,32,,1,1,5,10,17,,3,,64,1,,75,25,7,16,1,39,1,81,14,,13,,82,4,3,1,,23,36,5,68,,3,11,4,149,2,12,74,1,1,,1,14,,8,1,42,,10,,,95,2,21,3,0,1,1,,,8,1,5,,,,,7,,,,,,,,1,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,1nltrcfmwyslw30mouylpm5ii,A. Flanagan,Midfielder,7,677,344,47,367,30,,888,31,402,689,322,204,216,,34,123,,928,,36,88,,34,10,53,2541,,,724,,51,432,,1703,2,,,36,22,1,20,50,19,8,55,5,11,188,1,,160,21,33,18,175,111,2,257,56,,30,9,151,15,21,4,1,49,49,45,85,,6,13,4,342,5,4,182,31,1,100,,52,53,7,4,146,38,48,15,,57,2,33,18,2,0,1,,1,7,,3,,3,3,1,2,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,bu51rg2ezwrqq6l5t1qvyjcnp,M. Ibarra,Midfielder,10,1241,686,104,372,34,,1419,31,684,1288,403,133,152,,35,137,,1478,,37,34,,35,10,31,2646,,,1345,,392,258,,1835,1,,,7,25,2,9,29,16,2,26,6,9,311,1,,108,6,18,22,38,84,2,145,29,,10,12,102,12,27,11,1,26,24,14,31,,11,21,5,176,1,1,68,15,2,53,1,21,42,10,7,61,21,35,1,4,14,1,33,38,1,1,1,,1,4,,5,,4,7,1,2,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,p7tdajwof80hitlrqmu3q44q,A. Ibrahim,Forward,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,9j7k19w9hlw0cz8egy841huc5,J. Johnson,Defender,8,914,585,71,429,34,,1152,35,429,945,171,211,234,,35,123,,1196,,42,53,,35,10,69,3013,,,985,,354,395,,1766,2,,,38,29,7,14,43,11,8,47,7,17,242,5,3,124,17,21,19,91,91,7,160,49,,21,9,142,15,10,15,6,32,33,26,71,,14,33,5,231,7,1,107,20,2,76,2,11,34,19,8,69,22,69,16,,50,8,38,53,4,3,1,,2,7,,6,1,4,4,,6,,,,,,,1,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,2ahydamecjom9wgc8o59g3v85,D. Kelly,Forward,9,229,139,13,50,23,,288,27,104,206,74,83,66,,33,57,,325,,30,21,,33,10,10,2090,,,242,,84,202,,659,0,2,1,39,1,,13,48,5,6,4,3,1,117,7,1,173,2,14,8,1,114,8,178,22,2,14,,73,21,16,20,4,19,59,20,98,1,24,51,4,276,4,10,103,20,3,4,,26,,27,16,64,,119,,6,19,22,50,17,4,4,2,,1,,,6,,3,5,,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,dwul4lmviqip867mzy4go6kno,M. Levy,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
