root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Substitute On,Own Goal Scored,Goals Conceded Inside Box,Starts,Touches,Appearances,Index,Goals Conceded,Games Played,Goals Conceded Outside Box,Substitute Off,Goals,Right Foot Goals,Total Shots,Total Touches In Opposition Box,Shots On Target ( inc goals ),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Yellow Cards,Penalty Goals Conceded,Penalties Faced,Total Red Cards,Straight Red Cards,Unsuccessful Crosses open play,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Ground Duels,Forward Passes,Duels won,Successful Long Passes,Aerial Duels won,Duels,Total Clearances,Unsuccessful Crosses & Corners,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Headed Goals,Set Pieces Goals,Attempts from Set Pieces,Corners Won,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Corners Taken (incl short corners),Total Fouls Won,Unsuccessful Corners into Box,Aerial Duels lost,Total Fouls Conceded,Foul Attempted Tackle,Successful Crosses open play,Handballs conceded,Successful Lay-offs,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Successful Launches,Unsuccessful Launches,Unsuccessful Long Passes,Blocks,Tackles Won,Penalties Conceded,Offsides,Saves Made,GK Successful Distribution,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Unsuccessful lay-offs,Through balls,Red Cards - 2nd Yellow,Goalkeeper Smother,Times Tackled,Winning Goal,Hit Woodwork,Left Foot Goals,Foul Won Penalty,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,cxd2uuqs7aljrcyps8m9htl1x,Jonathan González,Midfielder,31,280.0,,,4.0,4.0,29.0,4.0,10.0,4.0,4.0,,3.0,,,,,,,,,,,,,,,,,13.0,6.0,5.0,1.0,,11.0,4.0,4.0,4.0,13.0,9.0,4.0,,,3.0,,,4.0,2.0,1.0,7.0,4.0,8.0,,3.0,13.0,,,2.0,3.0,9.0,9.0,6.0,1.0,5.0,2.0,1.0,5.0,,,,,,,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,1vgb8k7nicau6upkk0lom3bv9,Homar González,Goalkeeper,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,e5fjov7uu4d5wbbdo7uayn5cl,J. Guerrero,Midfielder,21,90.0,,,1.0,1.0,,1.0,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,a2pp1897gq89ptppz2j7mg8ru,E. Juárez,Forward,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,9cuf5bensfa82u7owkx3uwd79,F. Juárez,Midfielder,8,317.0,2.0,,2.0,3.0,,5.0,10.0,4.0,5.0,2.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,264dbgpbtl3c5lpg6x13fed3p,P. Jáquez,Defender,0,505.0,1.0,,2.0,5.0,,6.0,10.0,2.0,6.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,bku2fpxpa83j8b00ms3bjiz1l,J. Lugo,Midfielder,25,557.0,1.0,,7.0,6.0,12.0,7.0,10.0,9.0,7.0,2.0,,,,,,,,,,,2.0,2.0,,,,,,3.0,2.0,3.0,1.0,,2.0,,,1.0,4.0,3.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,2.0,,,1.0,2.0,3.0,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,1aqx817dfayjc2cwtean9tkkq,L. López,Goalkeeper,12,730.0,,,8.0,8.0,30.0,8.0,10.0,10.0,8.0,2.0,,,,,,,,,,,1.0,2.0,1.0,,,,,4.0,,3.0,,,21.0,1.0,,,25.0,1.0,21.0,,,20.0,,,11.0,,1.0,,25.0,,3.0,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,21.0,,,,,4.0,2.0,,2.0,1.0,2.0,12.0,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,7jj7cshut8ez2aldvjs10zq0a,S. López,Forward,28,150.0,2.0,,,1.0,,3.0,10.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,cey0pzl3op2mauaxpnzckaind,Á. López,Midfielder,0,236.0,,,2.0,3.0,1.0,3.0,10.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,be9taplqyxyjp5vyc01l8ve1h,J. Pablo Meza,Defender,17,256.0,,,2.0,3.0,39.0,3.0,10.0,3.0,3.0,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,10.0,18.0,,3.0,,,15.0,5.0,3.0,6.0,20.0,7.0,12.0,,,8.0,,2.0,5.0,1.0,4.0,5.0,16.0,3.0,1.0,,6.0,3.0,,2.0,4.0,6.0,8.0,1.0,,3.0,,,3.0,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,6.0,6.0,,3.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,5w9jqf5qii39ljiy1ak93ss7p,A. Molina,Defender,13,394.0,1.0,,5.0,4.0,13.0,5.0,10.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,,1.0,5.0,2.0,1.0,1.0,,1.0,3.0,1.0,,5.0,4.0,1.0,1.0,,,,,3.0,1.0,1.0,4.0,1.0,1.0,,,5.0,2.0,,3.0,1.0,4.0,4.0,1.0,1.0,4.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,as4hm3qxbtl0ln00qcx13bnx1,R. Monges,Defender,14,370.0,,,4.0,4.0,31.0,4.0,10.0,5.0,4.0,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,,,,,,14.0,1.0,1.0,,,9.0,5.0,2.0,1.0,15.0,5.0,9.0,1.0,,8.0,,,,,1.0,4.0,11.0,6.0,1.0,4.0,8.0,7.0,,2.0,2.0,6.0,6.0,4.0,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,6.0,8.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,54941l9vjzs8ss6z6fiq68sx6,V. Moragrega,Forward,27,14.0,1.0,,,,,1.0,10.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,aq5avhoobmdi591xhhi2847vt,H. Muñoz,Defender,22,205.0,2.0,,4.0,2.0,,4.0,10.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,7wqqs1ga0my6pywgupnr7vm51,J. Nava,Midfielder,2,312.0,,,1.0,4.0,24.0,4.0,10.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,,,,2.0,2.0,8.0,,1.0,,1.0,11.0,1.0,1.0,1.0,9.0,1.0,7.0,,,5.0,1.0,1.0,2.0,2.0,4.0,4.0,9.0,2.0,1.0,,4.0,2.0,2.0,2.0,,2.0,2.0,,,2.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,1.0,5.0,6.0,,,,,,,,,,,,,,,,,,1.0,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,818fexhko0ggioo8v3m0s4frp,D. Ortiz,Defender,6,162.0,,,2.0,2.0,1.0,2.0,10.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,9joyyzzz9eij3c1h7ekubq8ve,A. Prado,Midfielder,0,22.0,1.0,,,,,1.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,ebhp98vhq24z7qe8ftj7zuk89,D. Reasco,Forward,0,90.0,,,3.0,1.0,,1.0,10.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,bmuds0h4a4sbhg47zmamnld5h,R. Rubín,Forward,11,509.0,,,4.0,6.0,26.0,6.0,10.0,6.0,6.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,2.0,2.0,,,,1.0,,14.0,3.0,7.0,,1.0,8.0,4.0,,3.0,14.0,10.0,3.0,4.0,1.0,3.0,,,5.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,11.0,11.0,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,6ueznacpty2avnhwv7ckn2iqy,R. Salas,Defender,91,1.0,1.0,,,,,1.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,9vdres1j1vdmkpcb3lor77d2h,R. Sandoval,Defender,18,180.0,,,2.0,2.0,,2.0,10.0,3.0,2.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,ag7gxrhz4heo0odvj9xprx4np,G. Servio,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,gch3p1v5ch2ujzztlgor460a,G. Soto,Goalkeeper,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,6cq140l7axa6ewkh15v5uvieh,A. Uribe,Defender,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,493l6f4w0zm4bqaqbp4xlcpg5,C. Villanueva,Defender,30,433.0,1.0,,4.0,5.0,126.0,6.0,10.0,5.0,6.0,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,3.0,100.0,3.0,38.0,,,18.0,49.0,3.0,8.0,103.0,83.0,16.0,31.0,1.0,10.0,,,6.0,1.0,7.0,10.0,41.0,9.0,4.0,4.0,17.0,10.0,1.0,5.0,28.0,84.0,87.0,7.0,,8.0,,1.0,5.0,,,,,,2.0,,,,,3.0,2.0,1.0,,1.0,,1.0,,,,3.0,8.0,,3.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,272zbdn3u1owmiljk6o9ouhyi,H. Xibille,Defender,0,90.0,,,,1.0,,1.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,8wo7fbqgjjp9fhmnf9cgf18x6,G. Zanatta,Midfielder,87,177.0,1.0,,4.0,3.0,8.0,4.0,10.0,5.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,6.0,1.0,2.0,,,3.0,2.0,1.0,,6.0,3.0,2.0,,,1.0,,,2.0,,1.0,1.0,4.0,1.0,1.0,,1.0,,,,1.0,4.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,8jy8xfnfg54d6ooy5cayqcdpm,R. Zúñiga,Forward,26,382.0,3.0,,1.0,3.0,25.0,6.0,10.0,2.0,6.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,,9.0,2.0,4.0,,,10.0,1.0,2.0,5.0,10.0,5.0,5.0,2.0,1.0,4.0,1.0,,4.0,1.0,1.0,9.0,2.0,6.0,,1.0,18.0,2.0,,4.0,4.0,4.0,5.0,9.0,1.0,12.0,,1.0,5.0,,,,3.0,,,,,3.0,,8.0,2.0,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,6tmi4ntyr2m96nyc3tbed52i1,O. De La Cruz,Defender,0,180.0,,,3.0,2.0,,2.0,10.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CSyD Dorados de Sinaloa,CSyD_Dorados_de_Sinaloa,8k1hb3ye8u049q3vty0hld239,L. Álvarez,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
