root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Corners Taken (incl short corners),Successful Dribbles,Duels lost,PutThrough/Blocked Distribution,Touches,Time Played,Ground Duels lost,Backward Passes,Total Fouls Won,Successful Crosses & Corners,Successful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Tackles Lost,Goals Conceded Inside Box,Penalty Goals Conceded,Starts,Key Passes (Attempt Assists),Total Touches In Opposition Box,Ground Duels won,Total Tackles,Successful Crosses open play,Tackles Won,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Substitute Off,Forward Passes,Unsuccessful Long Passes,Total Clearances,Total Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Successful Lay-offs,Aerial Duels,Index,Successful Passes Opposition Half,Total Losses Of Possession,Blocked Shots,Goals Conceded,Aerial Duels lost,Ground Duels,Interceptions,Duels won,Unsuccessful Crosses open play,Unsuccessful Dribbles,Leftside Passes,Aerial Duels won,Unsuccessful Launches,Total Shots,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Times Tackled,Recoveries,Unsuccessful Crosses & Corners,Appearances,Games Played,Blocks,Total Fouls Conceded,PutThrough/Blocked Distribution Won,Duels,Successful Open Play Passes,Successful Long Passes,Corners Won,Shots Off Target (inc woodwork),Rightside Passes,Winning Goal,Successful Launches,Clean Sheets,Saves Made from Outside Box,Saves made - parried,Saves Made,GK Successful Distribution,Goal Kicks,Catches,Punches,GK Unsuccessful Distribution,Saves Made from Inside Box,Substitute On,Foul Attempted Tackle,Shots On Target ( inc goals ),Goals from Inside Box,Handballs conceded,Right Foot Goals,Goals,Assists (Intentional),Yellow Cards,Goal Assists,Attempts from Set Pieces,Home Goals,Away Goals,Unsuccessful Corners into Box,Penalty Goals,Offsides,Penalties Taken,Successful Corners into Box,Throw Ins to Opposition Player,Own Goal Scored,Headed Goals,Second Goal Assists,Left Foot Goals,Penalties Conceded,Penalties Faced,Goals Conceded Outside Box,Through balls,Goalkeeper Smother,Foul Won Penalty,Clearances Off the Line,Saves from Penalty,Penalties Saved,Unsuccessful lay-offs,Last Man Tackle,Total Red Cards,Straight Red Cards,Drops,Saves made - caught,Goals from Outside Box,Hit Woodwork,Red Cards - 2nd Yellow,Fifty Fifty,Successful Fifty Fifty,Overruns,Crosses not Claimed,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,1e9pmgwavcrxus1a8yommuolw,M. Bombito,Defender,14,,3,19,1,154,247,18,17,1,1,40,78,21,2,1,,4,1,5,9,5,1,3,22,25,3,35,4,3,115,1,4,,2,10,51,38,2,1,1,27,3,10,1,,38,1,1,,111,90,6,16,1,4,4,1,10,,29,86,12,,,25,0,,1,,,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,e23f2mp5xqkwgcfnhmaknh9ex,T. McGill,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,bh00doie05jdgafachnrossbu,Z. McGraw,Defender,15,,1,11,1,201,308,9,11,1,,77,118,13,2,4,1,3,1,2,8,6,,4,16,19,2,58,6,13,143,15,3,,12,10,47,25,,4,2,17,5,18,,1,54,10,5,2,129,124,1,7,,4,4,1,6,,29,110,6,,2,20,0,,,,,,,,,,,,1,3,,,1,,,,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,11brjfbwv1v5jvz5rleiob5k9,L. Millar,Forward,11,3,6,15,11,164,306,10,31,1,4,23,67,14,1,3,2,4,4,9,12,5,3,4,31,21,3,24,7,2,89,6,4,,7,10,49,49,,3,5,22,3,14,12,8,4,2,3,3,88,68,8,12,14,4,4,,,6,29,67,1,1,,30,0,,,,,,,,,,,,,,3,1,,,1,,,,,1,0,2,,1,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,d874x8snmm3ebewbv05onbzs9,K. Miller,Defender,4,,2,11,8,297,390,6,10,2,,116,205,21,1,6,2,4,3,2,5,2,,1,19,32,,139,11,11,251,10,14,,19,10,103,33,,6,5,11,3,19,1,,35,14,4,1,246,219,,30,1,4,4,3,4,6,30,215,14,,1,67,0,,1,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,7b63i2sks616o2xjiqtcdd756,J. Nelson,Forward,7,1,1,4,,49,57,4,11,3,,8,29,1,,2,2,,,4,5,1,,1,3,1,,3,,,30,,,,,10,21,10,,2,,9,3,5,1,2,9,,,1,30,29,3,2,2,1,1,,,,9,29,,,,7,1,,,,,,,,,,,,1,,1,1,,1,1,,,,,1,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,a31s7t25qa1llzl3v79x2iimt,J. Osorio,Midfielder,21,,3,14,10,273,390,13,38,7,1,85,188,17,2,6,2,4,4,8,17,7,1,5,19,19,,44,2,1,208,9,2,,6,10,105,32,2,6,1,30,5,22,2,2,62,5,1,2,202,189,6,22,2,4,4,1,5,7,36,183,1,1,,64,0,,1,,,,,,,,,,,1,2,1,,,1,,1,,,1,0,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,3nu7bqtarr9yo5abdj3len04q,J. Russell-Rowe,Forward,17,,1,4,,41,78,2,10,,,13,19,4,,4,1,,1,5,1,,,,4,5,,5,1,2,25,,1,2,3,10,7,13,,4,2,3,1,2,,1,6,1,,2,21,20,2,2,,3,3,,,,6,16,1,2,1,4,0,,,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,aoc7sahlaysl1n9d4nfawfy3u,J. Shaffelburg,Forward,13,,1,9,5,46,84,8,2,1,1,6,11,2,4,3,,,1,4,7,5,1,1,10,3,,10,1,,17,2,,,1,10,9,16,,3,1,15,1,7,7,1,,,,2,17,14,2,5,7,3,3,,2,3,16,14,3,2,,5,0,2,,,,,,,,,,,3,1,2,1,,,1,,1,,,0,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,bfwey1kjahjjl9uqn1c3w7xex,D. St. Clair,Goalkeeper,1,,,1,,74,210,1,,1,,24,20,,,4,2,2,,,1,,,,20,24,,34,24,2,53,,4,,,10,5,24,,4,,2,,1,,,11,,1,,34,29,,24,,2,2,,1,,2,24,9,,,8,0,,,,1,7,11,10,3,2,7,7,,1,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,z6po5y26nap863d68tcekhqt,S. Vitória,Defender,5,,1,6,,148,290,3,5,3,,63,82,15,1,4,,3,,2,6,2,,1,16,27,1,43,12,13,116,1,11,,12,10,26,30,1,4,3,9,,15,,,35,9,2,2,109,89,,9,,3,3,4,2,,21,84,7,,,33,0,,,,,,,,,,,,,1,2,1,,1,1,,1,,,0,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,Midfielder,8,3,1,6,2,41,72,4,3,,1,5,16,5,,2,,,1,,1,,,,7,6,,10,1,4,23,,3,,2,10,13,13,,2,2,5,,1,2,,6,,,,23,17,1,10,4,2,2,1,1,1,7,17,1,,,4,0,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,7lqj7hx4na2kvl5doan797vmx,D. Zator,Defender,6,,,1,,5,8,,,,,1,3,,,2,1,,,,,,,,,,,,,,3,1,,,1,10,2,1,,2,1,,,,,,2,,,,3,3,,,,2,2,,1,,1,3,,,,1,0,,,,,,,,,,,,2,,,,1,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,a0c7uephm9jijirsv7ho3hjze,J. Alcócer,Forward,8,,9,31,7,130,307,29,23,4,,25,53,10,2,3,1,4,3,10,20,7,,5,11,11,3,10,1,,64,2,3,1,2,10,28,40,1,4,2,49,,20,3,14,6,,1,4,64,53,19,11,3,4,4,,7,2,51,53,,4,2,25,0,,1,,,,,,,,,,,5,2,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,a6kfmkibpofzq1tcux9redqeh,P. Arboine,Defender,6,,,,2,19,16,,1,,,7,7,5,,2,,,,,3,3,,3,,5,,8,,1,14,1,5,,,10,2,5,,2,,3,,3,,,2,,,,14,9,,1,,3,3,,,,3,9,2,,,3,0,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,8as5cvq6dmcqrlmj7obcl4d7t,W. Azofeifa,Midfielder,20,5,,14,1,115,195,11,17,1,1,26,72,6,1,3,2,2,2,1,6,5,,4,14,11,2,26,5,,88,,2,1,4,10,52,21,,4,3,17,4,7,,,27,1,,3,88,77,,8,5,4,4,,4,1,21,77,5,2,2,18,0,,,,,,,,,,,,2,2,1,,,,,,2,,,,,4,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,aau4faihpdv6pyok673ii2yfp,C. Borges,Midfielder,5,,3,10,6,281,343,6,30,2,,116,206,18,2,7,2,4,2,,11,6,,4,18,25,1,93,7,7,244,,8,,7,10,103,30,2,8,4,17,2,14,1,,60,3,1,2,229,219,2,27,1,4,4,,3,3,24,205,13,,,61,0,2,1,,,,,,,,,,,2,2,,,,,,1,,1,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,8vjv4ix1zqi58118r6tyqhhhx,F. Calvo,Defender,15,,6,12,3,256,352,8,14,5,,85,129,21,5,6,2,4,2,9,18,7,,2,23,34,1,74,13,8,166,21,14,,14,10,47,48,,7,4,26,11,28,3,2,4,10,2,4,159,132,2,22,3,4,4,2,3,3,40,125,3,1,3,74,0,,1,,,,,,,,,,,2,1,1,,1,1,,1,,,1,0,,,,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,bzb96y82gcod1quxxvz6csvyt,J. Campbell,Forward,12,8,9,35,5,251,360,30,44,13,5,49,123,25,,7,2,4,4,12,23,1,1,1,39,29,,32,4,,157,3,5,10,8,10,84,76,1,8,5,53,,26,5,8,44,3,,7,146,128,21,12,15,4,4,,7,2,61,120,5,2,4,37,0,,1,,,,,,,,,,,2,3,1,1,,1,3,,3,,1,0,5,1,1,1,3,,,,,1,,,1,2,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,991l8wbi9cfhm2pmyid7cle22,D. Campos,Midfielder,9,,,5,,15,15,5,6,,,6,8,,1,2,,,,1,1,1,,,,,,1,,,9,,,,,10,3,4,,2,,6,,1,,2,2,,,1,7,9,2,1,,1,1,,1,,6,7,1,,,,0,,,,,,,,,,,,1,,1,1,,,1,,,,,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,cb8o8l688w6ozwhklub9ftxbd,K. Chamorro,Goalkeeper,18,,,,,136,360,,,,,52,47,,,7,2,4,,,1,1,,1,25,27,,48,27,2,89,,2,,1,10,10,27,,8,,1,,2,,,22,1,3,,47,62,,39,,4,4,,,,2,37,15,,,19,0,5,1,7,4,17,36,25,5,2,8,10,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,56u0ykouaw86f3385b5onozjd,A. Contreras,Forward,7,,6,26,13,110,248,19,17,7,,9,28,21,1,5,2,3,4,16,18,5,,4,18,22,2,10,1,1,51,,6,1,11,10,20,44,4,6,7,37,1,22,2,5,14,4,,2,48,29,9,4,2,4,4,,7,5,48,27,1,2,,10,1,,,,,,,,,,,,1,4,2,1,,1,1,,,,,1,0,,,1,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,66qb63agsztv5jio0cem9a7dh,J. Delgado,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,373320n20gpzgazgw4i06dl62,K. Fuller,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,dgt8a8g0rm912nxggscmj9isq,A. Lezcano,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,apzhdhppa1q2w7gaho7suketw,W. Madrigal,Midfielder,16,,,2,2,26,77,2,1,4,,1,8,3,,2,,,1,2,4,,,,5,3,1,3,,,12,,,,1,10,8,10,1,2,,6,,5,2,,6,1,,,11,9,2,1,2,4,4,,,2,7,8,1,2,,2,0,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,9qbtaqlexo0w66v9x21tz7m22,C. Martínez,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,7ld5zwj14ozooju5v9kpfnckq,C. Mora,Defender,17,,2,8,1,42,76,5,10,1,1,6,20,3,,1,,1,,3,3,,1,,1,3,1,4,,,23,1,2,1,3,10,15,13,,1,3,8,1,3,,3,5,,,,23,20,4,6,,2,2,1,1,1,11,20,,1,,4,0,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,ylg7f0bd2n8onhe8el8k3209,C. Núñez,Midfielder,10,,10,21,2,175,249,21,20,5,,54,104,9,1,2,2,3,1,2,23,8,,7,9,12,3,38,3,,117,1,4,3,,10,51,35,,3,,44,1,23,1,5,27,,1,,116,105,14,14,1,4,4,,7,2,44,104,1,,,32,0,,,,,,,,,,,,1,5,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,etyqw24tl6zko0qarctyv6ane,R. Peña,Midfielder,14,,,5,2,35,59,5,7,,,19,25,4,,1,,1,,,1,1,,1,3,5,1,6,1,,30,,2,,,10,6,6,,1,,6,2,1,,1,6,,,,28,25,1,4,,1,1,,,,6,23,,,,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,6lh9oi0lc0r5l5vt94sxrhu96,A. Suárez,Forward,11,1,3,15,2,99,136,14,16,2,,22,61,9,1,2,,1,4,3,9,4,,3,11,9,1,18,,,71,,,,1,10,40,23,,2,1,23,,9,1,7,18,,,2,70,62,10,10,2,3,3,,3,1,24,61,1,,1,19,0,,,,,,,,,,,,2,3,1,1,,,1,,,,,1,0,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,cg2d8f7rgwhf8t8c3unaittjp,Y. Tejeda,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,42on9hal0zu1lipclh7jhwset,J. Valverde,Midfielder,22,1,6,20,4,206,352,16,18,5,2,49,87,14,2,6,2,4,,3,25,14,1,12,18,23,1,48,9,8,113,25,8,,8,10,43,39,,7,4,41,7,29,3,2,42,4,7,1,110,90,5,21,3,4,4,1,8,2,49,87,3,1,1,5,0,1,1,,,,,,,,,,,4,,,2,,,,1,,,,,,,1,,1,2,,,,,1,,1,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,cz51ia9ovw0adlfq56ld6cbu1,J. Vargas,Defender,3,,1,12,5,254,360,8,9,,,129,160,12,3,7,2,4,,2,10,9,,6,20,28,,82,16,19,199,,8,,13,10,42,33,,8,4,18,8,19,,1,38,9,2,3,196,171,1,18,,4,4,3,5,4,31,168,11,,1,70,0,2,1,,,,,,,,,,,5,2,1,,,1,,1,,,1,0,,,1,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,9azbdq4zgoekcz2tw5igturys,K. Vargas,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
