liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,6sdu9gijl8iuk9ew2tgm7xx3p,W. Ming,Midfielder,18,17,,4,2,,1,,,1,3,,,4,,,,4,,,,,,,,,,,7,,1,,,1,10,,,,,,,,,1,,,,1,4,4,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,cu5djp0q8z4dtscudows5sy5l,C. Minors,Defender,3,143,8,64,13,,25,2,4,15,32,4,4,65,1,2,,55,2,8,,30,1,11,9,2,1,2,97,,2,2,9,21,10,7,2,,3,13,5,2,5,2,,,5,1,56,57,4,,,3,6,1,3,4,1,,,,1,,,,,5,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,6pq5yz5u4kok0kvl7q331wxyh,C. Robinson,Midfielder,14,17,,4,,,2,,,1,2,2,,4,,,,4,,,,3,,,1,,,,10,,1,,2,1,10,2,,,,2,,,,1,,,,,4,4,,,,2,,,,2,,,,,,1,,1,,,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,cb42p0yir4o2k0vm665q1cct1,L. Simmons,Forward,7,131,,35,8,1,11,,2,22,13,4,10,35,2,4,1,23,1,12,,5,1,11,5,2,2,3,66,,2,1,17,13,10,8,,2,1,22,1,1,2,2,,1,10,9,23,23,5,,1,4,14,,3,7,,1,,2,4,3,2,4,1,2,3,1,,1,1,,,1,,,,,,,,,,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,7u0c4kj4mfac05rvgyo697kk5,J. Smith,Forward,9,23,,6,2,,3,,,5,2,,1,6,,2,,5,,1,,2,,1,1,,,,12,,2,,2,,10,1,,,1,6,,,,2,,,2,2,5,5,4,,,,5,,,,,,,2,3,2,,1,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,cdnjrzb7yp9h4v2bf0vtehnth,M. Warren,Midfielder,22,79,,20,6,,8,,,7,8,3,4,20,1,,,16,,4,,1,,1,4,1,,3,32,,1,1,7,5,10,4,,1,,9,,,,1,,,3,8,16,16,2,,,2,5,1,2,4,,,,1,2,1,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,34ix43mjp0bvby0rj64mhac45,N. Wells,Forward,21,270,,72,15,3,39,,3,36,17,3,20,76,,5,2,49,4,23,,31,6,21,8,3,2,3,120,,3,,23,14,10,17,4,6,6,34,1,4,1,3,,,12,16,49,53,11,1,,3,17,,2,11,,,1,5,5,10,4,21,2,1,3,1,,5,,,1,3,,,,,,,,,,,3,2,1,2,1,,1,1,1,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,Midfielder,8,299,,227,35,1,109,2,7,50,92,3,26,233,,1,7,189,4,33,,57,9,34,15,3,6,1,276,,4,,27,90,10,13,11,2,1,29,,4,2,4,,1,15,51,196,200,2,2,1,,16,3,,12,,1,2,,1,4,1,5,1,1,,5,,4,2,1,1,,,,,,,,,,,,1,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,3oz349uss092g2kxi8adsj4l,M. Borjan,Goalkeeper,18,360,,79,,,10,7,23,25,87,1,1,121,,,,75,5,24,,24,1,19,23,4,,5,151,,4,,3,70,10,1,22,,,3,2,6,,4,,,2,27,66,97,,2,,1,2,,,1,4,,,,,,,,,,,,,,,,,,,,10,40,1,3,4,7,9,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,3dtxx6whin53g58f5rz9xil7t,Z. Brault-Guillard,Defender,2,90,10,17,1,,4,,,8,10,2,3,17,,,,14,2,3,,,,3,1,1,2,2,39,,1,1,4,7,10,2,,,,4,,3,2,1,,,2,9,14,14,,,,1,2,1,1,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,cdeomoi09osphftlezrqa7qol,L. Cavallini,Forward,19,257,,39,18,,18,,1,25,16,2,13,48,2,11,1,33,5,14,,12,1,12,7,3,4,2,91,,4,,19,6,10,8,1,3,2,26,1,6,,4,,,13,12,26,34,7,,,1,18,1,4,6,,,3,4,5,12,6,18,1,,1,2,,8,,1,2,,1,1,,,,,,,,,1,5,,5,4,,1,2,,1,1,,,1,1,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,Defender,4,360,,205,17,,34,,5,27,154,10,21,214,,7,3,181,5,26,,76,1,16,23,4,2,10,258,,4,6,21,72,10,26,7,1,12,41,10,6,,4,,,7,49,179,188,20,2,,7,15,3,3,14,,,1,3,8,4,3,5,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,6nmcuw8asxh6k3l5khx5atmfp,M. Crépeau,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,Forward,20,303,,111,23,,61,1,1,38,36,7,16,114,,3,2,93,4,17,,23,3,15,19,3,2,3,178,1,4,1,40,16,10,22,4,11,2,45,,4,1,4,,2,20,52,94,97,5,2,2,6,23,1,,20,,,1,5,3,15,1,29,8,1,4,1,,10,,1,3,,,,,,,,,,,1,2,6,,5,4,,,,,1,,,,,2,,1,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,582uvj0i3dvm0zwbou9q68pgp,A. Davies,Midfielder,12,320,15,130,22,3,57,2,5,69,52,5,24,135,2,7,13,101,5,29,2,71,10,23,33,4,6,11,246,4,4,1,59,32,10,34,5,9,7,70,3,6,5,4,1,2,32,10,103,106,11,,2,2,36,3,5,27,1,,4,3,4,4,2,20,15,4,4,1,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,82oq25egie3khgxx0yfbo76jt,M. Godinho,Defender,23,270,30,121,20,,36,,4,47,57,10,27,124,,2,5,89,3,31,,4,1,24,23,3,4,11,203,,3,1,26,53,10,19,4,3,1,29,5,3,4,3,,,8,47,90,93,3,2,,8,10,2,5,18,,,1,,2,,1,3,2,4,1,,3,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,4y7p59unsumcfk5trk1naums5,D. Henry,Defender,15,241,,131,3,,18,3,11,27,95,2,13,137,1,4,1,105,5,24,,22,,13,9,3,,11,164,,3,,9,52,10,12,8,,9,19,12,6,,3,,,6,60,108,113,10,,,1,7,1,6,3,,1,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,wo91ycisyie6qno6vbkcxuj9,J. Hoilett,Midfielder,10,244,,103,19,4,50,,3,60,28,7,27,104,1,1,6,70,3,30,1,27,4,36,11,3,7,2,181,5,3,,35,28,10,19,4,6,,38,,3,8,3,3,2,16,30,73,74,3,1,2,5,19,2,2,19,,,5,2,3,9,1,29,8,5,3,2,,7,,,3,3,,1,,,,,,,,,1,2,,2,2,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,86r7erfy1f3vioy2czrv66rx1,A. Hutchinson,Midfielder,13,270,,176,21,,57,,,12,120,8,10,187,,2,4,171,5,10,,38,,4,19,3,3,6,222,,3,2,22,47,10,23,6,5,6,31,7,6,,3,,,5,81,166,177,9,1,,3,8,5,5,17,1,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,4fxnafz5s1b6djxhipp4rsul1,W. Johnson,Midfielder,5,61,,12,1,,4,,,1,7,,1,12,1,,,10,1,1,,5,,1,1,1,,,13,,1,,1,5,10,1,1,1,,2,,2,,1,,,,1,11,11,1,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,62smmy1d3o9sm36mhyw5nrphx,M. Kaye,Midfielder,14,191,8,87,7,,40,,4,30,36,5,13,93,1,5,1,69,4,17,,29,1,16,15,2,3,3,139,,3,1,26,41,10,13,7,7,1,28,3,5,2,3,,1,14,16,71,76,2,,1,3,15,2,4,12,,1,1,1,1,2,3,2,2,2,,1,,1,,1,1,,,,,,,,,,,,2,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,3rrges782prcprsn207dk4zit,C. Larin,Forward,9,57,,8,1,,5,,,4,3,,,8,1,1,,7,1,,,5,,,2,1,,,22,,1,,9,1,10,5,1,5,,11,1,2,,1,,,4,1,8,8,2,,,,6,,,5,,,,1,2,2,,2,2,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,b1kvp1crj9ha6qn23s7rp3f85,J. Leutwiler,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,11brjfbwv1v5jvz5rleiob5k9,L. Millar,Midfielder,11,40,,19,9,,9,,,10,4,,6,19,,,5,13,,6,,6,1,6,,,1,,30,,2,,8,2,10,6,,1,,8,,,,2,,,2,2,13,13,,,,,2,,,6,,,,1,,1,,6,1,,1,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,d874x8snmm3ebewbv05onbzs9,K. Miller,Defender,17,29,,26,1,,7,,,2,18,,1,26,,,,25,,1,,11,,,3,,,1,29,,1,,1,11,10,,,,,2,,,,1,,,1,3,25,25,1,,,,2,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,ykzkzazvga55do4buqq0quhh,A. Morgan,Defender,3,39,1,27,6,1,15,,3,7,8,,2,27,,,,19,,5,,13,,6,2,,,,33,,2,,,8,10,,3,,,,,,1,2,,,,,22,22,,,,,,,,,,,,1,,1,,3,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,6ahu72g0u39bxbjiz7ggefai1,N. Okello,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,a31s7t25qa1llzl3v79x2iimt,J. Osorio,Midfielder,21,274,2,167,21,,111,,1,27,53,,12,177,1,3,,158,2,13,,74,9,11,10,3,5,4,215,5,4,1,16,47,10,4,6,3,1,18,3,2,2,4,2,,13,35,154,164,2,2,,,14,,1,3,,,3,3,1,5,2,11,2,,,1,,2,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,6q37ge46z8a2zlsvqvpdjha6t,S. Piette,Midfielder,6,180,1,161,18,,62,,3,15,93,3,7,165,,4,1,147,,10,,45,1,7,22,2,,3,184,,2,2,14,46,10,10,8,1,5,21,1,,,2,,1,9,56,151,155,7,2,1,2,11,1,2,5,2,1,,,2,,3,,1,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,cibach2kp6y1w697co2e4k2c5,R. Teibert,Midfielder,7,75,3,28,6,,7,1,2,8,17,2,3,29,1,2,,21,1,5,,10,,4,4,1,1,2,44,,2,,8,12,10,3,3,1,,9,1,2,1,2,,,5,1,23,24,1,,,1,6,1,1,3,1,,1,,1,,2,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,9g44s484ebg54aoq473vg72l1,E. Aguilar,Midfielder,20,169,,99,25,9,52,,2,27,48,2,9,102,2,,2,81,2,11,6,45,8,18,10,2,4,,150,9,4,,16,19,10,10,10,4,2,18,,2,7,4,3,,8,13,88,91,2,,,1,8,1,1,8,,,2,2,,6,,4,2,2,2,4,,4,,2,1,2,,,,,,,,,,,,2,,1,,,,,,1,,,,,2,3,1,,1,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,6r7lv7woj3lwr3lynpjkqtwph,C. Bolaños,Midfielder,7,20,,15,6,,7,,1,6,7,,2,17,,,,14,,3,,,,5,1,,,1,22,2,1,,1,2,10,1,,1,,1,,,3,1,1,,,9,12,14,,,,,,,,1,,,,,,,,1,,2,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,aau4faihpdv6pyok673ii2yfp,C. Borges,Midfielder,5,390,,300,35,,136,4,12,45,138,5,25,311,,10,,254,4,37,,92,7,31,29,4,2,8,355,,4,,23,105,10,15,20,3,7,33,5,4,2,4,,,15,79,263,274,10,1,,5,18,,8,8,1,,1,1,3,4,6,3,,2,5,2,,3,,,3,,1,,,,,,,,,,,1,,,1,,,,,2,,,,,,2,1,1,,,,,,,,,,
