liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,Atlas FC,l4rbm35vbn136hutia3pksiy,O. Herrera,Forward,341,,19,,1,,,10,,3,,5,,,,1,1,1,5,4,1,2,11,,,,7,,1,2,4,1,2,,3,,,,18,,1,,,3,2,1,10,2,,,2,,1,,,4,,1,,1,,,,1,2,8,9,1,,,,1,2,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,awv6ao92u23obd3qeml58xhw5,L. Jiménez,Defender,3,,1440,4,,,10,615,1,50,1,171,30,62,12,6,5,24,130,356,25,57,645,,12,3,466,19,8,119,213,7,74,3,84,16,17,45,842,,16,6,4,57,303,17,10,76,2,,60,1,11,39,,120,54,24,,16,,,,20,79,498,526,63,5,,,21,44,4,38,37,,,,,5,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,ce1y45gb7zb9zoaeisgvvx2ad,H. Olvera,Defender,16,6,233,19,,,1,78,1,9,,38,1,3,2,1,1,1,24,25,4,13,79,3,,,60,5,2,16,30,1,16,1,17,3,4,6,126,,3,,1,8,39,1,10,7,1,1,3,,3,,,9,2,6,6,3,,,,1,1,62,63,1,,,,2,2,2,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,avdpequoe93pu17qm8ithscbu,E. Ortega,Midfielder,27,2,157,,2,,,78,,11,2,39,,2,4,,1,2,34,18,4,21,78,2,2,2,52,4,,23,15,3,25,,14,2,7,2,113,1,4,1,1,20,25,2,10,9,,,3,1,1,2,2,24,5,5,4,4,1,,,13,27,55,55,4,,,,3,15,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,mw8f3n0hwancpspwqgfl6fh1,L. Reyes,Midfielder,21,,1314,1,,3,1,707,,70,,351,4,17,5,3,4,4,100,309,46,60,737,1,23,18,621,20,4,77,179,9,53,,123,16,10,25,913,,16,12,1,137,268,1,10,99,1,,39,,25,11,1,152,12,24,1,16,,,,49,220,632,660,15,3,,,35,53,11,22,88,,,,,1,,,,1,,,,,2,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,e1y7jb2a2ixwmmm0n5l5pu2fp,O. Rivero,Forward,19,1,596,,3,6,,144,7,52,1,98,,2,,12,2,11,64,29,1,30,158,1,10,5,123,8,18,32,50,12,28,6,9,6,6,5,234,,9,4,,35,33,30,10,19,6,1,3,1,5,8,3,54,3,10,1,9,,1,,24,23,113,126,19,2,,,,35,1,,11,,1,,,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,a08drrso42apieu7i6g8formx,J. Torres,Forward,20,10,503,8,4,2,2,167,1,41,2,91,4,6,1,6,2,4,74,53,7,19,167,2,14,4,130,6,7,25,31,1,23,3,35,5,6,12,278,,9,8,,69,44,11,10,33,1,,12,2,18,4,6,77,4,8,10,9,,,,40,51,142,142,8,1,,1,3,44,4,1,29,4,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,7ot6emo291avsnjabzt36a9uy,C. Trejo,Forward,303,,44,,4,,,5,,,,2,,,,2,,1,6,1,,2,5,,2,1,3,2,2,2,4,,2,2,3,,,,15,,4,1,,5,,6,10,1,,,,,,,2,6,,2,,4,,,,4,1,3,3,1,,,,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,33afzlkan65vmjahs9a15sf6d,J. Vigón,Midfielder,7,8,1136,7,1,7,4,502,4,83,3,277,6,11,15,18,3,16,146,166,24,60,511,4,34,14,424,16,27,71,130,12,60,7,60,13,25,20,745,2,14,16,1,139,150,35,10,71,9,1,16,3,20,14,10,169,9,19,9,14,,1,1,82,148,431,440,30,3,1,1,16,98,8,14,57,1,4,1,,5,,,2,3,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,c4emwykt9du2881eonjnodrvu,D. Villa,Midfielder,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,8oiw6d6y3tzcc58ijwwg0hh49,É. Zaldívar,Midfielder,6,,28,,1,,,45,,2,,36,,,,,1,,3,7,,3,46,,,1,40,,,3,19,,3,,2,,,,47,,1,,,2,11,,10,2,,,3,,,1,,3,,1,,1,,,,1,14,42,43,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,2shqhju5urexuezc5vicaxrrp,R. Álvarez,Midfielder,11,5,514,1,5,8,,240,7,48,9,162,1,8,8,7,,5,110,51,5,41,253,6,10,10,197,8,12,49,57,17,63,6,30,7,13,4,394,17,12,4,,70,63,13,10,31,5,3,7,4,14,2,6,77,,8,18,12,11,,2,41,85,193,204,7,,2,1,4,46,1,3,29,,2,,,2,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,3k80wsx0y0yssc9zhn1oeouzt,A. Ávila,Midfielder,25,4,37,2,2,1,,23,2,6,1,18,,,,,1,1,7,5,,2,24,,,1,21,,,2,9,1,6,,2,,1,,36,,2,,,5,7,1,10,4,,,1,1,3,,,6,,1,4,2,,,,1,2,21,22,1,,,,,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,4iivsyrv0x14eu11h0fnc9djp,M. Basulto,Defender,28,,627,11,1,,1,254,3,10,,58,10,19,2,1,1,17,53,166,13,21,264,,6,,212,7,2,40,46,1,20,2,23,6,3,20,351,,7,1,5,21,106,5,10,23,1,,12,,1,9,,47,24,8,,7,,,,7,102,214,224,26,1,,,10,24,3,10,14,10,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,c52rbcdu5hiukdhoshthvctbe,F. Beltrán,Midfielder,20,1,685,,4,2,1,334,1,42,,132,3,8,4,3,1,4,67,177,26,24,341,3,9,11,289,11,4,32,96,4,18,2,50,6,8,17,465,2,10,5,2,68,97,2,10,44,1,,20,,2,5,3,77,11,12,3,10,2,,,29,106,302,309,9,,,,17,33,9,10,39,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,1,0,12,3,1,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,52xjaejv3eeiyd2xn5642g2xh,I. Brizuela,Midfielder,11,29,1479,12,1,5,,524,14,126,11,305,6,11,13,9,3,14,272,111,25,115,531,2,14,44,400,19,19,126,110,20,133,2,64,16,34,23,881,3,17,11,1,186,146,57,10,114,10,,5,10,34,12,30,212,8,22,30,17,1,,3,84,149,398,405,26,3,5,,19,98,6,9,102,,,2,1,2,1,1,,1,2,,,,,,3,,,,,,,,,,,,,,1,0,63,12,,1,2,0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,87gmnnxvwtr265s3efeziwrft,A. Cervantes,Midfielder,31,7,646,1,2,,,273,1,57,1,141,2,5,6,5,1,10,74,108,18,30,283,,11,4,242,7,7,35,67,4,31,2,37,7,12,11,399,1,9,7,4,61,68,8,10,35,2,1,6,,5,8,4,79,9,8,7,9,,,,34,91,240,248,18,1,,,12,44,6,4,27,,2,1,1,2,1,,,,1,,,1,,,,,,,,,,,,,,,,,1,0,16,1,,,0,1,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,dtqofer4mpqq7nw03eix5q7oq,B. Galindo,Defender,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,b0803yb3nzorkuu22yov1mrc9,J. Godínez,Forward,20,1,511,1,11,8,,121,6,38,1,74,,1,5,2,,24,71,23,4,32,129,3,12,2,95,7,9,33,32,6,31,4,19,4,8,3,224,,15,6,,48,32,21,10,34,7,,1,1,13,18,11,90,4,7,1,15,,,,32,27,89,96,42,,,,1,56,3,2,16,,2,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,1,0,22,2,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,evsi15yzlgsbn8fj4phrhi39,R. González,Midfielder,28,,1530,6,,6,5,990,2,114,1,461,12,28,13,3,1,22,156,442,44,93,1023,,36,6,843,28,4,121,322,19,79,2,107,17,29,42,1241,,17,31,7,134,320,1,10,82,1,,59,1,13,19,1,175,33,29,,17,,,,71,267,870,902,41,3,,,32,93,12,36,63,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,1,4,0,15,1,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,at4u3rd1dav3e5m00n3ja94gl,R. Gudiño,Goalkeeper,1,,1260,,,,18,124,1,,,42,47,109,1,,3,1,116,139,,2,292,,1,,108,16,,111,45,1,83,,118,14,1,28,444,,14,1,,3,193,,10,6,,,73,,1,5,,9,17,19,,14,,,,2,54,81,181,6,2,,,,3,,2,1,,,,,2,,,,,,,,1,,,,,46,150,13,,3,24,15,22,2,3,42,,1,0,,,,,,,1,1,117,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,8g3r4knkrxk8fkf5k1cktstpm,D. Hernández,Forward,284,,9,,1,,,2,1,1,,3,,,,,,1,2,,,,3,,,,3,,,,,,,,,,,,5,1,1,,,1,2,,10,,,,,,,,,2,,,,1,,,,1,,2,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,3tj14uw0unebifz0frd9u2dw5,E. Hernández,Defender,6,16,1184,99,,1,9,543,5,50,10,265,22,43,5,3,2,14,189,179,37,89,566,4,11,7,399,17,4,132,209,14,116,1,68,14,25,35,852,7,14,8,2,78,264,7,10,68,1,3,35,7,8,16,,108,19,19,19,14,3,1,,26,43,412,434,30,2,1,,22,40,15,19,52,14,1,,,3,3,,,1,,,,,,,,,,,,,,,,,,,,,,0,10,1,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,48o6b4og0psoolrm3tzlpk251,G. Hernández,Midfielder,0,,11,,1,,,10,,2,,3,1,2,,,,,5,3,,2,10,,,,6,,,4,3,,4,,1,,,,12,,1,,,1,3,,10,1,,,,,1,,,1,,,,1,,,,,2,6,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,48anl4qgpl4f13hkdkc2u9jhl,C. Huerta,Forward,6,,3,,1,,,2,,2,,,,,,,,,1,2,,,2,,1,,2,,,,,,,,1,,,,3,,1,,,2,,,10,,,,,,,,1,2,,,,1,,,,2,,2,2,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,avd8lotmysybbftiwdtlezx79,M. Jiménez,Goalkeeper,23,,270,,,,6,35,,,,9,5,20,,,,,21,45,,1,75,,,,38,3,,21,16,,17,,24,3,1,4,107,,3,,,,44,,10,1,,,16,,,1,,1,4,3,,3,,,,,15,29,54,1,2,,,,,,,,,,,,,,,,,,,,,,,,,11,38,2,1,1,7,5,4,,,13,,,0,,,,,,,,,36,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,fbxl6ozy6n8o2cc4zxn4qg9h,J. López,Midfielder,0,8,637,6,2,3,1,186,11,53,8,120,2,6,1,3,1,6,103,48,5,31,197,7,3,9,152,8,14,37,25,11,52,2,12,9,9,6,325,18,11,2,,63,43,18,10,26,11,1,8,2,8,4,6,73,,9,21,11,9,1,,41,76,152,160,10,1,,1,3,47,2,2,22,1,2,2,1,,6,1,,,2,,,,,,,,,,,,,,,,,,,,1,1,33,1,,,0,2,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,4xlgsrklbu5qofhrk52pjttnu,J. Macías,Forward,9,,9,,1,,,3,,2,,1,,,,,,,3,2,1,,3,,,,3,,,,,,,,,,,,8,,1,,,3,1,,10,2,,,,,1,,1,3,,,,1,,,,1,,3,3,,,,,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,4ja8rwp6x8ddabb6dsewgn45x,G. Madrigal,Forward,19,1,821,,8,9,,130,2,37,,63,,,1,10,1,48,81,32,3,49,144,3,16,1,95,10,21,49,37,6,41,4,12,8,8,9,257,,16,3,3,37,39,46,10,55,11,,,,9,44,5,129,17,11,1,16,,3,,26,31,83,95,92,1,,,2,74,1,3,11,,2,3,2,1,,,,,2,,,,,,3,1,,,,,,,,,,,,,1,0,10,1,,,2,1,,,,1,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,1q32xvcfzzy1alinnbtovwyc5,H. Marín,Defender,27,,908,6,1,,7,375,1,20,,99,31,57,7,6,3,20,95,208,15,32,396,,7,,272,10,9,89,132,1,55,1,34,10,14,34,516,,11,2,8,35,195,14,10,41,3,,35,,8,20,,75,40,13,,11,,,,14,49,291,307,40,1,,,9,34,6,10,21,2,,2,,1,,,,,2,,,,,,,2,,,,,,,,,,,,,1,0,1,,,,0,2,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,c7l6c6gphs8amkcwomtrku7e1,A. Mayorga,Defender,2,15,990,70,,,2,422,4,68,11,197,15,26,12,6,1,11,159,157,37,60,429,,16,21,326,17,9,86,158,10,73,2,72,11,23,28,746,,11,10,1,110,177,12,10,74,3,,17,11,5,11,13,132,37,18,15,11,,,,47,26,336,343,22,2,1,1,27,58,10,12,63,13,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,26,5,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,azvoe7a4bglndk6qtt2klvlqt,H. Mier,Defender,21,1,1710,,,,6,671,3,33,,180,32,66,8,2,,36,138,417,24,57,720,,18,6,525,23,5,123,140,2,76,1,68,19,15,48,960,,19,9,14,89,301,10,10,90,3,,72,,25,36,4,161,75,23,1,19,,,,35,246,554,597,72,6,,,18,71,6,47,54,,,1,,4,,,,,1,,,1,,,,1,,,,,,,,,,,,,1,0,9,1,,,0,1,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CD Guadalajara,ecc0z4kvkeg894k4zbnc6pmmt,J. Molina,Midfielder,5,,558,1,6,,3,168,1,12,,42,7,15,4,,,11,42,103,4,19,179,2,10,,127,7,,34,38,2,23,,15,6,7,11,239,,12,5,3,22,57,2,10,18,,,18,,3,11,,44,22,7,,12,,,,15,72,136,145,22,2,,,,26,4,6,7,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,2,,,,,,,,,,,,,,,,
