liga,temporada,equipo,id,nombre,posicion,dorsal,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Total Clearances,Penalty Goals Conceded,Unsuccessful Passes Own Half,Successful Long Passes,Index,Clean Sheets,Leftside Passes,Unsuccessful Launches,Successful Dribbles,Open Play Passes,Interceptions,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Successful Open Play Passes,Aerial Duels lost,Total Fouls Won,Key Passes (Attempt Assists),Blocks,Unsuccessful Long Passes,Times Tackled,Tackles Won,Successful Short Passes,Goals Conceded Outside Box,Throw Ins to Own Player,PutThrough/Blocked Distribution,Successful Launches,Goals Conceded Inside Box,Ground Duels lost,Blocked Shots,Total Fouls Conceded,Total Losses Of Possession,Unsuccessful Short Passes,Successful Crosses & Corners,Total Tackles,Starts,Successful Crosses open play,Recoveries,Unsuccessful Passes Opposition Half,Forward Passes,Tackles Lost,Touches,Time Played,Successful Passes Opposition Half,Goals Conceded,Appearances,Substitute Off,Games Played,Duels lost,Aerial Duels,Backward Passes,Substitute On,Foul Attempted Tackle,Corners Won,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Ground Duels,Ground Duels won,Rightside Passes,Duels,Unsuccessful Dribbles,Total Touches In Opposition Box,Duels won,Throw Ins to Opposition Player,Winning Goal,Penalties Faced,Yellow Cards,Saves made - caught,Catches,Goal Kicks,Saves Made from Inside Box,Punches,Saves Made,Saves Made from Outside Box,Crosses not Claimed,Aerial Duels won,GK Unsuccessful Distribution,Drops,Saves made - parried,GK Successful Distribution,Total Shots,Shots Off Target (inc woodwork),Assists (Intentional),Offsides,Foul Won Penalty,Hit Woodwork,Attempts from Set Pieces,Unsuccessful Corners into Box,Goals from Inside Box,Successful Corners into Box,Right Foot Goals,Goals,Shots On Target ( inc goals ),Second Goal Assists,Corners Taken (incl short corners),Headed Goals,Unsuccessful lay-offs,Handballs conceded,Penalties Taken,Successful Lay-offs,Goal Assists,Home Goals,Away Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Total Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target,Penalties Conceded,Own Goal Scored,Left Foot Goals,Clearances Off the Line,Last Man Tackle,Straight Red Cards,Penalty Goals,Saves from Penalty,Penalties Saved,Goalkeeper Smother
USA_USL_League_One,2022,Central Valley Fuego FC,2wm183ku9bk2vnwg65g080ep6,J. Chavez,Defender,15,224,,,,84,1,79,118,10,7,420,48,1,1193,26,8,782,976,27,10,4,13,132,2,11,898,8,7,12,20,23,39,5,35,241,92,1,20,24,1,72,145,456,9,1471,2175,235,31,27,,27,66,76,48,3,17,1,1016,1240,70,31,316,146,1,14,80,,0,,4,,,1,,,,,,49,1,,,,7,4,,,,,,,1,,,1,3,,,1,,,,,,0,1,2,,2,,,,2,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,4mrcwdc6kac651lpgxt14g44p,M. Dabo,Midfielder,7,84,1,1,,11,1,30,17,10,3,174,12,3,556,16,9,258,473,15,6,6,,24,8,21,467,3,2,15,3,11,36,1,20,103,60,,28,8,,71,55,195,7,683,859,226,14,14,1,14,51,27,66,6,12,1,484,568,73,37,133,100,3,3,49,,0,,3,,,,,,,,,12,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,64rloz5jf0cpeqdcfhv62shnu,C. Dieye,Forward,24,112,29,30,,3,,34,19,10,,127,11,29,378,14,21,98,266,12,16,20,5,26,60,22,248,1,7,33,,14,109,11,36,259,86,12,42,15,12,75,108,104,20,747,1300,181,15,25,15,25,121,22,90,10,26,7,267,379,196,87,58,218,37,60,97,,1,,9,,,,,,,,,10,,,,,30,19,2,7,,1,,1,3,,4,4,11,,1,,,4,,3,2,3,1,,1,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,e5ijexrsv8b3at2koyyf3px0q,F. Dulysse,Defender,13,125,,,,49,2,50,46,10,4,261,31,3,959,11,3,674,840,15,5,2,6,64,2,14,811,7,,8,12,19,34,2,26,132,61,,21,18,,78,75,366,7,1108,1587,183,26,18,4,18,49,47,62,,11,,857,982,63,29,293,110,1,11,61,,0,,6,,,1,,,,,,32,1,,,,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,b2sl4wp77nrynvodb6k19yfze,D. Díaz,Midfielder,27,18,11,11,,,,3,3,10,,11,2,8,68,2,1,18,50,5,3,4,,4,10,3,47,1,1,2,,3,25,2,9,47,14,2,4,3,2,15,26,18,1,129,283,34,4,6,3,6,30,6,20,3,5,2,50,68,40,15,19,46,5,15,16,,0,,2,,,,,,,,,1,,,,,3,1,1,,,,,,,,,,2,,,,,1,,1,1,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,3xdy9dt582mtv1v1psyncirys,A. Escalante,Midfielder,34,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,3vazi05w94t7dtkeljlkpjmne,V. Falck,Midfielder,8,135,18,27,2,22,2,37,43,10,4,231,5,8,820,14,15,345,686,25,16,33,7,19,39,17,660,5,12,30,3,31,79,5,26,259,116,7,31,27,3,107,125,217,14,1172,2338,365,36,28,8,28,104,49,184,1,10,7,703,838,134,55,206,183,13,53,79,,3,,6,,,,,,,,,24,,,,,29,14,3,2,,1,5,6,4,3,3,6,15,,9,1,,1,,4,3,4,2,,2,,,1,,,1,2,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,4msgc3oh64mw6h8qw2a6mhxm2,M. Fernández,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,51ldg63kr1hnxd7cw6nazvhn8,W. Gillingham,Defender,4,118,,,,34,1,42,60,10,6,126,25,4,613,13,4,388,502,18,6,2,8,63,3,3,467,3,4,7,4,6,14,,11,130,55,1,5,11,1,53,76,309,2,746,1019,140,9,18,2,18,32,30,30,7,7,,527,645,29,15,180,59,3,5,27,3,0,,4,,,,,,,,,12,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,bi09noj35c150zhzzxmmf9atw,M. Hornsby,Defender,25,220,40,44,,35,2,97,67,10,3,39,44,18,974,39,22,433,759,26,14,13,7,85,24,25,706,6,125,49,5,20,48,6,18,346,135,14,42,22,12,136,167,409,17,1495,1928,354,26,27,9,27,74,43,194,5,7,18,773,993,122,74,351,165,11,19,91,35,0,,3,,,,,,,,,17,,,,,6,4,2,,,1,1,1,,1,,,2,,2,,,2,,,2,,,,,,,,,,,,1,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,721t5jed45esx73e3xlspzw2c,M. McFarlane,Forward,12,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,126qsftg5at8fs1x93gpsfw89,M. North,Goalkeeper,18,53,,,,4,1,9,38,10,2,38,24,1,101,,,104,79,,2,1,,51,,1,86,1,,,7,6,,,,53,2,,1,6,,58,44,105,,229,548,20,7,7,,7,,1,,1,,,124,177,4,4,34,5,,,5,,0,1,1,,4,46,7,1,14,7,2,1,10,1,2,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,9nbyjbw55ntt9xxrzps6wt82c,J. Partida,Midfielder,3,34,4,6,,7,,13,19,10,1,77,6,1,226,4,5,121,192,10,7,3,2,15,4,8,176,,,7,2,10,27,,19,50,19,2,12,6,2,27,27,48,4,309,649,76,10,16,3,16,37,14,45,10,10,1,195,229,47,20,59,61,,5,24,,1,,5,,,,,,,,,4,,,,,5,2,,,,1,,2,,,,1,3,,2,,,,,1,,0,1,,1,,,,,,,1,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,1d3o1u737jwck27g5ql2pp3vt,O. Ramos,Midfielder,6,237,5,34,1,21,2,52,123,10,4,355,37,8,1192,35,15,544,962,21,35,27,7,114,17,27,899,7,2,25,13,26,89,11,45,317,123,15,46,28,2,137,219,412,19,1605,2283,493,33,30,16,30,110,52,165,2,33,7,1022,1259,178,89,327,230,3,9,120,,0,,9,,,,,,,,,31,,,,,18,13,3,,,1,4,20,,9,,1,5,,29,,,1,,3,3,0,1,,1,,,,,,,1,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,8p2147r97gz3gnxw044xrr4yx,M. Schenfeld,Defender,30,85,40,46,,6,2,19,31,10,,62,8,6,536,14,13,214,452,18,33,12,3,28,28,11,430,7,24,23,3,12,67,5,34,189,57,19,17,15,18,58,112,138,6,831,1352,266,19,25,12,25,85,32,191,10,14,6,461,546,123,56,155,155,6,30,70,1,0,,8,,,,,,,,,14,,,,,16,8,2,1,,,2,5,1,1,,2,8,,6,,,2,,2,2,2,0,,1,,,,,,,2,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,6kwn9ngkob2fci56hybelrfmd,N. Smith,Defender,5,203,30,30,,37,3,71,64,10,5,349,36,20,983,39,16,432,789,19,31,18,7,79,25,31,756,8,189,34,11,23,81,6,36,314,124,17,50,22,16,139,162,406,19,1592,1996,405,31,23,1,23,100,48,174,1,22,10,820,1023,182,101,94,230,10,16,130,36,1,,8,,,,,,,,,29,,,,,7,4,1,,,1,,,1,,1,1,3,,1,,,,,,1,0,1,1,,1,,,,,,,,1,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,dlxpsnnp36wxr9cpe72dtv949,S. Strong,Defender,2,73,,,,31,1,25,24,10,,172,17,,521,10,,348,448,11,2,4,6,40,1,8,427,,1,5,1,17,20,5,18,78,33,,10,9,,35,48,195,2,614,854,103,17,14,1,14,31,39,35,5,8,2,451,524,32,12,122,71,1,16,40,,0,,1,,,,,,,,,28,,,,,7,6,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,1,,,,,1,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,8d9qym4ldjxqfen1s3l833iay,M. Torralva,Midfielder,28,16,,,,4,,4,2,10,,20,3,1,52,1,1,34,36,3,1,,1,12,,1,37,,,3,,2,1,,1,20,4,,1,2,,6,12,26,,71,143,5,2,4,2,4,4,7,3,2,1,,39,55,4,3,6,11,,,7,3,0,,1,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,2041ool4qi7wsnaa4y987ffca,Z. Vazquez,Forward,26,22,5,6,,2,,6,,10,1,8,4,1,57,1,1,15,35,3,3,1,1,4,4,2,35,,1,5,,,4,,,36,18,,4,2,,11,22,21,2,95,179,20,,6,1,6,7,4,15,4,,2,35,57,12,8,13,16,2,9,9,,1,,,,,,,,,,,1,,,,,6,3,,1,,,,1,1,,1,1,3,,1,,,,,1,,0,1,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,et6iog1ep6dh6h2kzc35raa5l,A. Velarde,Midfielder,10,5,3,9,,,1,,3,10,,14,,,42,1,1,20,37,1,,,,1,2,2,37,1,,1,,3,5,,4,23,4,1,4,1,,3,14,10,2,79,124,21,4,6,1,6,6,1,11,5,,1,40,45,9,4,10,10,,2,4,,0,,1,,,,,,,,,,,,,,,,,,,,,5,,1,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,8rgufeeancbd5szqsvrwlc06h,A. Vera,Midfielder,19,43,13,15,,3,,19,14,10,1,7,6,3,174,6,5,79,132,6,3,7,1,12,4,5,120,,27,13,5,6,14,,9,78,31,3,5,5,3,28,39,77,,282,412,58,6,9,4,9,20,9,43,4,5,5,134,177,25,11,50,34,2,1,14,3,0,,1,,,,,,,,,3,,,,,,,,1,,,,2,,,,,,,2,,,1,,,,,,,,,,,,,,,1,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,430jtuvon7l6plhlrdxb6jbv9,J. Villarreal,Midfielder,21,29,3,12,1,1,,4,12,10,,42,,1,128,,2,48,101,8,13,7,1,7,11,,94,,6,2,,4,25,5,15,67,22,4,1,6,3,9,37,26,1,231,438,62,4,11,6,11,33,16,33,5,6,5,106,135,40,15,34,56,7,16,23,,0,,5,,,,,,,,,8,,,,,11,5,,2,,,3,9,,,,,6,,9,,1,1,,2,1,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Charlotte Independence,4kycyoyxmsfs6w1kanr4pjqj8,N. Abrams,Goalkeeper,31,2,,,,,1,,1,10,,2,,,8,,,21,7,,,,,2,,,20,,,,1,2,,,,2,,,,1,,16,2,7,,46,90,,2,1,,1,,,,,,,21,23,,,14,,,,,,0,1,,,3,13,5,,7,2,,,1,,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Charlotte Independence,auovphw2qu2hb8ksdrln14f3e,H. Acosta,Defender,3,125,,,1,70,3,35,52,10,4,222,31,4,692,17,3,433,568,14,6,2,18,82,5,15,528,5,4,5,5,23,22,,11,136,43,,29,18,,56,90,255,14,896,1545,147,28,25,8,25,36,40,45,7,3,,580,705,61,39,183,101,3,8,65,1,0,,2,,,,,,,,,26,,,,,8,4,,,,,,,2,,1,2,4,,,1,,,,,1,1,1,,,1,,,,1,,,,,1,,,,
USA_USL_League_One,2022,Charlotte Independence,f3d0x1nyin2vvtsuvbrvkvvqi,J. Amaya,Midfielder,27,16,,,1,4,,3,10,10,,22,1,1,93,4,2,40,77,3,1,2,2,6,2,2,68,,,4,2,4,10,2,7,21,10,,3,3,,19,13,35,1,120,232,38,4,8,3,8,13,3,15,5,5,1,78,94,15,5,22,18,1,1,5,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Charlotte Independence,dq6datcirhjvuslw4d3xbxzhl,G. Barber,Midfielder,24,43,14,14,,2,3,11,6,10,,62,2,13,198,3,4,42,155,6,8,5,1,2,22,9,153,4,4,9,,16,42,2,20,98,41,2,12,5,2,23,46,39,3,326,659,119,20,21,5,21,48,8,58,16,6,2,159,202,75,33,43,83,14,16,35,1,0,,8,,,,,,,,,2,,,,,5,5,1,,1,,,,,,,,,,,,1,2,,1,1,,,,,1,,,,,,,,,1,,,,
USA_USL_League_One,2022,Charlotte Independence,5ipniqriorngkrwjbn63lbomi,G. Barone,Midfielder,21,6,6,11,,2,,1,2,10,,13,,,56,2,2,19,50,2,4,5,,1,4,,48,,9,2,,6,6,,,24,5,4,1,1,1,3,16,10,1,101,106,35,6,8,1,8,8,3,17,7,,2,50,56,11,5,16,14,,4,6,,0,,,,,,,,,,,1,,,,,2,1,,,1,,,3,,3,,,1,,6,,,,1,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Charlotte Independence,ablfcyx3mu662t2a1op8vevis,N. Behrmann,Midfielder,26,1,,,,,,,,10,,3,,,9,,,1,8,1,,,,,1,1,8,,,,,,3,,2,3,1,,2,,,1,1,,1,13,13,7,,2,,2,4,1,4,2,1,,8,9,5,2,2,6,1,1,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Charlotte Independence,czghj91buh8kbg7t1ffkfdje2,L. Bellina,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Charlotte Independence,ak8qtklu33xyv7o3ze3b8usq1,K. Bennett,Forward,90,78,13,13,,8,4,13,2,10,,56,3,13,305,7,14,92,227,69,37,9,3,3,61,7,242,3,2,26,,31,107,13,41,203,75,3,16,25,3,57,78,63,9,644,2075,155,34,29,17,29,176,105,125,4,15,14,244,322,171,64,78,276,30,112,100,,2,,5,,,,,,,,,36,,,,,48,23,3,10,,,,,11,,9,11,25,,,2,2,2,3,9,4,6,5,,,,,,,1,,,,,,3,,,
USA_USL_League_One,2022,Charlotte Independence,14hkfiu3q5s8uddoupp9qi1hw,D. Chan,Goalkeeper,35,14,,,,,,8,7,10,,5,4,,8,,,10,2,,,,,13,,1,9,,,1,1,4,,,,14,1,,1,1,,6,6,18,,40,90,6,4,1,,1,,,,,,,16,30,1,1,7,1,,,1,,0,,,1,,18,4,,4,,,,5,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Charlotte Independence,8gm6yotwnqihxn67u5tx9m2cq,O. Ciss,Midfielder,6,236,9,9,2,24,7,51,100,10,5,358,43,22,1263,12,33,497,1027,17,41,15,8,104,44,34,962,6,3,51,9,42,127,12,47,323,132,4,56,30,4,185,194,422,22,1670,2652,569,48,30,8,30,144,42,140,,31,6,1062,1298,244,117,378,286,21,31,142,1,1,,11,,,,,,,,,25,,,,,23,10,1,1,,1,,,1,,2,3,13,,,,2,3,,3,2,2,1,,2,,,,,2,,1,1,,,,,,
USA_USL_League_One,2022,Charlotte Independence,9fdod4oecx9u4e64in40xphat,I. Conteh,Midfielder,55,25,,,,4,1,9,15,10,,60,4,1,194,1,1,90,169,1,5,,1,9,2,7,156,1,,3,1,7,20,,13,30,16,,11,6,,32,16,39,4,235,492,81,8,9,6,9,21,3,36,3,6,,171,196,37,17,61,40,1,1,19,,0,,3,,,,,,,,,2,,,,,3,2,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Charlotte Independence,3tufsrejg0sddkpj3ibf74qju,C. Dimick,Defender,17,202,20,20,1,55,7,67,74,10,6,405,30,4,1391,37,20,666,1191,30,21,23,12,82,13,21,1150,6,123,38,3,44,53,1,19,277,120,9,28,31,9,114,155,517,7,1845,2782,567,50,31,1,31,83,63,226,,10,8,1224,1426,103,50,278,166,9,25,83,22,0,,5,,,,,,,,,33,,,,,5,3,,3,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Charlotte Independence,21ieu51sk5euvb02y0zedmt7u,S. Dutey,Defender,5,256,2,2,1,99,5,67,142,10,5,226,45,6,1301,37,12,756,1053,27,23,3,28,164,7,20,950,4,4,23,11,37,58,5,44,286,92,1,31,28,1,161,191,565,11,1684,2505,337,41,28,2,28,85,66,72,,14,3,1092,1348,118,60,485,184,4,23,99,1,1,,11,,,,,,,,,39,,,,,18,10,,,,,,,3,,1,3,8,,,1,,1,,,,2,1,1,,1,1,,,1,,,,,,,,,
USA_USL_League_One,2022,Charlotte Independence,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,Midfielder,13,38,35,51,,2,1,9,34,10,,139,3,19,439,5,4,112,401,9,49,23,1,6,28,5,397,2,10,6,,13,52,11,14,148,32,21,8,14,9,57,80,91,3,737,1089,340,15,14,11,14,61,11,125,,7,16,431,469,128,76,114,139,12,41,78,,1,,4,,,,,,,,,2,,,,,15,8,3,3,1,,4,8,3,11,2,3,7,,26,,,,1,3,4,2,1,,,,,,,1,,1,,,,,,,
USA_USL_League_One,2022,Charlotte Independence,bu51rg2ezwrqq6l5t1qvyjcnp,M. Ibarra,Midfielder,10,113,14,50,3,19,3,38,53,10,5,230,11,21,949,16,10,357,838,14,14,35,3,32,18,6,821,5,48,20,1,24,42,1,17,213,81,25,13,21,8,107,125,275,7,1296,1789,542,29,23,9,23,56,23,205,2,4,4,874,987,90,48,277,113,7,32,57,3,0,,5,,,,,,,,,9,,,,,11,5,7,3,,2,2,31,3,15,2,3,6,,56,,1,1,1,2,7,3,0,,,,,,,,,1,,,,1,,,
