liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Headed Goals,Ground Duels lost,Leftside Passes,Clearances Off the Line,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Offsides,Successful Lay-offs,Right Foot Goals,Successful Crosses & Corners,Successful Corners into Box,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Successful Crosses open play,Left Foot Goals,Unsuccessful Crosses & Corners,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Penalties Taken,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Penalties Conceded,Total Red Cards,Straight Red Cards,Hit Woodwork,Last Man Tackle,Red Cards - 2nd Yellow,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Second Goal Assists,Own Goal Scored,Set Pieces Goals,Crosses not Claimed,Penalties Off Target,Penalties Saved,Saves from Penalty
USA_USL_League_One,2019,Chattanooga Red Wolves SC,dxd6p1c8k96armsbg5isjbu95,G. Hurst,Forward,17,690,,2,1,2,116,3,33,58,2,2,9,3,8,3,16,70,32,8,24,2,123,1,12,7,88,9,12,33,36,9,32,3,30,7,4,4,231,9,6,1,55,31,27,10,40,4,2,17,8,3,79,1,12,9,,23,23,,2,83,90,24,,6,39,2,4,32,3,9,2,1,,,,,,,,1,3,,1,2,,,2,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,645zusg8p10tlffe7dazwsay2,A. Jaimes,Forward,21,110,,2,,,36,2,16,11,,1,,1,2,1,2,13,19,5,6,,36,2,1,,30,1,3,6,2,,3,,5,2,1,3,65,4,,,16,6,4,10,14,1,,5,4,2,22,1,2,4,,6,12,,,30,30,6,,3,8,2,2,10,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,a4lein50ic3k50prlercmcm3t,A. Kendall-Moullin,Defender,16,1218,14,4,6,,539,1,37,118,24,3,58,6,2,1,13,157,308,26,76,1,559,5,13,2,378,16,2,134,95,3,88,,63,14,11,52,750,18,9,8,85,240,4,10,70,,47,17,26,1,124,48,17,18,,41,187,,,412,425,39,3,18,54,8,20,44,6,,,,1,,2,,,,1,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,1pz1y622pndq5kz1ieygxuzmx,A. Mangels,Goalkeeper,24,2520,,,46,,192,,,122,79,,272,,,5,,285,201,1,3,3,598,,,,139,32,,275,65,1,221,,288,28,2,54,929,28,,,6,480,,10,20,,184,4,16,,22,25,37,28,,2,53,,,128,323,16,6,1,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,271,15,6,3,42,43,17,42,3,4,115,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,3ve3flng9xte3l6x2f4lsnn4l,J. Mare,Forward,9,600,1,10,,,144,3,46,61,2,3,10,2,2,,27,122,36,5,43,,149,6,22,7,96,5,5,53,35,3,47,3,18,6,10,7,271,16,7,1,75,29,21,10,36,3,,10,14,6,116,4,5,16,,53,39,,,91,96,41,,4,80,1,1,22,1,7,4,,1,,2,,,,1,,1,,2,,,3,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,e9shind4h8y8q9j18k7tiwmzu,T. Mehl,Defender,25,270,7,,,,118,,7,21,5,1,16,6,,3,4,38,76,8,16,2,128,,5,,87,4,,32,11,,24,,18,3,7,8,188,3,2,4,24,54,,10,15,,9,5,2,,30,10,7,3,,11,56,,,88,96,6,,6,15,2,12,13,,,,,1,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,7w8n7b3zpteways75fjgtlq6t,D. Navarro,Defender,4,270,,,2,,131,,8,24,9,,15,,,,1,25,86,7,9,,134,,2,1,100,3,,24,28,,12,,22,3,2,12,161,3,1,2,15,61,,10,11,,10,2,2,,18,5,3,3,,6,37,,,107,110,3,1,6,7,1,4,9,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,2rl814bd650e1zv71w9eg04x5,A. Pineda,Midfielder,14,1034,2,6,,1,470,3,139,219,,2,17,4,2,1,21,138,211,9,53,,489,11,34,12,383,10,6,70,114,19,70,2,52,13,8,14,653,19,17,,115,91,13,10,54,4,36,27,7,4,143,2,11,19,,68,145,,1,405,419,28,1,6,89,3,4,47,2,1,8,,11,8,,16,,,2,1,14,7,1,3,,,4,,3,,,,,,,,,,,,,,,,,,,1,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,3qt6pi6jiz2g55a8cud3r9dqt,Ualefi,Midfielder,7,2519,5,,3,1,1154,2,162,413,13,4,46,27,9,5,17,244,653,63,135,3,1242,1,42,23,955,32,14,181,341,16,124,3,190,28,43,69,1629,28,26,9,245,355,11,10,149,5,106,39,26,4,288,30,37,28,,122,384,,1,984,1061,43,6,38,139,25,45,123,5,,4,1,5,2,1,6,,1,1,,12,3,,,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,2kma9s7wpd5s6twds4cs81nf9,S. Seoane,Forward,11,1704,2,9,1,7,322,18,85,146,14,3,30,13,24,5,31,243,94,18,88,2,342,10,19,26,205,23,45,118,61,19,133,11,75,19,26,22,669,28,12,,164,101,56,10,84,21,19,39,3,12,198,5,28,28,,83,95,,6,205,224,34,1,11,114,7,5,81,25,9,11,2,16,9,,19,1,2,6,5,37,7,1,2,,3,2,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,dvl3a1kc54icwz3lt1fivf00l,J. Soto,Midfielder,8,1161,4,14,4,1,563,4,134,215,13,4,37,13,,1,14,150,263,18,60,1,568,11,18,3,428,15,2,97,143,11,81,1,66,12,23,29,738,26,7,3,75,136,5,10,36,2,43,9,7,2,96,9,16,26,,46,155,,1,466,471,21,,8,60,10,19,29,10,,6,,7,1,,3,,,6,1,13,2,2,3,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,7r0zys87ehzn97quiuskbgqfp,T. Walls,Defender,20,2152,187,,6,2,798,6,111,259,36,8,65,12,11,5,42,310,381,31,130,3,828,1,46,21,569,27,15,195,61,11,161,,120,24,37,57,1371,24,20,15,173,409,35,10,158,4,64,34,73,10,288,51,32,24,2,88,247,,2,606,633,115,5,15,130,16,19,85,23,4,1,,7,,35,,,1,7,,23,,5,1,,,2,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,7w0y9coj79jgk2xxfa5vltiol,Éamon Zayed,Forward,12,1067,1,9,,6,208,7,78,93,2,1,2,1,13,2,50,101,68,2,67,2,229,4,11,2,157,18,21,69,51,7,59,5,20,10,8,13,323,19,2,,26,51,39,10,44,8,3,7,34,2,110,4,20,19,2,16,49,,6,139,160,84,1,2,66,,1,10,3,10,14,4,1,,1,,,,1,,3,,,1,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,7g8qi01eex8wr6gph8qhntdjp,V. Zguro,Defender,6,1727,90,5,23,1,699,14,127,281,45,7,112,16,6,4,7,366,308,52,81,2,736,6,42,41,468,20,11,193,269,31,220,7,129,20,42,46,1275,25,22,1,237,306,12,10,126,5,75,23,10,16,254,26,24,25,,121,34,,,518,543,17,3,28,128,24,17,116,42,,3,,46,22,18,43,1,5,16,1,73,20,,7,,2,7,,3,,1,1,,,,,,,,,,,,,,,,,,1,,,,,
USA_USL_League_One,2019,FC Tucson,bkjeubfg7vqqqks1aee7dg7e2,R. Abergil,Forward,7,196,1,6,,,38,2,12,24,,,,,3,2,9,20,9,1,9,,42,,1,3,32,2,6,9,17,2,8,3,5,1,,1,75,7,1,,14,6,13,10,9,3,1,2,3,3,26,1,4,7,,8,7,,,29,33,12,,,17,1,1,6,,1,2,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,2giowiodzndu5m2gwn79iiui1,L. Batista,Defender,22,1620,49,,13,,772,5,60,185,48,5,99,7,5,3,26,278,413,39,102,5,799,,31,15,518,23,9,201,254,4,135,1,101,18,19,72,1140,18,14,6,120,350,18,10,109,4,80,11,44,7,190,62,26,18,,55,135,,,575,598,70,3,29,81,10,24,65,6,2,,,,,32,,,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,bw6uiwm29k6lgd8hp5hj4vvft,K. Bjornethun,Defender,23,720,34,,8,,380,6,40,110,26,1,44,3,1,4,2,140,217,7,40,,400,,6,6,268,10,1,84,151,9,78,1,56,8,18,25,557,8,1,3,38,166,3,10,27,,48,5,9,5,49,14,14,8,,20,43,,,302,316,11,,7,22,,6,18,7,,1,,11,4,26,14,,1,5,,19,10,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,
USA_USL_League_One,2019,FC Tucson,58wqz8jo721s9y66j604x41d5,J. Calistri,Midfielder,20,72,,,,,21,1,8,5,,,,2,,,2,15,8,,8,,21,1,,,12,,,8,2,1,8,2,3,1,4,2,34,1,,,3,4,3,10,4,,1,1,3,,8,1,,1,,2,7,,,13,13,5,,,4,,,1,2,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,cwdemh6p1duh71o09fgg6pgb9,J. Cox,Midfielder,11,1596,6,5,4,3,418,14,101,195,10,3,34,3,7,4,6,239,145,12,70,3,431,8,12,25,285,18,13,104,104,20,130,6,84,18,20,18,701,23,5,2,130,131,23,10,49,6,42,11,1,30,137,4,22,23,,82,95,,2,315,327,7,,6,88,6,10,48,34,,2,2,13,6,2,12,1,3,7,1,44,6,,3,,2,3,,4,,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,62yoj2ove3eh299q7cdyh0ei2,S. Devoss,Defender,26,314,,2,2,,138,,4,17,8,,17,1,2,2,5,27,98,1,7,,139,,2,1,104,3,2,24,35,,20,,19,3,3,5,173,5,1,2,4,58,4,10,6,,11,,4,,13,13,5,5,,2,42,,,114,115,9,1,,7,1,6,2,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,2s0l1r12jbyxrm6rc87tc00h6,Guillermo Delgado,Forward,9,1179,1,12,1,3,229,6,63,115,3,1,11,7,13,1,14,173,50,7,68,2,236,8,14,15,148,15,24,79,55,8,94,5,38,12,15,12,428,24,7,2,78,48,42,10,41,11,9,9,11,9,103,2,16,24,,48,70,,2,150,157,25,,6,62,1,3,30,27,14,7,2,8,,1,,1,2,8,1,27,,,2,,1,2,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,
USA_USL_League_One,2019,FC Tucson,5hz95r5xtghhv5qiclwyf05ey,P. Ejimadu,Goalkeeper,24,1350,,,17,,155,,,27,33,,80,1,,6,1,84,196,2,3,1,306,,,,171,15,,83,66,,62,,114,15,1,21,455,15,,,8,166,,10,16,,52,5,10,,19,16,21,15,,2,74,,,131,223,11,4,2,3,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,133,4,8,4,2,19,14,17,1,,33,,,,,,,,
USA_USL_League_One,2019,FC Tucson,5mgkom2immb86sa0ggpqqmh62,R. Guerrero,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,2nqj0l7m7zqfz8a0z218gjkyx,K. Hanlin,Midfielder,17,675,6,1,,,286,2,48,127,8,3,33,6,3,1,11,115,93,14,45,2,297,3,9,4,189,12,6,78,59,6,70,,52,8,16,20,398,9,7,,47,98,4,10,28,3,30,7,3,2,61,4,13,9,,22,92,,,212,219,14,1,11,33,3,2,25,5,1,2,,1,,2,5,,1,1,,12,5,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,dkl1kmago3ayjditmz3l2kyne,L. Hauswirth,Defender,13,1849,193,3,5,,613,6,132,242,27,5,69,10,,5,12,296,238,26,89,5,627,1,27,10,425,24,5,158,26,12,152,1,81,21,31,47,1138,24,14,6,128,254,7,10,81,5,44,20,26,11,166,41,29,24,,73,215,,,457,469,38,4,14,85,12,16,55,40,,2,,11,,39,,,,11,,41,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,5mlb8gmahsuqedawyil2tmz8p,R. Howell,Midfielder,95,906,2,2,1,1,368,2,57,161,5,4,17,6,6,3,12,112,143,23,59,2,378,3,19,12,263,12,10,76,81,6,63,3,64,10,10,16,512,12,10,,84,133,8,10,57,4,39,9,13,8,109,5,15,12,,40,107,,1,293,302,25,2,18,52,5,17,44,2,,3,1,2,,,,,1,2,,3,,1,,,1,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,ce0hnf29e508ch1fg4i3cs8a1,D. Jambga,Midfielder,16,1894,4,4,,5,407,22,127,183,10,1,22,9,19,7,25,317,102,27,115,3,408,11,39,26,262,22,32,137,136,13,150,3,89,21,28,20,786,25,17,2,186,101,62,10,102,13,9,24,25,36,236,11,29,25,,109,44,,4,270,271,50,2,18,134,9,7,77,33,9,10,3,14,,2,,1,,14,2,33,,6,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,ahbz08grerjoezrr7c54t0t7t,J. Jones,Forward,99,1858,1,1,1,10,309,9,91,147,7,1,7,14,26,5,104,198,76,13,109,5,339,4,37,11,217,28,44,116,78,15,115,11,43,21,27,10,602,22,15,3,127,89,103,10,141,18,6,34,89,9,320,9,33,22,3,75,81,,9,193,223,193,2,7,179,6,9,52,9,11,16,7,,,,,1,,,,9,,1,2,5,3,3,5,,,,,6,,,,,,,,,,,,,,,1,,1,,,,,
USA_USL_League_One,2019,FC Tucson,c595ibg51cg31gpoct1hx1149,A. Ledbetter,Defender,2,643,67,1,2,,294,2,78,88,8,,17,4,1,2,4,67,173,13,29,,305,2,5,1,228,9,1,46,7,3,39,2,36,7,10,12,460,8,2,2,38,87,6,10,26,,31,5,7,4,49,21,11,8,,19,133,,,248,259,11,1,10,23,3,3,19,5,,2,,2,,5,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,23fw8iha9o2aquw5u2upvc9,L. Martinez,Midfielder,10,141,,,,,42,2,17,13,1,,2,1,3,,,25,20,3,9,,44,2,3,1,31,1,4,11,6,1,11,,10,2,2,1,79,2,3,,15,14,3,10,12,1,2,6,2,1,17,,1,2,,5,7,,,31,33,2,,3,5,,,10,1,4,1,,,,,,,1,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,eaulxpgb8yhnk0cfpwcpzks4q,C. Merancio,Goalkeeper,18,1170,,,20,,144,,,51,52,,133,,,1,1,136,144,,1,4,329,,,,114,19,,134,64,,106,,105,13,,28,437,13,,,,222,,10,2,,81,,2,,3,8,20,13,,,43,,,98,195,3,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,41,122,4,4,,1,20,10,21,4,2,51,,,,,,,,
USA_USL_League_One,2019,FC Tucson,3ts6ix723stqlgtdwgagi7jvu,I. Paul,Forward,0,126,,1,,,17,1,10,6,,,,1,2,,2,26,7,1,4,1,17,2,,3,12,4,3,4,3,,7,,5,2,3,1,55,3,,,15,3,4,10,10,1,1,2,4,1,21,1,4,3,,9,1,,,13,13,6,,1,11,,,6,4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,8e6kj3506n4gum041dok8v1ex,R. Sommersall,Midfielder,6,713,1,3,,,303,4,44,113,5,2,18,6,3,4,9,84,137,31,43,,311,3,8,16,224,6,4,61,93,3,48,4,75,8,17,14,459,11,4,1,103,91,4,10,74,1,26,23,5,6,117,12,10,11,,34,83,,,242,250,14,1,18,43,13,12,69,1,,8,,,,,,,,,,1,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,5hkjcj9j4c7uobbvhrd53b4h6,K. Sousa,Defender,27,23,2,2,,,9,,,3,1,1,2,,,1,,8,2,1,3,,9,,,,3,1,,5,1,,4,,2,,,3,16,2,,,1,8,,10,3,,1,,2,,3,,2,2,,,,,,4,4,2,,1,,,,1,1,,,,1,,,1,,,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,4dc9yjpa5o68aihbdyz8oi8r9,B. Spencer,Forward,25,245,2,,,,57,,18,32,,3,,,5,,9,27,13,2,16,,61,2,6,3,43,4,8,16,21,2,15,,6,3,2,1,91,3,3,,19,12,13,10,15,3,2,4,7,1,35,,4,3,,11,10,,,41,45,16,,1,20,1,,8,,1,4,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,6yfeiet97owcqwxvoow67hbai,C. Stripling,Midfielder,14,520,1,5,3,,282,1,46,124,3,2,7,3,1,,10,68,105,17,49,1,284,2,10,4,202,9,1,56,79,8,39,2,40,5,9,17,361,10,4,2,51,90,4,10,45,,26,7,18,,79,6,9,10,,24,69,,,226,228,28,,9,34,8,10,27,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,4jdrc2lodlaxu76ng8q1b2489,Eti Tavares,Midfielder,8,374,5,9,,,92,3,26,47,,,2,2,,3,4,67,23,9,23,,93,3,12,6,66,9,1,25,28,3,27,3,24,4,8,6,179,13,6,,52,23,15,10,23,1,2,4,4,11,60,2,12,13,,33,16,,,67,68,8,,7,37,2,2,19,8,3,2,,2,,1,,,,2,,8,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,oyhu29cukghh6wulm7lwptcl,José Carlos Terrón,Defender,3,1475,107,2,12,1,492,8,87,220,36,4,79,14,4,4,19,278,157,60,94,4,520,6,30,3,297,20,7,173,173,20,173,2,59,17,33,47,959,19,21,5,157,235,11,10,94,3,50,20,13,4,189,30,24,19,1,76,25,1,1,325,347,32,3,36,95,24,31,81,33,4,2,,30,12,28,21,,,14,,47,8,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
