liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Hit Woodwork,Index,Interceptions,Key Passes (Attempt Assists),Last Player Tackle,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Successful Crosses & Corners,Successful Crosses open play,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Goal Assists,Goals from Outside Box,Handballs conceded,Second Goal Assists,Throw Ins to Opposition Player,Successful Corners into Box,Unsuccessful Corners into Box,Own Goal Scored,Foul Won Penalty,Goals Openplay,Left Foot Goals,Penalties Conceded,Total Big Chances Scored,Unsuccessful lay-offs,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Red Cards - 2nd Yellow,Total Red Cards,Headed Goals,Penalties Off Target,Penalties Taken,Penalty Goals,Crosses not Claimed,Straight Red Cards,Set Pieces Goals,Other Goals
Canada_Canadian_Premier_League,2025,Atlético Ottawa,4o8pclxdsb5lhx1efsoveoqhg,Kévin Santos,Forward,19,31,18,13,29,353,6,2,294,2,,15,252,136,116,133,187,15,,29,,4,24,22,2,3,221,118,103,1,10,20,36,,170,3,909,8,1,159,43,22,84,4,233,18,8,24,15,5,25,9,4,33,774,452,379,773,21,41,2,85,2029,62,7,,,52,35,16,336,943,26,806,62,67,137,1532,35,24,37,157,49,100,1,1,3,2,25,14,69,42,2,2,48,2,1,,,14,8,23,,,4,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,7v7c25arh4yqd7tz8demrxa6t,B. Levis,Defender,17,16,1,15,11,61,,7,88,1,,2,63,15,48,3,143,7,,11,,,7,6,1,,47,14,33,,10,3,2,,33,,404,,,40,5,1,28,,184,2,1,7,4,4,8,4,1,16,363,125,258,364,3,13,,30,554,3,,,,12,8,9,68,421,3,380,16,3,41,552,2,8,14,31,15,27,1,,,0,3,3,5,5,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,e8k7ga8z2lo9ino1tud0a1n9w,I. Moreno,Midfielder,5,1,1,,2,16,1,,9,,,,11,9,2,,11,2,,2,,,1,1,,,10,8,2,,10,1,1,,16,,44,,,3,6,1,3,,2,,,1,1,1,,,2,,33,16,18,34,1,,,16,96,3,,,,,3,1,18,45,,34,1,2,11,76,2,2,2,9,4,9,,,,0,,,2,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,12vdbroa0rv673t98lret206i,K. Ortega,Midfielder,6,2,1,1,15,31,,,35,,,,30,18,12,10,27,6,,15,,,4,3,1,,28,17,11,,10,1,3,,20,,98,,,16,5,2,8,,23,,,,,15,2,1,1,2,78,30,51,79,1,5,,,115,5,,,,2,9,3,29,101,,81,6,4,20,130,3,3,6,18,4,14,2,,,0,,,2,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,2j3jf0ypleo8hkhu693szls5x,M. Patterson,Forward,12,11,9,2,17,11,3,,26,,,3,45,29,16,13,12,7,,17,,1,4,3,1,1,34,20,14,,10,2,5,,12,1,41,2,,9,5,2,8,,9,4,2,,,17,2,1,3,2,31,21,13,32,1,2,,,168,6,2,1,,3,14,9,32,44,6,34,3,13,10,105,4,1,2,10,3,8,,0,1,0,,,3,3,,,,1,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,3sm6srzig957fdn96ta68nmne,D. Rodríguez,Midfielder,7,24,18,6,29,279,17,1,489,5,,24,342,190,152,175,192,16,,29,,11,23,20,3,9,318,172,146,,10,13,64,,370,2,953,10,1,255,42,21,122,2,134,24,29,29,13,,52,,20,10,827,554,310,836,19,33,8,14,2491,126,18,4,,4,26,42,391,975,53,846,52,159,129,1585,71,5,9,150,22,120,2,7,4,2,18,3,43,11,8,4,49,9,2,,,1,13,23,,3,9,9,,5,2,,,,,,,,,,,,,,1,1,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,8acugvw21e8mhr71zallwhe6s,Rony Mbomio,Defender,18,15,5,10,8,48,1,6,94,,1,1,46,17,29,36,200,1,1,8,1,,6,6,,,31,12,19,,10,9,1,,194,,498,,1,56,1,,20,,66,1,2,7,3,1,3,3,1,27,464,163,311,447,5,6,,6,623,4,,,,20,4,5,54,508,3,474,11,4,34,600,2,12,17,26,14,17,,,,0,,,6,6,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,5ggjixg89r56xz7skcr1v9rf8,S. Salter,Forward,9,85,40,45,30,190,11,3,191,5,,14,264,141,123,126,100,18,,30,,20,27,25,2,20,179,101,78,1,10,7,21,,120,7,475,4,2,90,39,20,70,3,125,29,46,30,14,,20,,22,14,350,233,180,396,13,16,5,3,2606,50,4,22,,24,44,30,241,535,75,410,29,139,125,916,20,3,11,105,23,114,4,11,9,6,3,3,3,3,3,,,4,,6,1,,,,,,19,14,,20,6,,,,,,,,,,,,,,,,3,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,Midfielder,33,19,12,7,24,111,3,1,69,,1,2,71,35,36,7,81,3,,24,,1,4,3,1,1,52,23,29,,10,6,5,,94,1,353,2,,29,10,5,22,1,82,5,2,2,2,22,3,1,6,11,317,130,202,321,4,6,6,9,512,15,2,1,1,16,5,17,68,368,7,332,10,14,36,490,8,2,12,32,9,24,2,1,0,0,,,5,5,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,lu6un7dbprss3ptkqtv9tk9,B. Tabla,Forward,13,18,11,7,29,232,16,1,272,3,,13,198,95,103,126,160,9,,29,,11,21,19,2,10,180,84,96,1,10,8,26,,144,3,707,6,2,164,24,6,70,11,173,22,25,28,22,1,23,2,33,15,610,400,214,597,2,15,3,4,2318,57,7,7,,18,25,58,211,709,47,612,17,123,97,1064,22,3,8,92,10,89,4,6,5,4,2,2,5,5,4,1,,4,1,2,1,,,,,1,6,,,8,1,,,,,,,,,,,,,,,,,1,6,4,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,83d29e64znddf9kkyo62u4g6h,N. Verhoeven,Midfielder,8,,,,5,29,,,18,,,,10,6,4,2,10,,,5,,,3,3,,,10,6,4,,10,2,,,21,,69,,,7,2,1,7,,11,,1,1,1,4,1,,3,2,60,16,46,60,,3,,,103,3,,,,,1,,12,71,1,62,3,,9,83,1,1,4,7,2,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,ahgc93f1ar17qy1sxhb74b09g,T. Walker,Defender,4,28,14,14,17,41,1,3,105,2,,3,85,37,48,5,202,9,,17,,,10,8,2,,57,23,34,,10,16,4,,145,,506,1,,58,5,2,31,,135,4,1,6,1,11,6,2,1,29,453,164,308,440,4,17,,18,760,7,,2,,50,14,7,87,523,5,469,21,10,54,703,6,14,28,41,17,26,2,,,0,3,3,4,4,,,,1,,,,17,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,b0htpe1wljc2rv984tl4q4st1,Alberto Zapater,Midfielder,21,8,5,3,25,104,,,83,,,2,45,20,25,14,113,3,,25,,,14,13,1,,37,15,22,,10,6,5,,150,1,486,,1,23,17,6,25,,133,,,4,3,21,1,2,12,33,440,188,265,420,6,13,1,2,612,7,1,,,8,4,2,60,500,,453,19,3,47,575,1,3,9,35,12,38,1,,,0,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,cseaof8mo75i2fufyg0b4bpat,F. Aird,Defender,33,27,11,16,31,298,5,8,278,3,,18,148,79,69,125,535,13,,31,,3,33,29,4,3,121,68,53,,10,22,60,1,544,2,1364,,3,145,54,15,81,3,57,5,6,28,12,3,8,18,1,123,1117,724,522,1056,7,27,3,208,2405,19,13,,,48,27,12,417,1434,11,1179,34,27,255,2076,12,41,112,292,68,143,5,0,3,1,67,33,105,53,1,,66,2,,,2,15,24,28,,,,,,2,,,,,,,,,,,,,,,,,,,2,2,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,2wu0t979tuh0b63hs2j90o1nu,O. Antoniuk,Forward,29,1,1,,4,1,,,1,,,,4,4,,,,,,4,,,,,,,3,3,,,10,,,,,,2,,,1,,,,,2,,,,,4,,,,,2,3,,3,,,,,7,3,,,,,,,3,3,,3,,1,,7,2,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,2jwbnsl7zicnbgutmpop29d61,M. Baldisimo,Midfielder,55,16,7,9,17,71,3,1,91,,,3,86,42,44,42,97,6,,17,,1,14,12,2,,70,35,35,,10,10,2,,96,1,409,1,2,27,11,4,37,1,149,3,2,9,7,8,3,2,7,48,360,181,182,315,11,12,,4,756,8,,1,,5,15,9,70,413,5,363,23,11,50,516,3,5,16,40,12,34,4,1,0,0,,,2,2,,,,,1,2,,,,,,,,,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,6re26cen7xbrynezb3rerst05,S. Camargo,Midfielder,10,22,11,11,28,233,8,3,221,4,,9,157,86,71,62,216,3,,28,,8,29,26,3,7,135,75,60,2,10,9,26,,147,3,813,4,2,103,35,18,117,6,265,22,14,27,14,1,13,,20,25,665,421,287,681,7,15,4,7,2218,45,10,11,,12,17,25,258,861,36,706,22,100,155,1157,18,7,25,133,30,130,5,6,2,2,2,2,8,8,3,,1,6,1,1,,1,,,,,6,2,,7,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,Goalkeeper,1,9,1,8,31,,,,110,8,,3,18,3,15,,472,,238,31,220,,39,35,4,,9,2,7,,10,,1,1,256,,685,,3,63,,,219,,269,,,31,,,2,49,,158,568,91,660,593,2,,,1,2820,,1,,2,27,1,5,248,997,,751,2,,246,1234,,97,235,198,49,11,4,,,0,,,1,,,,,1,,1,,,,,,,,,,,,13,6,79,8,3,,13,70,39,30,,1,17,,,,,,,1,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,4ig2nozymqdhgzqy6yqdkhwd0,C. Chanda,Forward,23,,,,2,3,,,,,,,2,2,,,,1,,2,,,,,,,2,2,,,10,,,,4,,7,,,,,,,,,,,,,2,,,,1,6,5,1,5,,,,1,21,1,,,,2,1,,3,7,,6,,,1,12,,,,1,1,1,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,7gi5lm8v10m3ivddvn8qqzk2y,J. Daley,Midfielder,8,3,1,2,4,7,,,8,,,,16,6,10,,13,2,,4,,,,,,,13,5,8,,10,2,1,,19,,52,,,2,2,,4,,15,,,,,4,,1,1,5,44,22,24,41,1,4,,,106,2,,,,3,3,3,10,54,,46,5,,8,70,,1,2,7,1,6,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,9r4k86cagxlk8og4ewuh98stl,C. Elva,Forward,14,57,19,38,21,53,4,,68,1,,2,99,41,58,98,69,5,,21,,4,10,9,1,3,42,22,20,2,10,2,20,,48,1,234,1,1,28,13,4,26,3,72,17,12,5,3,16,8,2,13,8,174,122,60,173,,4,2,,725,10,4,7,,12,12,8,100,242,29,181,4,52,61,370,2,4,7,51,13,54,,2,2,0,1,1,3,3,2,,,4,1,1,,,,,,1,4,1,,3,1,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,3141if674kt100fnbi3unstsl,T. Field,Defender,12,15,4,11,19,62,1,10,98,2,,2,69,24,45,3,228,6,5,19,5,,13,12,1,,54,20,34,,10,21,9,,96,,492,1,,54,8,2,34,,134,1,,13,8,6,3,14,,53,418,173,270,386,5,26,,52,1070,4,4,,,44,8,,107,520,1,439,31,9,81,726,3,26,42,72,23,39,2,,,0,4,2,14,13,1,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,249t35evpr3aasx0uczjs2j9w,M. Gherasimencov,Defender,19,20,9,11,27,120,6,4,183,5,,16,181,74,107,69,212,10,,27,,2,19,18,1,1,161,65,96,1,10,25,20,,27,4,592,4,1,123,36,23,69,,260,7,5,16,4,11,11,2,1,40,500,298,248,486,17,31,1,114,1672,34,4,1,,31,28,37,208,619,12,526,48,30,93,1107,24,17,30,94,33,63,3,2,0,1,20,14,34,30,1,,7,2,1,2,,20,3,2,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,16q3kpp7uxqjn9993xd5woauh,D. Gutiérrez,Midfielder,27,10,3,7,13,99,4,2,123,,,3,81,44,37,5,124,10,,13,,1,14,13,1,1,71,41,30,,10,10,7,,133,,517,,1,40,13,6,54,1,168,4,4,8,4,5,4,3,8,35,469,242,236,441,11,7,,3,799,14,1,1,,8,15,8,72,524,8,476,18,6,48,639,7,6,15,37,16,33,6,0,1,0,2,1,5,4,,,1,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,7m423mahkxftk81mmh7v0jzf8,M. Harms,Defender,2,3,2,1,2,6,,,4,,,,7,4,3,,7,,,2,,,1,1,,,4,2,2,,10,1,,,1,,15,,,2,1,,4,,1,,,,,2,,,,,12,3,9,12,,1,1,1,46,1,,,,2,,1,4,15,,12,1,,3,22,,2,3,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,e2o2n3ndnjcp5llg2eza9p10q,M. Henry,Midfielder,18,13,8,5,12,27,3,1,62,,,3,63,36,27,,44,8,,12,,,4,4,,,50,28,22,,10,2,2,,20,,131,,,33,14,7,34,,45,4,2,5,5,7,4,,4,5,98,64,41,98,2,8,,1,374,17,,,,4,10,8,63,136,6,103,10,16,33,224,11,2,4,34,5,29,2,,,0,2,2,6,6,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,dvk85r457e15hg0pw5rig0222,J. Herdman,Forward,11,10,6,4,17,39,2,2,83,,,5,96,49,47,9,51,5,,17,,,11,10,1,,86,43,43,,10,2,4,,8,3,167,1,1,44,12,7,27,,71,3,2,8,7,9,7,,4,11,131,67,69,120,10,9,2,9,650,24,2,1,,9,7,17,97,169,5,131,19,16,38,324,11,2,4,36,12,34,1,,,0,5,3,10,7,1,,3,2,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,20nun88umv5313rqiqfilzyfo,J. Holliday,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
