root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,a31s7t25qa1llzl3v79x2iimt,J. Osorio,Midfielder,21,4,56,10,3,2,,5,1,50,14,8,3,16,1,12,165,1,34,44,1,4,166,278,120,15,18,35,14,38,394,16,8,6,31,196,4,4,62,4,31,5,1,201,169,4,32,3,2,1,4,57,19,4,1,0,1,3,4,,4,,1,5,3,,2,1,,1,1,6,2,1,8,,1,4,2,,,,,,,,,,,,,,,,1,2,,1,,,,,,,,,1,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,Defender,3,,3,10,,,,2,,8,,,,1,,1,17,2,2,2,,,17,22,9,,,1,,6,29,,1,,1,18,,,1,,1,2,,18,17,,1,,,,,9,1,1,0,0,0,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,5tm8klhjq7d3u6u5sppnaducp,H. Paton,Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,6q37ge46z8a2zlsvqvpdjha6t,S. Piette,Midfielder,6,2,8,10,2,1,,4,,46,2,6,2,2,,1,90,3,3,25,,5,81,115,45,8,3,11,15,10,147,8,1,4,10,97,1,1,31,,7,4,,98,91,1,7,1,,,1,32,3,,0,0,0,10,,,1,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,bfwey1kjahjjl9uqn1c3w7xex,D. St. Clair,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,269emszubhwn7euqb9xoh6221,F. Sturing,Defender,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,z6po5y26nap863d68tcekhqt,S. Vitória,Defender,5,4,25,10,4,,2,4,1,132,,3,2,7,9,8,183,,14,80,,1,176,249,58,3,1,25,17,8,360,12,1,10,10,207,3,4,71,,15,4,2,214,190,3,24,6,2,9,15,55,13,1,0,0,0,14,,,2,,,13,,,,,,,4,,,,,,,,,1,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,374d5vwsh5mshcsia66lve579,E. Alvarado,Goalkeeper,1,,17,10,1,,1,3,,38,1,,,,17,,29,1,12,31,,,33,77,3,,1,,12,,196,,,5,,34,3,2,15,,,3,,58,41,3,17,,,,,12,,,0,0,0,8,,,,,,4,,,,,,,,,,,,,,,,5,,,1,1,4,,,,,7,17,4,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,aau4faihpdv6pyok673ii2yfp,C. Borges,Midfielder,5,3,33,10,5,1,,4,3,71,4,10,1,8,4,3,149,1,23,62,,8,144,227,85,15,6,38,23,24,294,23,1,4,23,175,4,3,54,1,22,4,2,181,155,4,26,7,1,8,15,41,15,,1,1,1,11,2,,2,,1,10,3,,,2,,2,2,1,,1,1,2,,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,3vqar43rau8xa567hxw29ekx6,J. Brenes,Midfielder,0,,3,10,3,1,,3,3,22,1,2,,3,,,27,2,2,,,1,28,42,8,3,2,9,3,8,51,4,,1,6,29,,1,12,,2,3,,31,29,,2,2,,1,3,11,5,,0,0,0,1,1,,1,,1,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,6epv7s0kj0bd979mil2jvjget,K. Briceño,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,8vjv4ix1zqi58118r6tyqhhhx,F. Calvo,Defender,15,3,40,10,3,,1,3,2,123,,3,3,4,17,3,152,,25,82,,3,149,234,38,5,,22,14,5,265,17,,13,9,190,4,3,38,,21,3,,199,161,4,38,1,,12,13,74,5,,0,0,0,12,1,,,,,12,1,,,,,,5,,,,,,,1,,7,,,1,,,,,,,,1,,,,,3,,,,,,,,,,,,,,1,1,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,bzb96y82gcod1quxxvz6csvyt,J. Campbell,Forward,12,7,59,10,1,1,,4,1,47,1,3,4,17,3,10,98,,33,25,,3,101,208,57,22,4,54,7,40,358,31,13,4,39,127,4,4,45,2,26,4,3,133,104,4,29,6,4,9,15,23,23,1,1,1,0,3,18,,,1,,,3,,2,2,1,2,,1,2,,8,,,3,1,,,,,,,,1,,,,,,,2,4,,,4,,,,,,1,,,1,1,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,52cki9zte648usjhlutb0x239,Allan Cruz,Midfielder,13,2,11,10,1,1,,2,1,14,2,2,2,3,2,1,37,1,8,15,,2,34,58,24,2,3,10,11,9,89,4,1,2,5,46,1,1,10,,7,2,,46,37,1,9,3,,2,5,12,6,2,0,0,0,3,,,,,1,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,Defender,6,,16,10,2,,,2,2,70,1,4,,3,9,,85,,6,50,,1,86,129,23,5,1,13,15,4,180,10,,10,8,100,2,2,28,,7,2,,109,93,2,16,,,5,5,27,3,,0,0,0,7,1,,3,,,5,,,,,,,4,,,,,,,,,7,,,2,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,efr6uboj041gcgi2qxm0pa5be,L. Díaz,Midfielder,0,1,25,10,5,1,,3,3,15,2,1,1,14,1,4,29,2,13,4,,,26,74,15,9,3,29,6,19,140,13,7,2,23,39,2,1,6,3,9,3,,39,29,2,10,2,,4,6,10,16,2,0,0,0,3,5,,1,1,1,1,3,,,,1,,,5,1,1,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,373320n20gpzgazgw4i06dl62,K. Fuller,Defender,4,1,57,10,10,,,4,5,63,2,13,1,21,12,2,115,,22,57,,8,117,258,59,22,8,43,24,29,360,22,6,14,43,146,4,4,49,2,19,4,,152,121,4,31,,,,,17,21,1,0,0,0,4,9,,5,,1,1,,,,,,,4,5,,1,5,,4,38,,7,,,1,,,,1,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,5h4u3lqd2vmi373fi8ajsaimt,G. González,Defender,3,,20,10,2,,,3,1,55,,1,,1,9,1,76,1,11,39,,1,73,115,25,1,,4,8,9,181,2,,9,2,96,1,2,31,,11,3,,100,80,1,20,1,,1,2,21,2,1,0,0,0,7,,,,,,10,,,,,,,1,,,,,,,,,5,,,1,,,,1,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,2r9j2cp5okpsf1t0gq562tgwl,D. Guzmán,Midfielder,20,1,35,10,10,2,1,4,10,85,3,4,1,17,8,1,133,1,24,32,,3,122,209,55,11,5,34,17,31,290,14,2,7,28,155,3,3,57,,16,4,,164,140,3,24,3,,3,6,44,20,3,0,0,0,18,7,,1,,,4,,,,,,,7,1,1,,7,,,1,,2,,,2,,,,1,,,,,,,,4,3,,3,1,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,206pq3zqgobudaa5dfy93psr9,A. Lassiter,Forward,11,1,21,10,5,3,1,4,,24,,,,12,3,7,46,1,11,9,,,45,78,26,1,,13,6,23,215,1,6,2,13,56,2,3,12,5,7,4,1,57,47,2,10,,,,,13,12,3,1,0,1,2,1,,,1,3,,,,,1,1,1,1,3,1,3,3,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,2gy8tsuq24hmjmcyu0eadfs2x,Y. López,Defender,2,,10,10,4,1,,1,1,11,1,2,,7,,2,24,,4,10,,,24,42,13,2,2,9,2,4,75,2,2,2,9,27,,1,13,,3,1,,27,24,,3,,1,,,,7,,0,0,0,,,,2,,,,,,,,,,1,3,,,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,8w96twarnbzkyuoo07rnb3hii,A. Martínez,Forward,16,2,22,10,3,2,,4,1,19,,3,1,12,1,5,45,2,10,9,,2,43,88,26,9,3,23,13,20,184,11,6,2,21,54,2,2,18,2,8,4,1,54,45,2,9,,1,2,2,7,12,3,0,0,0,2,1,,1,,,1,5,,,,,,4,3,,,3,,,,1,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,7vfi4xx7xmrkzdizzoz7v3jl5,J. Marín,Midfielder,14,,,10,,,,1,,2,,,,,,,5,1,,,,,5,5,3,,,,,3,1,,,,,5,,,2,,,1,,5,5,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,66zgg8oyv7c7cvkujkan5ptxx,R. Matarrita,Defender,22,,47,10,3,,1,4,2,70,2,12,,15,11,,119,1,20,76,,7,115,218,54,16,5,33,23,21,285,17,8,15,31,151,4,3,9,5,21,4,,155,123,4,32,1,1,1,2,49,16,1,0,0,0,8,4,,5,1,1,4,,,,,1,,4,2,,1,3,,2,15,,4,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,8k3z7zd8xy0rhyvxzhmygiuvp,L. Moreira,Goalkeeper,23,,7,10,1,,,2,,45,,1,,,6,,38,,4,26,,,38,71,2,1,,1,11,,162,1,,2,1,42,1,2,14,,,2,,53,47,1,6,,,,,13,,,0,0,0,9,,,1,,,3,,,,,,,,,,,,,,,,4,1,,4,,7,,,,2,,15,5,1,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,bza6nr4h32q2sbdk1e3hkf2z9,J. Ortiz,Forward,21,,15,10,2,1,,3,1,16,1,,,3,,2,21,2,5,7,,,24,46,9,3,2,18,4,14,116,11,1,4,6,30,2,1,5,1,9,3,,34,25,2,9,4,1,8,12,8,7,,0,0,0,1,1,,,,,,2,,1,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,e1wfubsenlko5kjvaqiorfbv9,A. Rodríguez,Forward,9,1,5,10,3,1,,1,3,2,,,1,5,,1,5,,3,,,,5,11,3,,,6,2,2,45,,1,,5,8,,1,3,,3,1,,8,5,,3,1,,,1,3,6,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,8i0igr9dvvvba8mjvdrusjufp,B. Ruiz,Midfielder,10,1,27,10,1,2,,3,,47,,2,,9,2,4,87,1,17,23,,1,84,125,42,4,1,21,14,18,173,6,4,4,13,106,2,2,41,1,17,3,1,108,89,2,19,6,,2,8,26,15,,1,0,1,5,2,,1,,,2,,,,1,,1,1,2,,,2,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,f16314ea0rlqw9nnpu8qewmp5,P. Sequeira,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
