root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Substitute On,Own Goal Scored,Goals Conceded Inside Box,Starts,Touches,Appearances,Index,Goals Conceded,Games Played,Goals Conceded Outside Box,Substitute Off,Goals,Right Foot Goals,Total Shots,Total Touches In Opposition Box,Shots On Target ( inc goals ),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Yellow Cards,Penalty Goals Conceded,Penalties Faced,Total Red Cards,Straight Red Cards,Unsuccessful Crosses open play,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Ground Duels,Forward Passes,Duels won,Successful Long Passes,Aerial Duels won,Duels,Total Clearances,Unsuccessful Crosses & Corners,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Headed Goals,Set Pieces Goals,Attempts from Set Pieces,Corners Won,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Corners Taken (incl short corners),Total Fouls Won,Unsuccessful Corners into Box,Aerial Duels lost,Total Fouls Conceded,Foul Attempted Tackle,Successful Crosses open play,Handballs conceded,Successful Lay-offs,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Successful Launches,Unsuccessful Launches,Unsuccessful Long Passes,Blocks,Tackles Won,Penalties Conceded,Offsides,Saves Made,GK Successful Distribution,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Unsuccessful lay-offs,Through balls,Red Cards - 2nd Yellow,Goalkeeper Smother,Times Tackled,Winning Goal,Hit Woodwork,Left Foot Goals,Foul Won Penalty,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,6uoar1dcypdrqiwb86m1u7qol,J. Henestrosa,Midfielder,34,360.0,,,3.0,4.0,1.0,4.0,10.0,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,8yruz6n9029innqtml6glwzu2,P. Hermida,Midfielder,299,90.0,,,1.0,1.0,,1.0,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,5qtn6g3yp5jw7x4vuuii528k5,M. Hernández,Goalkeeper,13,360.0,,,3.0,4.0,,4.0,10.0,4.0,4.0,1.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,cnglsi1laltevp5biajgnzcru,P. Hernández,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,8lixymm18lcfif7ckuuvex20a,O. Herrera,Midfielder,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,c04puy7a5a9g7qkizqujsq19l,F. Illanes,Midfielder,18,125.0,2.0,,2.0,1.0,,3.0,10.0,2.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,em8cjsmj5e98w7xe3un9m0h5,J. Kayser,Midfielder,31,53.0,,,,1.0,,1.0,10.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,bwa32xkblpsz5eyd7d9h8bglx,C. Kazim-Richards,Forward,9,128.0,2.0,,2.0,1.0,,3.0,10.0,2.0,3.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,8he08tk0y0w3p67qydq3g1gb9,L. Kontogiannis,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,edx3dnmtz41zjvg7uv7aarnmy,E. Lecourtois,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,271x0k4dhjqn4h7ecmt44pzo5,R. López,Midfielder,8,270.0,,,2.0,3.0,,3.0,10.0,3.0,3.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,di7f0uuwy7how35sysvrtg1jp,L. Martínez,Midfielder,6,59.0,,,,1.0,,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,7joud4uhw1jel9hzs110nquol,C. Menéndez,Forward,11,321.0,,,2.0,4.0,,4.0,10.0,3.0,4.0,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,6thgb8y8yhjw4wvgkpxybyy8l,J. Paganoni,Defender,28,270.0,,,2.0,3.0,,3.0,10.0,3.0,3.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,b4mm9be7b6xbr30rxo1jnh4np,G. Peñalba,Midfielder,19,153.0,,,1.0,2.0,,2.0,10.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,90l9ry14trhhix5g6bc2mtvx1,Á. Reyna,Midfielder,10,169.0,,,1.0,2.0,,2.0,10.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,22junimp8ibyj734nx54lyi1h,S. Rodríguez,Midfielder,14,83.0,,,1.0,1.0,,1.0,10.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,aremjlo6wsy0isn59y1746311,I. Santillán,Defender,15,114.0,1.0,,1.0,1.0,,2.0,10.0,2.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,4hwn30i6cmtkr8mx8ihl5lnca,O. Solís,Midfielder,295,1.0,1.0,,,,,1.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,ed8rrsokruzn98t4sbtte3otm,G. Sotero,Midfielder,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,a6cof7js7zaw36x0c7b250zu2,K. Varela,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,ebwx32ab9xpws9z11jl4lvxwq,H. Ávila,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CD Tiburones Rojos de Veracruz,CD_Tiburones_Rojos_de_Veracruz,8tnwk51hux01mkksugg9clvx1,G. Iñíguez,Midfielder,16,90.0,,,1.0,1.0,,1.0,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
