liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Times Tackled,Successful Launches,Open Play Passes,Backward Passes,Total Passes,Aerial Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels,Successful Open Play Passes,Tackles Won,Goals from Inside Box,Yellow Cards,Ground Duels won,Throw Ins to Opposition Player,Corners Won,Total Fouls Conceded,Goal Assists,Games Played,Through balls,Unsuccessful Crosses open play,Successful Crosses open play,Assists (Intentional),Successful Passes Own Half,Substitute Off,Unsuccessful Passes Opposition Half,Total Losses Of Possession,Foul Attempted Tackle,Duels lost,Unsuccessful Long Passes,Time Played,Total Touches In Opposition Box,Rightside Passes,Total Shots,PutThrough/Blocked Distribution,Appearances,Total Fouls Won,Total Successful Passes ( Excl Crosses & Corners ) ,Shots On Target ( inc goals ),Right Foot Goals,Aerial Duels won,Ground Duels,Key Passes (Attempt Assists),Leftside Passes,Touches,Throw Ins to Own Player,Blocks,Interceptions,Duels,Duels won,Successful Crosses & Corners,Clean Sheets,Unsuccessful Crosses & Corners,Successful Short Passes,Goals Conceded Inside Box,Ground Duels lost,Goals Conceded,Goals Conceded Outside Box,Offsides,Successful Long Passes,Unsuccessful Launches,Total Clearances,Forward Passes,Goals,Successful Passes Opposition Half,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Unsuccessful Passes Own Half,Overruns,Total Tackles,Starts,Substitute On,Handballs conceded,Recoveries,Tackles Lost,Successful Dribbles,Index,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Successful Lay-offs,Successful Corners into Box,Blocked Shots,Headed Goals,Unsuccessful lay-offs,Left Foot Goals,Unsuccessful Corners into Box,Set Pieces Goals,Goals from Outside Box,Attempts from Set Pieces,Penalties Taken,Hit Woodwork,Penalty Goals,Straight Red Cards,Penalties Conceded,Total Red Cards,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Penalties Faced,Saves Made from Inside Box,Catches,Penalties Saved,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Saves made - caught,Saves from Penalty,Punches,Drops,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Last Man Tackle,Second Goal Assists,Penalty Goals Conceded,Other Goals,Penalties Off Target,Red Cards - 2nd Yellow,Last Player Tackle,Crosses not Claimed
Canada_Canadian_Premier_League,2023,Atlético Ottawa,2yory0v0jjh4vc2g7j5psijth,C. Haworth,Midfielder,9,6,7,12,,266,67,267,7,68,12,198,5,2,2,40,10,4,9,4,17,1,9,4,4,82,6,52,116,5,36,16,647,17,7,9,16,17,15,199,7,2,5,69,8,109,420,21,1,1,81,45,5,1,10,197,10,29,12,2,3,2,8,8,84,3,122,2,52,26,2,10,7,10,,43,5,15,10,3,0,0,2,1,1,,,,1,,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,doty4jwj97b4xew8id7on0cgk,I. Iliadis,Midfielder,96,13,5,11,1,359,62,368,4,82,9,279,19,1,4,46,2,1,22,,12,1,11,4,,150,2,83,131,12,51,31,886,17,142,12,21,12,8,286,8,,5,93,8,66,550,8,1,17,102,51,5,3,28,245,7,47,9,2,1,41,14,16,98,1,141,4,51,27,,29,9,3,,64,10,10,10,0,1,1,12,2,,1,,,1,11,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,ex7za2yvl9xrcdtr60ake2bit,N. Ingham,Goalkeeper,29,1,,,13,206,,509,,184,9,126,,,2,3,,,,,22,,,,,253,,150,190,,1,178,1980,,90,,3,22,5,325,,,9,4,,88,734,,,,13,12,,7,,222,20,1,25,5,,103,32,21,331,,72,,6,34,,,22,,,179,,,10,,,0,,,,,,,,,,,,,,,,,,252,203,,1,34,18,1,56,3,22,12,1,1,10,1,64,1,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,a4vocop6icezy6ib6syi2ax9l,S. Melvin,Goalkeeper,1,,,,2,51,,123,,46,3,32,,,,,,,,,6,,,,,66,,38,46,,,45,540,,13,,,6,,77,,,3,,,24,167,,,,3,3,,2,,54,9,,9,,,23,12,4,86,,11,,1,8,,,6,,,44,,,10,,,0,,,,,,,,,,,,,,,,,,64,56,,,5,3,,9,1,4,2,,,4,1,18,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,7ve669rgfnl2vbnfbxph79ih,M. Niba,Defender,3,8,4,9,3,238,55,246,10,68,28,172,11,,2,27,35,3,15,1,12,,9,1,,106,5,63,128,7,42,33,645,4,70,1,15,12,4,178,,,18,59,3,11,418,26,2,10,87,45,1,2,9,157,7,32,10,3,,21,16,21,110,,73,1,35,14,,21,9,3,1,53,10,2,10,,,0,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,dmtvb8s8dfgy8gjz583lauuol,K. Ouimette,Defender,20,15,5,12,15,1056,76,1083,18,189,58,867,32,,5,69,24,4,24,,26,,11,,,597,1,134,251,12,71,89,2192,19,177,4,26,26,20,894,1,,40,122,3,420,1455,60,8,27,180,109,,9,12,817,21,53,26,5,,77,46,81,410,,297,3,100,67,,49,24,2,2,106,17,1,10,,,0,2,,,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,bj8f50ujvt3e3fqi1hr6s3cic,Z. Roy,Defender,46,1,,1,,31,14,31,3,7,3,24,3,,1,5,3,,,,3,,,,,14,1,5,13,,4,2,71,1,5,,3,3,1,24,,,,6,,1,46,3,,,9,5,,,,22,,1,,,,2,2,,11,,10,,5,2,1,3,1,2,,2,,1,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,9npz0ye67lc40mesoy321cw0k,A. Sacko,Midfielder,91,2,9,12,,148,38,148,15,32,19,116,9,,2,19,7,2,9,,9,,9,3,,53,3,32,68,3,41,3,438,11,54,6,5,9,4,116,4,,4,45,4,5,278,33,1,8,64,23,3,1,9,114,6,26,8,2,1,2,3,8,51,,66,2,29,9,,12,5,4,,31,3,3,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,5ggjixg89r56xz7skcr1v9rf8,S. Salter,Forward,18,17,12,35,1,316,129,351,48,95,90,221,7,6,6,49,,5,30,1,27,2,2,,1,117,14,72,191,13,120,3,1475,69,78,31,26,27,21,256,22,3,42,121,11,79,602,1,4,5,211,91,,1,2,250,18,72,21,3,5,6,,14,65,7,139,9,92,25,3,15,18,9,2,49,8,13,10,2,5,2,,15,,10,,1,4,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,6oy4mzcnojabnil6u43mxal4a,M. Shaw,Forward,19,6,10,38,1,237,83,249,35,63,53,174,9,1,2,46,2,3,26,1,22,2,5,1,1,86,4,52,148,12,103,12,1274,35,58,12,11,22,20,186,7,,18,114,7,32,495,21,2,6,167,64,1,3,5,170,13,68,13,,1,16,7,20,76,1,101,5,51,16,5,12,12,10,2,58,3,14,10,1,0,0,,4,,2,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,8vi59v87nnquzkbk79kzegmzu,L. Singh,Defender,5,17,11,14,6,1228,37,1258,19,197,49,1033,13,1,5,41,1,3,22,,25,1,,,,702,3,129,224,12,72,116,2223,9,562,11,22,25,5,1061,6,1,30,94,5,224,1501,2,8,21,143,71,,8,,919,23,53,25,2,,142,33,70,435,1,359,5,81,68,,25,25,,,130,12,11,10,1,0,0,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,apavbqkzwn6ik22hi8d8mo1qt,M. Tissot,Defender,15,7,6,17,4,402,111,413,5,101,15,303,16,,1,50,13,7,8,,15,,25,5,,138,7,96,173,2,37,32,1066,30,114,10,27,15,17,312,2,,10,82,6,15,704,79,3,13,97,60,5,1,28,293,15,32,17,2,3,19,14,21,173,2,179,8,69,33,1,23,12,3,1,56,7,11,10,1,1,0,1,,,1,,,2,1,2,2,3,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,83d29e64znddf9kkyo62u4g6h,N. Verhoeven,Midfielder,11,11,12,26,1,444,110,457,10,76,13,371,22,1,2,76,,5,25,2,25,1,18,4,1,168,11,78,149,16,99,14,1323,14,114,7,21,25,23,381,2,,3,165,15,116,689,5,1,10,178,79,4,,29,362,18,89,20,2,1,19,6,12,117,1,217,5,62,27,2,34,15,10,2,74,12,19,10,0,1,0,11,4,,2,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,al5jt5ntx6alvfvo3tq1py6i2,Z. Verhoven,Defender,16,14,26,46,1,180,44,183,5,42,7,139,17,3,4,67,1,9,24,2,22,1,13,5,2,49,8,41,129,13,90,7,768,38,61,14,27,22,11,141,7,3,2,152,8,29,421,8,,8,159,69,5,,13,135,10,85,11,1,3,6,2,6,49,3,97,7,35,14,4,24,8,14,2,47,7,32,10,1,2,0,,2,,3,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,ahgc93f1ar17qy1sxhb74b09g,T. Walker,Defender,23,2,,,,101,3,103,2,23,5,78,4,,,13,,,1,,5,,,,,61,2,13,25,1,5,14,243,,36,,3,5,5,80,,,3,16,,31,149,,3,4,21,16,,,,67,2,3,3,1,,13,8,18,33,,19,,9,10,,7,3,2,,19,3,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,b0htpe1wljc2rv984tl4q4st1,Alberto Zapater,Midfielder,21,16,4,11,4,521,67,539,12,84,32,439,31,,3,71,,,12,,16,,2,2,,245,,56,115,8,49,28,1395,2,156,1,23,16,13,455,,,20,108,8,158,724,,5,19,140,91,2,5,3,411,14,37,16,2,,44,15,12,158,,212,1,56,31,1,51,15,1,,107,20,7,10,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,bfjcp5933vk1i5edea8un89re,Gianni dos Santos,Forward,7,7,17,30,1,175,47,183,5,54,5,121,6,2,1,35,1,8,16,2,19,4,31,10,2,39,7,78,152,7,62,20,858,33,64,18,20,19,15,129,13,1,,92,13,27,391,6,,1,97,35,12,,35,121,10,57,11,1,4,8,7,4,45,2,102,5,34,11,1,8,10,9,,29,2,12,10,0,2,0,7,4,2,7,,,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,cseaof8mo75i2fufyg0b4bpat,F. Aird,Midfielder,33,12,15,25,6,801,183,828,5,161,9,644,18,2,3,36,29,8,8,2,29,,46,19,2,279,10,203,303,3,45,62,1435,15,35,11,37,29,2,667,5,1,4,76,35,281,1274,149,5,12,85,40,37,1,75,612,12,40,14,2,1,55,17,19,329,2,425,6,99,33,,26,14,15,,81,8,8,10,1,1,1,29,2,13,1,,,1,13,,,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,7q6h161f7gcqnpy07x80hbpck,W. Akio,Forward,19,4,27,48,,133,33,133,18,28,26,105,9,5,1,39,1,6,8,,13,,7,1,,32,3,30,108,4,79,1,729,38,34,16,9,13,14,105,8,1,8,100,6,28,317,6,1,5,126,47,1,1,7,103,8,61,10,2,1,2,,5,38,5,74,8,27,5,2,12,7,6,,15,3,13,10,2,3,2,,3,,5,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,8e41frophez1otbzaamqxzip6,Roberto Alarcón,Defender,2,5,5,8,1,256,78,271,3,38,5,220,9,,2,30,8,2,11,,11,,15,6,,130,5,44,82,9,27,14,547,2,6,2,13,11,5,233,2,,2,54,8,105,438,46,2,5,59,32,14,,23,222,11,24,12,1,,11,7,12,82,,117,,24,17,,17,7,4,,31,8,8,10,,,0,13,,6,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,es1eiexpors419nbnzftx2cix,E. Beckford,Forward,14,,3,6,,35,11,37,12,9,16,26,2,,,6,,1,13,,14,,,,,14,,4,22,1,31,1,254,14,9,7,3,14,4,28,1,,4,25,,6,72,,1,,41,10,,,,27,5,19,5,,2,1,1,1,11,,14,6,8,5,,2,,14,2,7,,,10,,,0,,1,,4,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,1ifq6ok0spehvrr4lndlhxotl,M. Bevan,Forward,9,6,16,40,,270,100,285,65,80,99,190,9,11,5,61,,12,45,4,29,,13,1,2,42,15,84,190,18,158,3,2316,94,67,36,22,29,38,205,17,9,34,154,18,62,563,,3,,253,95,1,1,13,202,21,93,25,4,20,3,,14,56,11,164,19,77,9,2,17,28,1,3,40,8,6,10,7,4,3,,11,,12,,2,2,,,,,5,1,5,1,,1,,,1,,,,,,,,,,,,,,,,,,2,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,6re26cen7xbrynezb3rerst05,S. Camargo,Midfielder,10,13,32,60,2,609,229,649,17,128,23,482,10,6,6,77,1,19,17,2,28,2,19,5,1,182,24,130,266,10,105,23,1651,75,163,24,35,28,28,521,11,3,6,165,26,92,970,6,,12,188,83,5,,23,505,16,88,18,2,1,16,5,2,165,6,344,13,105,21,6,17,23,5,2,105,7,32,10,3,3,2,7,18,,7,1,,2,4,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,2,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,7tednz7d4xzxjpuqct8iyttjp,M. Cantave,Forward,22,16,37,62,1,372,112,377,17,70,30,302,18,4,3,91,1,15,31,2,26,3,15,11,1,101,16,76,215,8,129,13,1643,60,99,26,26,26,28,307,15,3,13,203,21,79,746,7,4,8,233,104,15,,23,297,31,112,32,1,2,10,3,4,87,6,221,11,57,17,11,23,19,7,1,66,5,40,10,4,2,0,15,2,4,10,,1,3,8,,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,Goalkeeper,1,1,,,25,723,,1080,,234,6,599,,,3,2,,2,2,,31,,,,,751,,184,239,2,3,231,2820,3,270,,2,31,3,846,,,6,5,1,269,1359,,,,11,8,,8,,675,28,3,32,4,,171,43,27,541,,95,,3,50,,1,31,,,242,1,,10,,,0,,,,,,,,,,,,,,,,2,,336,268,,5,38,31,,73,3,35,18,,,9,2,62,,,,,4,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,dor6no6z7dbc7npkodv27kne2,U. Chima,Defender,15,2,1,3,1,508,67,523,6,67,17,443,9,,3,25,2,1,12,,13,1,,,,374,1,42,77,6,25,28,838,4,121,1,7,13,9,456,1,,11,44,,163,612,7,5,8,61,36,,,,432,11,19,11,,1,24,10,24,172,,82,,39,25,,14,9,4,,36,5,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,7gi5lm8v10m3ivddvn8qqzk2y,J. Daley,Midfielder,8,17,12,22,4,950,208,995,14,186,20,769,44,,12,106,1,5,45,5,27,2,17,5,2,369,11,150,258,30,112,74,2019,27,237,15,38,27,32,809,2,,6,204,14,200,1317,6,6,31,224,112,5,5,20,780,18,98,21,3,,29,41,22,350,,445,13,112,56,3,70,23,4,2,134,26,4,10,,,0,,12,,5,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,Midfielder,11,7,10,15,3,342,80,355,5,67,10,277,14,,2,39,8,5,10,,11,,14,7,,165,3,63,119,5,37,32,716,7,145,4,16,11,15,288,,,5,71,8,12,564,61,1,12,81,44,8,,17,270,9,32,9,,,18,11,9,118,,131,4,35,21,1,20,8,3,1,35,6,4,10,,,0,3,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,3141if674kt100fnbi3unstsl,T. Field,Defender,12,2,3,3,,118,20,123,5,16,9,103,1,,1,4,,1,5,,4,,2,2,,75,2,13,27,2,15,4,212,4,20,1,7,4,,107,,,4,14,1,39,165,5,1,3,23,8,2,,3,102,2,10,2,,,5,1,4,44,,34,1,12,6,,3,2,2,1,14,2,1,10,,,0,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,ewjp0ru1c4fn1h5bqyqdih0wl,B. Fisk,Midfielder,17,2,3,17,,224,92,232,3,36,6,188,3,1,1,16,,4,5,2,17,2,16,7,2,64,4,53,99,4,33,4,486,14,52,7,10,17,7,196,3,,3,46,8,19,349,4,1,1,52,19,9,1,28,187,8,30,9,1,2,9,,2,69,1,141,4,32,11,2,4,4,13,,26,1,5,10,0,1,0,15,7,2,2,1,,,9,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,7m423mahkxftk81mmh7v0jzf8,M. Harms,Defender,29,2,1,1,,57,16,57,2,9,3,48,3,,,8,4,1,2,,3,,1,,,29,1,8,20,1,8,2,114,,2,,4,3,2,48,,,1,14,1,18,99,17,,,17,9,,,1,46,,6,1,1,,2,1,2,21,,19,,7,2,,5,1,2,,8,2,1,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,e2o2n3ndnjcp5llg2eza9p10q,M. Henry,Midfielder,18,11,16,23,,177,49,182,12,37,18,140,11,1,1,46,,6,18,,18,1,13,2,,60,6,43,103,13,69,9,682,16,52,11,14,18,22,145,4,1,6,103,6,26,357,3,,2,121,52,3,,16,137,3,57,3,,1,8,6,2,55,2,88,7,28,10,2,14,7,11,1,42,3,10,10,1,1,0,4,2,1,10,,,1,3,,1,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,20nun88umv5313rqiqfilzyfo,J. Holliday,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,5y0x6mck3zl8cio425q1uli3t,B. Kamdem,Defender,0,15,16,30,8,1220,203,1259,18,172,49,1049,28,,8,80,33,12,29,2,25,,23,7,1,688,4,144,276,12,85,83,2223,11,488,3,35,25,22,1087,1,,31,147,2,94,1766,154,14,26,196,111,7,7,23,1015,21,67,25,4,2,72,23,45,474,,406,2,89,51,5,36,25,,1,122,8,22,10,,,0,,1,,5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,b9n2wm81qim3l5wm7fz7a4avo,S. Kerr,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
