liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Successful Passes Own Half,Backward Passes,Tackles Lost,Total Fouls Conceded,Ground Duels lost,PutThrough/Blocked Distribution Won,Time Played,Aerial Duels,Corners Won,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Assists (Intentional),Times Tackled,Goal Assists,Goals Conceded Inside Box,Goals Conceded,Total Fouls Won,Blocks,Rightside Passes,Starts,Goals from Outside Box,Unsuccessful Passes Opposition Half,Successful Launches,Unsuccessful Passes Own Half,Duels,Total Touches In Opposition Box,Unsuccessful Short Passes,PutThrough/Blocked Distribution,Recoveries,Ground Duels won,Ground Duels,Index,Duels lost,Foul Attempted Tackle,Total Passes,Unsuccessful Dribbles,Total Tackles,Clean Sheets,Tackles Won,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Duels won,Successful Dribbles,Successful Open Play Passes,Leftside Passes,Total Shots,Goals Conceded Outside Box,Total Clearances,Key Passes (Attempt Assists),Open Play Passes,Touches,Aerial Duels lost,Forward Passes,Appearances,Successful Long Passes,Successful Short Passes,Aerial Duels won,Interceptions,Right Foot Goals,Successful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Home Goals,Away Goals,Winning Goal,Shots Off Target (inc woodwork),Saves Made from Outside Box,Unsuccessful Launches,Saves Made,Saves made - parried,Punches,Saves Made from Inside Box,GK Successful Distribution,GK Unsuccessful Distribution,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful lay-offs,Successful Lay-offs,Unsuccessful Corners into Box,Corners Taken (incl short corners),Attempts from Set Pieces,Throw Ins to Opposition Player,Successful Crosses & Corners,Throw Ins to Own Player,Successful Corners into Box,Goals from Inside Box,Headed Goals,Offsides,Catches,Drops,Penalties Faced,Penalties Saved,Saves from Penalty,Penalties Conceded,Saves made - caught,Clearances Off the Line,Through balls,Successful Crosses open play,Penalty Goals Conceded,Handballs conceded,Hit Woodwork,Second Goal Assists,Left Foot Goals,Penalties Taken,Foul Won Penalty,Penalty Goals
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,El Salvador Under 23,evt2m9gv72yhjale1s91869d5,K. Menjívar,Defender,2,3,,,,,,1,1,46,31,1,2,12,1,184,6,,77,31,,7,,2,3,2,2,3,2,,15,1,2,25,,12,2,10,7,19,10,16,,92,4,2,,1,,,3,9,3,74,33,,1,,2,89,152,4,25,3,3,74,2,5,,32,15,0,0,0,,,,,,,,,,2,2,,,,,,3,1,22,,,,,,,,,,,,1,,1,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,El Salvador Under 23,4xna9zba602i7b86woj17ocx6,E. Rivas,Midfielder,13,3,,,,,,,2,12,21,,1,11,1,218,6,1,48,29,1,7,1,3,4,5,,18,3,,9,,3,27,7,9,3,15,10,21,10,15,1,59,3,1,,1,2,,2,12,4,46,10,3,1,1,1,57,105,4,10,3,4,44,2,6,,36,11,0,0,0,1,,,,,,,,,1,1,,2,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Haiti Under 23,5fzov10nf3gwrx9hf44u05rhm,D. Alexis,Defender,2,1,,,1,,1,,,12,6,,2,4,,89,2,,26,11,,1,,3,3,,,1,1,,3,,2,7,3,3,2,4,1,5,10,5,2,30,1,,,,,,1,2,1,24,14,1,,1,1,28,48,1,9,1,2,24,1,2,,14,4,0,0,0,1,,1,,,,,,,1,1,,,,,,4,,5,,,,1,,,,,,,,,,,1,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Haiti Under 23,32j84vpf75baas096m6dnurmy,B. Bissainthe,Midfielder,5,2,,,,,,,,45,9,3,2,4,2,180,2,1,81,20,,1,,2,2,1,,25,2,,8,,8,12,3,12,3,7,6,10,10,4,1,97,1,4,1,1,,1,4,8,1,80,34,2,,3,2,96,119,,29,2,5,76,2,3,,36,16,0,0,0,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Haiti Under 23,7zmd1o48tj6v6y5onp8eyg416,D. Clerveaux,Midfielder,10,3,,,,,,,2,31,10,2,3,8,2,209,4,2,58,22,,3,,4,4,2,,17,3,,11,,2,22,7,9,4,10,10,18,10,10,2,71,2,6,,4,2,,4,12,2,56,22,3,,1,3,69,101,2,22,3,,58,2,2,,27,13,0,0,0,1,,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Haiti Under 23,4j4gupng03nnrsqk96m9r5tzo,E. Dorlus,Midfielder,6,3,,,,,,1,1,65,16,1,2,5,,216,,2,101,28,,2,,3,3,1,1,33,2,,15,,8,11,1,17,4,13,6,11,10,5,2,124,,4,1,3,3,1,6,6,1,97,43,6,,2,1,120,154,,32,3,16,85,,4,,37,23,0,0,0,3,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Haiti Under 23,e5ijexrsv8b3at2koyyf3px0q,F. Dulysse,Defender,19,3,,1,,,,,,61,8,4,7,9,1,270,5,,75,16,,,,5,5,1,3,15,3,,8,,8,19,2,6,1,7,5,14,10,10,6,91,,4,1,,,,10,9,,71,31,2,,16,,87,123,1,37,3,5,70,4,4,,14,16,0,0,0,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Haiti Under 23,8ms67wnbwnixbtp58z9gcwyga,E. François,Midfielder,16,2,,1,,,,1,1,2,4,,1,3,,54,2,,9,5,,1,,2,2,1,,5,1,,2,,1,8,,3,,1,3,6,10,3,,12,1,1,,1,,,,5,1,9,,,,,,12,18,,3,2,1,8,2,,,7,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Haiti Under 23,60bayt8h6cvlspz2wunnpbnjd,P. Joseph,Forward,18,2,,,,,,,,17,14,1,2,3,1,180,14,5,31,20,,1,1,2,2,2,,7,2,,5,,2,22,7,7,1,5,5,8,10,12,2,38,,2,1,1,3,,,10,1,28,9,6,,,1,35,66,9,8,2,2,29,5,1,,14,7,0,0,0,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Haiti Under 23,czxa5fvq66625u8hg8wu0sr8p,A. Jérôme,Goalkeeper,12,3,,,,,,1,,52,,,,,,247,,,65,33,,,,3,3,2,,20,2,,31,10,2,2,,1,,32,2,2,10,,,98,,,1,,,,32,2,,37,14,,,3,,52,134,,64,3,23,42,,,,13,33,0,0,0,,2,15,8,2,1,6,39,13,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Haiti Under 23,13fo3xomhxxtjf1883wdvpg4p,W. Saint-Félix,Forward,4,2,,,,,,,,37,10,1,,4,1,180,2,,68,31,,1,,2,2,5,,2,2,,16,1,6,16,,12,3,13,10,14,10,6,,80,1,3,1,2,,,,10,2,61,30,,,,7,73,156,2,38,2,4,64,,4,,40,12,0,0,0,,,,,,,,,,10,4,,,6,14,,5,9,31,4,,,,,,,,,,,,,5,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Honduras Under 23,kdf39fz73dd5n2nzlsuwbq3t,K. Arriaga,Midfielder,15,4,,3,,,,,,84,19,5,8,15,3,390,12,1,176,51,1,3,1,3,3,8,,68,4,,37,2,5,44,3,23,7,28,17,32,10,18,7,217,2,9,1,4,,1,18,26,,161,56,6,,10,1,199,277,3,74,4,22,154,9,7,,92,41,0,0,0,6,,3,,,,,1,,1,1,,,,,2,,,,,,,,,,,,,,,,1,,1,,1,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Honduras Under 23,7y2vaajpdqnipasa49v13tap6,E. Facussé,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Honduras Under 23,c4ccgu6tldo279neojnyof6x,J. García,Defender,16,5,,1,,,,,,106,13,3,8,12,2,480,17,,130,23,,2,,3,4,5,4,45,5,,6,,12,46,6,13,4,23,17,29,10,21,5,148,1,13,1,10,,,5,25,,130,38,4,1,19,,148,221,9,52,5,4,126,8,7,,24,18,0,0,0,4,,3,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,1,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Honduras Under 23,7y9te947wu2c0s5xgjkal9rvu,A. Güity,Goalkeeper,1,5,,,,,,,,46,,,,,,480,3,,63,46,,,,3,4,,,14,5,,43,10,2,3,,,,35,,,10,,,108,,,1,,,,45,3,,31,21,,1,7,,40,137,,73,5,21,42,3,1,,17,45,0,0,0,,7,13,10,5,5,3,29,18,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Honduras Under 23,46ax1wehohnsnxef6nk4y3uuh,D. Maldonado,Defender,2,5,1,,,,,,1,95,8,2,2,5,3,389,12,,140,31,,1,,2,3,2,,21,5,,21,1,8,24,4,9,3,19,7,12,10,6,1,168,1,5,1,3,1,,19,18,,133,48,2,1,12,2,160,204,1,91,5,15,125,11,3,,45,28,1,0,0,1,,9,,,,,,,1,1,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Honduras Under 23,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,Forward,19,4,1,,,,,1,3,7,17,,2,8,,195,16,1,30,40,,5,,1,1,1,,10,3,,23,,2,26,7,20,6,7,2,10,10,14,1,50,5,,,,3,1,,12,2,26,8,4,,2,3,46,91,6,15,4,1,29,10,1,,24,20,0,1,0,1,,,,,,,,,5,5,,3,,,,1,1,3,,1,1,,,,,,,,,,,1,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Honduras Under 23,cflwgj1wn5rar3jazd16f1t5,Cristopher Meléndez,Defender,5,5,,2,,,,1,,40,22,5,8,17,5,451,12,2,93,57,,5,,3,4,6,1,5,4,,19,1,11,61,3,19,7,26,32,49,10,19,5,118,3,24,,19,,1,6,42,2,92,32,,1,9,2,117,254,2,59,5,4,89,10,12,,54,25,0,0,0,,,4,,,,,,,5,5,,,,,,15,1,36,,,,,,,,,,,,,,1,1,2,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Honduras Under 23,32lbon05vy6wvb86v48mrtnu1,M. Perelló,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Honduras Under 23,4ag7ykxjf5pex7tv4ki1vene1,J. Pinto,Forward,17,5,,,,,,5,,8,10,,1,9,1,127,1,2,24,26,,5,,,,2,,8,,,8,,1,15,5,5,2,6,5,14,10,10,1,31,1,,,,,,2,5,3,24,4,2,,,1,31,65,1,9,5,1,23,,1,,19,7,0,0,0,2,,,,,,,,,2,2,,,,,,2,3,,,,,,,,,,,,,,,3,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Honduras Under 23,4nz7csxo318r5d0uac8vnkvs9,A. Reyes,Midfielder,7,5,,,,,,3,,29,29,5,1,18,6,324,3,3,108,62,,12,1,3,4,2,,15,2,,25,2,5,43,16,23,8,29,22,40,10,18,1,133,6,9,,4,3,2,2,25,11,105,42,10,1,1,14,130,233,,47,5,5,103,3,8,,84,25,0,0,0,7,,,,,,,,,5,1,,,2,8,1,1,5,4,3,,,1,,,,,,,,,1,1,1,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Honduras Under 23,danxamd6zw2e4l71hbecawfl5,R. Rivas,Midfielder,10,3,,,,,,1,2,5,12,1,6,16,1,197,7,2,21,32,,9,,2,3,1,,4,2,,11,,4,28,7,11,3,5,5,21,10,21,4,32,5,3,,2,,,,7,1,20,6,2,1,2,2,30,68,5,10,3,,21,2,1,,16,11,0,0,0,2,,,,,,,,,4,4,,,,,,,,1,,,,2,,,,,,,,,,,1,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,aevk7yjo0gjbppcpqeb0siead,É. Aguirre,Midfielder,14,5,,,,,,,2,116,37,3,5,13,5,414,5,1,220,51,,3,,1,1,1,,105,5,,31,2,12,30,5,27,8,41,12,25,10,15,4,255,1,10,2,7,,1,8,15,1,218,23,,,7,1,253,344,2,90,5,16,204,3,14,,105,35,0,0,0,,,3,,,,,,,8,8,,,,,,,1,23,,,,1,,,,,,,,,,1,1,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,9vvleh9yqqcm955432lsl8c7p,R. Alvarado,Midfielder,11,5,,,,,,,5,27,30,4,2,15,10,319,10,3,108,51,1,6,1,,,6,,36,5,,37,,3,50,9,25,16,20,25,40,10,20,2,136,3,10,,6,1,3,3,30,9,104,26,4,,1,11,130,227,5,44,5,4,104,5,3,,91,28,0,0,0,3,,1,,,,,,,12,7,,,3,6,,,10,5,2,,,,,,,,,,,,,4,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,45gixbopfnftpzvoaj1apyrjd,J. Angulo,Midfielder,19,5,,,,,,4,1,13,14,,,8,1,150,3,,41,29,,8,,1,1,2,,14,1,,17,,,19,9,9,3,10,8,16,10,11,,50,3,2,,2,,1,,8,4,40,9,,,1,2,49,93,3,13,5,3,38,,2,,29,9,0,0,0,,,,,,,,,,8,3,,,4,5,,,1,4,,,,1,,,,,,,,,1,,1,,,1,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,4051hgvu9v8jnu9rbbd0pr9bd,U. Antuna,Midfielder,15,5,3,,,,,1,2,27,40,,8,26,5,423,6,5,89,64,,16,1,1,2,12,,12,4,1,27,,5,57,21,18,7,19,25,51,10,28,4,108,9,1,1,1,5,1,1,29,12,89,39,8,1,1,6,108,214,2,17,5,1,88,4,4,3,68,19,2,1,3,3,,1,,,,,,,13,12,1,,,,,,6,1,,2,,1,,,,,,,,,,6,1,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,87gmnnxvwtr265s3efeziwrft,A. Cervantes,Midfielder,6,4,,,,,,3,,35,13,2,4,9,1,151,6,,63,12,,4,,,1,2,,16,1,,4,1,4,22,2,7,1,9,7,16,10,13,4,71,2,4,,2,,,1,9,1,63,23,1,1,,1,71,90,4,19,4,5,58,2,,,28,8,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,dta2hcu8sq62dx9diax5shk9,S. Córdova,Midfielder,17,4,4,1,,,,1,1,30,14,2,13,37,4,330,12,1,79,50,1,18,1,1,2,10,,21,3,,17,1,3,73,21,11,7,16,24,61,10,46,8,91,6,5,1,3,7,2,1,27,9,78,21,11,1,,4,90,180,9,35,4,4,75,3,,,51,12,3,1,1,4,,1,,,,,,,8,6,,1,,,1,,2,,,4,1,,,,,,,,,,,,1,,2,,3,1,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,73ffdzeslizj3vj7pv94071sl,J. Esquivel,Defender,16,5,,,,,,1,1,90,26,11,8,15,5,399,16,1,173,37,,3,,1,2,6,1,61,4,,24,,6,62,5,19,8,31,31,46,10,22,3,202,1,24,3,13,,1,10,40,1,166,66,3,1,1,2,194,271,7,49,5,13,160,9,10,,83,29,0,0,0,3,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,3e9svasemtenwlwxqda3o9jvt,S. Jurado,Goalkeeper,12,3,,,,,,1,,37,,,,,,261,,,46,30,,,,,1,1,,13,2,,23,7,7,1,,,,18,1,1,10,,,76,,,1,,,,30,1,,27,17,,1,1,,35,94,,46,3,13,33,,,,9,30,0,0,0,,,6,8,2,,8,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,1azwlwxf9zp6szfentg81lv8q,V. Loroña,Defender,2,3,,1,,,,,,45,20,4,8,17,,270,12,2,83,32,,6,,,,6,1,3,3,,14,1,5,49,7,13,2,14,20,37,10,22,8,98,2,9,3,5,,1,2,27,5,79,30,1,,1,1,94,169,5,45,3,5,78,7,5,,39,15,0,0,0,1,,,,,,,,,4,4,,,,,,5,1,20,,,,,,,,,,,,,,1,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,4xlgsrklbu5qofhrk52pjttnu,J. Macías,Forward,9,4,1,,,,,2,2,12,20,1,4,14,1,220,18,,38,31,,9,,,1,8,,13,2,,11,,2,43,19,13,2,10,11,25,10,25,2,51,3,2,,1,4,3,,18,2,35,8,8,1,3,1,48,103,11,10,4,2,36,7,,1,26,13,0,1,0,4,,,,,,,,,,,,3,,,,,,,,1,,1,,,,,,,,,,,,1,,,,1,1,1
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,a1qs3b34p5u2s6mmlhdkgdp7t,L. Malagón,Goalkeeper,1,3,,,,,,,1,43,,,,,,219,,,47,14,,,,1,1,,,17,3,,11,1,2,,,,,16,,,10,,,60,,,1,,,,13,,,40,18,,,1,,46,74,,25,3,12,35,,,,4,13,0,0,0,,4,3,5,2,,1,11,3,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,c7l6c6gphs8amkcwomtrku7e1,A. Mayorga,Defender,3,4,,,,,,2,1,20,4,1,5,15,3,217,4,3,41,29,,5,,,1,,,20,2,,13,,3,25,2,5,4,6,6,21,10,17,2,53,1,5,1,4,1,,7,8,1,40,1,2,1,2,2,52,114,2,28,4,5,36,2,2,,22,12,0,0,0,1,,2,,,,,,,4,4,,,,,,3,1,22,,,,,,,,,,,,,,1,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,dyr9r5evutpn46u7ymri3nzzd,A. Mozo,Defender,13,3,,,,,,1,,34,22,1,1,10,,211,6,2,85,45,,5,,1,2,1,,7,2,,25,1,7,26,2,15,4,12,10,20,10,12,1,106,4,6,,5,,,6,14,3,83,37,1,1,3,3,104,177,2,40,3,12,73,4,1,,53,21,0,0,0,1,,3,,,,,,,11,11,,,,,,4,2,27,,,,,,,,,,,,,,2,1,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,cpg8165qhgz3a2f516gptktbe,G. Sepúlveda,Defender,4,3,,,,,,1,,71,8,1,,,,214,11,1,85,20,,,,,1,,1,17,2,,14,4,5,13,3,8,1,9,2,2,10,4,,104,,2,1,1,1,,11,9,,83,45,2,1,5,,102,119,4,34,3,8,77,7,1,,14,19,0,0,0,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,64gu02ctffkrmdh0pr3lojyeh,A. Vega,Forward,10,5,1,,,,,1,3,32,30,2,8,23,4,373,7,3,90,72,2,14,2,1,2,12,,34,4,1,37,,5,53,12,17,6,21,23,46,10,25,5,113,7,4,1,2,5,2,6,28,7,84,20,6,1,1,14,105,222,2,29,5,9,81,5,1,1,69,23,0,1,1,1,,1,,,,,,,19,7,,2,7,13,1,,11,1,6,,,3,,,,,,,,,,1,1,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Mexico Under 23,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,Defender,5,5,1,1,,,,,1,164,22,2,6,7,4,476,14,1,247,38,,2,,1,2,8,1,84,5,,23,1,11,35,11,18,5,19,14,21,10,12,3,281,,7,2,5,2,2,16,23,1,233,81,6,1,15,,265,344,5,94,5,23,224,9,5,,83,34,1,0,0,4,,6,,,,,,,,,,,,,,,,3,,1,,,,,,,,1,,,,,1,,1,,1,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,5rslwexx17p7hqwp9p3vgcxuy,J. Araujo,Defender,2,3,,,,,,1,,50,19,4,6,8,3,187,8,2,83,37,,1,,,1,4,,2,2,,27,,3,29,1,17,12,10,13,21,10,10,3,107,1,7,1,3,,1,7,19,3,80,42,,1,2,2,104,170,2,44,3,3,80,6,4,,35,24,0,0,0,,,,,,,,,,6,6,,,,,,1,2,18,,,,,,,,,,,,,,2,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,f2sspwt1mtyf9y3z4xe1csgh6,H. Dotson,Midfielder,18,4,2,,,,,1,3,30,14,3,1,11,2,258,2,,75,33,,8,,2,3,6,2,22,3,,17,,6,32,5,17,7,14,19,30,10,11,1,95,3,10,,7,2,,3,21,3,74,29,3,1,3,2,94,146,,30,4,5,70,2,3,2,46,20,0,2,0,1,,,,,,,,,3,3,,1,,,,,1,,,2,,,,,,,,,,,1,1,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,5wttdjpftd57c2t5959sm2yg9,J. Ferreira,Forward,9,4,1,1,,,,1,2,18,13,,5,10,,231,2,,37,13,,2,,2,2,2,,14,3,,8,,2,18,5,9,1,7,6,16,10,12,3,46,1,4,,4,2,1,,6,,34,12,5,,1,2,42,67,2,7,4,3,34,,2,1,19,9,1,0,1,3,,,,,,,,,1,1,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,8jcyfhvczj2dw1gmxrmna2609,M. Freese,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,bkgs0bu84fid8674okqo4r7x1,J. Glad,Defender,4,3,,1,,,,,,127,8,1,2,6,,270,12,1,222,30,,1,,2,2,1,2,54,3,,15,,12,21,2,16,,20,3,9,10,11,1,249,1,2,2,1,1,,11,10,,216,88,2,,7,,242,276,5,99,3,16,206,7,5,,95,27,0,0,0,1,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,4eaw6l0418q57ktjma0k5lnt,A. Herrera,Defender,17,3,,1,,,,,,52,17,2,3,12,2,270,7,4,89,52,,8,,2,3,4,1,23,3,,22,,7,31,3,17,4,13,12,24,10,16,2,111,5,5,1,3,,,5,15,3,81,33,1,1,9,1,103,208,4,38,3,12,77,3,6,,38,22,0,0,0,1,,2,,,,,,,7,7,,,,,,3,1,28,,,,,,,,,,,,,,1,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,1s1fyh1gza8ll4aeenib2vmcp,J. Lewis,Forward,7,4,,,,,,1,3,3,17,,3,19,2,270,3,2,35,42,,14,,2,2,4,,13,3,,21,,2,40,12,18,5,12,18,37,10,21,,54,5,5,,5,,1,1,19,9,35,13,4,,,,54,109,2,11,4,1,34,1,,,33,19,0,0,0,4,,,,,,,,,4,4,,1,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,4mca2qok2asjbj10hjwil0a95,J. Marcinkowski,Goalkeeper,1,1,,,,,,,,20,,,,,,90,,,21,1,,,,,,,,4,1,,1,,,,,,,4,,,10,,,22,,,1,,,,1,,,16,10,,,1,,17,27,,8,1,3,18,,,,1,1,0,0,0,,1,1,1,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,b8vbhw29ucubzzmgv0nge1omh,D. Mihailović,Midfielder,8,4,1,,,,,1,2,16,15,2,5,11,6,222,2,3,43,39,1,5,2,1,2,6,,19,3,,26,,1,24,6,13,7,7,11,22,10,12,4,58,1,3,,1,1,,2,12,2,41,11,3,1,,3,55,114,1,13,4,4,39,1,2,1,30,15,0,1,0,2,,,,,,,,,12,,,2,4,8,1,,3,,3,1,,1,,,,,,,,,,,,1,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,d4xd9fxqjwfe7x46byn60dx49,D. Ochoa,Goalkeeper,20,3,,1,,,,,,63,,,,,,270,1,,65,15,,,,2,3,1,,18,3,,5,2,10,2,,3,,28,1,1,10,,,80,,,1,,,,12,2,,40,33,,1,2,,49,119,,29,3,14,51,1,,,2,15,0,0,0,,7,5,14,2,1,7,39,3,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,730zlb0kpah9nuhbt4cadx3h1,S. Saucedo,Midfielder,10,4,,,,,,2,2,10,8,,1,12,,209,3,3,40,39,1,9,1,1,2,10,,23,2,,20,,3,33,11,13,4,13,18,30,10,14,1,59,3,2,,2,,,6,19,6,39,10,3,1,2,7,55,117,2,18,4,5,35,1,1,,37,19,0,0,0,3,,1,,,,,,,4,3,,,1,6,,,7,3,4,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,enpah2m81un1f8owntavxz8fe,S. Soto,Forward,19,4,,,,,,3,1,8,14,,5,10,1,157,2,1,20,18,,5,,,1,2,,5,1,,6,,1,15,5,7,1,7,3,13,10,11,2,27,1,1,,1,,,,4,,17,7,,1,,1,24,45,1,1,4,,20,1,,,12,7,0,0,0,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,United States Under 23,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,Defender,13,3,,,,,,,,61,35,2,,3,1,270,5,2,123,43,,1,,2,2,1,2,66,3,,34,1,1,14,2,21,2,11,6,9,10,5,,151,1,4,2,2,,,7,9,1,120,4,1,,1,1,148,222,2,46,3,6,117,3,2,,64,28,0,0,0,1,,1,,,,,,,7,7,,,,,,1,2,38,,,,1,,,,,,,,,,2,,,,,,,,
