root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,85uxu0zbzep11buqrme75xdzo,K. Johnson,Defender,5,4,12,,3,,,,1,12,,10,6,3,2,16,1,2,2,2,4,3,,4,,6,6,2,4,15,1,2,6,6,6,3,1,,38,6,9,,8,,,15,,6,,3,90,5,4,5,1,1,0,,,3,,,3,,,2,2,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,9k8hzhhw84981yhzymr3d9444,A. Jordan,Defender,6,,33,1,6,,1,2,1,34,1,10,4,12,11,19,1,2,2,4,6,1,4,4,6,24,10,4,12,34,12,2,25,23,10,2,,8,81,17,9,,15,1,1,30,,22,1,5,180,5,4,13,9,7,0,,1,2,,,2,,1,,2,1,2,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,6wrwehqbrkw69t7j5s664nxn8,R. Lee,Midfielder,17,,11,,2,,2,,1,13,,10,7,7,4,14,3,3,2,1,5,2,5,7,5,8,3,,4,17,4,3,9,8,5,1,1,1,40,8,8,2,6,,1,17,,9,1,4,135,1,1,5,3,1,0,,,,1,,,,,2,2,1,2,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,cr17p1lsk0ayw84o1necjlses,J. Malcolm,Goalkeeper,18,,1,1,14,,1,,1,2,,10,20,,,35,,3,3,,8,,,1,21,1,1,,14,87,7,3,53,,1,7,1,19,122,34,34,,52,,2,16,,6,,7,270,33,3,46,26,,0,,,1,,,1,,,,,,,,,,,,,,,,1,,,,16,2,48,5,17,3,6,53,2,10,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,54bc46cbrpjouk5kak1owbj84,R. Massiah,Forward,10,,36,3,15,2,3,,1,39,1,10,4,7,6,42,1,3,2,11,6,3,1,10,4,18,21,,10,33,8,3,15,15,21,1,,3,90,12,18,,16,3,,29,,11,1,5,225,8,3,7,12,8,0,,2,6,1,1,4,,1,,3,3,2,2,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,bot86vzw4w7uz9k5hw0inaxas,C. Millington,Forward,9,,13,1,6,,2,1,,15,2,10,1,2,1,17,1,3,2,3,5,7,1,7,7,5,9,,4,23,7,3,16,4,10,,1,2,45,14,7,1,5,2,,16,,9,,5,164,,2,9,5,2,0,,1,4,1,,2,,,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,c0gjvr0dbn1sm1it4432v5clw,J. Moore,Midfielder,20,9,13,2,8,,3,,,16,,10,2,1,1,24,,2,1,4,4,3,2,6,6,6,9,1,,21,6,2,13,4,10,2,,1,63,12,8,1,12,1,,20,7,12,2,4,120,2,7,7,5,2,0,,,2,1,1,2,,,,3,2,1,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,8x2ipjod7gamycxayj2a3rjf8,A. Payne,Defender,19,21,17,,9,,2,1,,19,,10,15,9,6,34,3,2,2,3,3,2,2,15,4,11,6,1,11,44,2,2,20,11,8,3,1,1,100,19,24,2,27,,,40,3,16,,3,180,9,4,18,9,1,0,,3,1,,,1,,,,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,bb1hm61q3m4zt0ztegoee94pg,W. Trotman,Defender,4,,18,1,3,,1,4,1,19,,10,6,5,1,11,4,3,3,1,8,3,4,6,10,9,10,,12,53,5,3,44,8,10,1,1,7,104,37,9,,28,,4,48,,39,,7,270,3,24,39,8,3,0,,,5,,,4,,1,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,2267vtjo73lec13cpftvqe1p0,Z. Yard,Defender,16,,1,,1,,,,,1,,10,3,1,1,4,,1,,,3,3,,4,3,1,,,,10,,1,6,1,,,,,14,6,4,,4,,,9,,5,,3,45,,2,6,2,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,5svbgnfcze34y8jw1t0dpbwgk,K. Bean,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,5bkjn37cpfbshvgui6ethwhlg,M. Belboda,Forward,11,1,6,,2,,1,1,2,7,,10,2,,,11,,1,1,2,6,2,,4,4,1,5,1,1,11,5,1,7,1,6,,,,22,7,4,1,4,,,11,,7,,4,90,,,2,2,,0,,1,3,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,9bzat64urgt7fct9unz5qzifo,G. Burgess,Defender,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,2wy3k3h692qi8riwhmnzy1g5w,J. Burgess,Forward,2,9,7,,4,1,1,1,2,8,1,10,2,4,4,11,,1,1,1,6,2,3,5,6,6,1,,1,17,4,1,12,6,2,,,1,49,11,5,1,8,1,,17,,12,1,4,90,,3,9,3,2,0,1,,,,,,,1,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,6to0zreqm2a9qy7whoijk19g4,X. Deroza,Midfielder,9,,3,,1,,1,,2,4,,10,,,,1,,1,1,,5,6,,1,2,3,,,,9,2,1,8,3,1,,,1,12,7,1,1,1,,,2,,1,,3,61,,,6,,3,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,bev0tnmxqji7br71j5h1r6sr8,H. Dill,Midfielder,7,2,18,,8,1,,,2,18,,10,2,3,3,21,,1,1,7,6,1,2,3,3,5,13,,6,17,4,1,10,5,13,1,,,47,10,7,,7,,,15,1,10,3,4,90,4,1,6,8,2,0,,2,4,,,3,,1,,1,,,,,,,,,1,,,,3,3,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,bujpyovzb2z8hko5c3ts0y3h0,C. Eve,Defender,20,,3,,2,,,,,3,,10,,1,,3,1,1,,1,1,1,,1,1,1,2,,1,4,2,1,3,1,2,,,,7,3,1,,1,,,3,,2,1,1,28,,,1,,,0,,,1,1,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,4riv4jrigxs5n12rhnh8p9zpw,L. Fulton,Defender,4,,5,,1,,1,,2,6,,10,2,1,1,6,,1,1,2,6,3,4,3,12,2,3,,4,29,4,1,26,2,4,,,3,44,23,3,1,10,,2,28,,25,,4,90,,4,22,5,1,0,,1,1,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,e6jw9ygrh0cx30u5p1htf21as,N. Grant,Defender,5,6,6,,,,,,2,6,,10,2,2,1,7,1,1,1,1,3,,,2,1,4,2,1,,5,3,1,3,4,2,,,1,20,2,2,,4,,,5,3,3,,1,35,,,,2,1,0,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,2dwmq1ehehdz3v7podnkj66s,M. Henry,Forward,3,,3,,,,1,1,1,4,,10,2,,,5,,1,1,1,2,1,,,,1,2,,7,10,,1,8,1,3,1,,1,15,7,2,1,2,,,8,,6,,1,25,2,,8,4,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,9y5etmvunzafjcrvkprp48utw,E. Joseph,Midfielder,16,5,20,,7,,1,,2,21,,10,3,5,5,19,,1,1,4,6,2,4,6,2,12,8,,2,25,7,1,15,12,9,2,,1,63,14,10,1,19,,,21,,12,,4,90,4,2,8,8,7,0,,1,2,,,2,,,,3,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,nctjrtb0v4vzmu9u1jyglrf8,Q. Raynor,Midfielder,14,,2,,,,,,,2,,10,1,,,2,,1,,,,,1,1,1,,2,,1,4,1,1,3,,2,,,,6,3,1,,2,,,4,,3,,,17,,,2,2,,0,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,2e4eds0qhyqp1d23b66zuucr8,J. Roberts,Defender,8,,8,1,11,,2,,2,10,,10,5,3,2,22,1,1,1,1,6,5,,12,8,7,2,,11,38,12,1,22,6,3,1,,7,53,15,16,1,14,,,37,1,21,,4,90,4,1,11,4,3,0,1,,1,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,52ncbgs5oat37teidmuhhw1sk,J. Robinson,Midfielder,6,2,1,,2,,,1,,1,,10,,,,2,,1,,,1,,1,1,3,,1,,,8,2,1,6,,1,,,1,14,5,2,,5,,1,8,,6,,1,29,1,1,4,1,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,7x7nas0iezz101seu6mrjt0d0,P. Robinson,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,2oyqftjqne2noa99otxe87o5w,D. Stewart,Forward,18,,4,,1,,1,,,5,,10,,1,,4,1,1,,1,2,2,,,2,1,3,,1,6,1,1,5,1,4,,,,13,5,1,1,1,1,,5,,5,,2,27,1,,4,1,,0,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,4w89x249nwttv9932uj0pd5hw,N. Swan,Goalkeeper,12,,,,1,,,,,,,10,,,,1,,1,,,,,,,2,,,,5,10,2,1,9,,,,,3,11,6,1,,3,,2,3,,3,,,18,1,,7,2,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,cz8h76h4a6rr9b7uh9so5r1n8,D. Swan-Desilva,Defender,10,,9,,6,,,,2,9,,10,1,2,2,16,,1,1,6,6,4,3,4,10,3,6,1,3,23,8,1,17,3,6,1,,3,47,14,6,,6,,,23,,17,1,4,73,2,,9,4,,0,,,,,,,,,1,1,2,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,89tnhlm8yw5jr77hxc47965g4,K. Webb,Goalkeeper,1,,1,,4,,,,2,1,,10,3,,,7,,1,1,,6,,,,5,1,,,5,25,,1,18,1,,4,,3,30,15,7,,15,,2,11,,10,,4,72,7,,18,4,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,9,,2,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,bxwon00wl9tyjvu51my3gcvf8,N. Abraham,Goalkeeper,1,,2,,9,,,,1,2,,10,17,,,26,,5,5,,3,,,4,25,,2,,16,100,3,5,74,,2,13,,8,132,66,26,,59,,1,63,,45,,2,450,22,4,71,27,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,7,,46,3,4,2,3,31,,4,,,,,,,,,,,3,1,2,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,bhzjqo4qidpkmh7lqqir9h4ic,J. Badwal,Defender,8,1,77,2,31,,3,3,2,80,1,10,5,22,18,55,4,6,6,16,4,80,9,24,82,46,33,8,83,318,166,6,285,44,34,1,,15,419,270,33,1,73,2,1,312,,280,3,2,469,9,2,122,42,14,0,3,4,5,,7,2,,1,2,6,7,4,1,,3,,2,,1,,,,1,,3,,,,,,,,,,,,,2,1,,,1,,,,2,,,1,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,dht42dfvrdg7672df9flczxuc,A. Biello,Midfielder,4,2,48,2,24,,2,2,2,50,1,10,9,16,10,53,6,5,5,9,4,60,13,25,124,33,17,3,104,382,200,5,350,31,17,1,,17,463,333,32,,94,5,,371,,340,1,2,433,7,2,150,44,12,0,,2,5,,6,5,,1,1,4,4,1,4,,,1,2,,1,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,1,1,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,cgcpmpetc768pyqb51qthq61g,R. Chukwu,Defender,13,11,36,4,45,,4,,2,40,,10,21,17,9,75,8,6,5,2,5,40,5,41,35,33,7,6,166,380,137,6,316,29,7,6,,21,458,295,64,,139,1,3,367,2,306,2,3,467,23,7,181,36,6,0,2,1,1,1,3,1,,1,,7,2,5,1,,1,,,,1,,,,1,,2,,,,,,,,,,,,,1,,1,,,,,,2,,,,,,,,1,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,3zl1m58uclogo11swixstl4b8,G. De Montigny,Defender,3,40,47,2,42,,7,,1,54,1,10,9,7,6,91,1,6,6,20,3,88,5,26,11,17,32,6,87,245,148,6,215,15,37,2,,4,393,211,30,5,59,4,,238,2,208,21,2,449,4,1,74,29,2,0,7,6,6,,7,2,,2,3,8,8,1,3,,7,,2,,1,,,,8,4,17,,,,,,,,,,,,,2,2,2,,2,,,,2,,,,,,,,,,,,,,,,,,,
