root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Blocks,Successful Lay-offs,Goals,Successful Crosses & Corners,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Successful Dribbles,Total Shots,Successful Corners into Box,Blocked Shots,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Total Touches In Opposition Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Total Fouls Won,Unsuccessful Dribbles,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Tackles Lost,Shots Off Target (inc woodwork),Substitute Off,Saves Made,GK Successful Distribution,Successful Launches,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Offsides,Unsuccessful lay-offs,Successful Crosses open play,Goals from Inside Box,Right Foot Goals,Other Goals,Clearances Off the Line,Hit Woodwork,Headed Goals,Penalties Taken,Goalkeeper Smother,Penalty Goals Conceded,Crosses not Claimed,Penalties Saved,Penalties Faced,Saves from Penalty,Penalties Conceded,Total Red Cards,Straight Red Cards,Set Pieces Goals,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Second Goal Assists,Foul Won Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,exrcpc76set7w6yubtfsy3cnp,A. Jackson-Hamel,Forward,16,,72.0,,18.0,,8.0,11.0,,1.0,3.0,6.0,5.0,1.0,2.0,19.0,3.0,16.0,1.0,3.0,4.0,1.0,3.0,,2.0,1.0,,27.0,3.0,1.0,5.0,4.0,10.0,3.0,,2.0,10.0,1.0,1.0,,3.0,4.0,3.0,15.0,16.0,5.0,,1.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,cqmccsnz1p7ja9gsghav1ddxx,D. Jaković,Defender,5,,270.0,1.0,110.0,,5.0,25.0,1.0,4.0,4.0,18.0,73.0,7.0,11.0,113.0,,92.0,4.0,15.0,20.0,,10.0,1.0,14.0,3.0,5.0,149.0,3.0,,12.0,40.0,10.0,14.0,6.0,4.0,20.0,9.0,5.0,,3.0,2.0,48.0,95.0,98.0,8.0,,5.0,6.0,7.0,10.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,1.0,3.0,,,4.0,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,exz7u7nukda9p15cy7s9udplh,M. James,Defender,3,,124.0,,48.0,,7.0,13.0,,7.0,5.0,12.0,28.0,4.0,3.0,51.0,3.0,37.0,,10.0,4.0,,9.0,,7.0,1.0,1.0,70.0,2.0,2.0,9.0,21.0,10.0,6.0,4.0,,14.0,4.0,,,2.0,3.0,19.0,38.0,41.0,5.0,1.0,3.0,8.0,5.0,6.0,1.0,,,,,,,,,1.0,,,,,,2.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,62smmy1d3o9sm36mhyw5nrphx,M. Kaye,Midfielder,14,,93.0,,22.0,,3.0,14.0,,1.0,,9.0,4.0,3.0,3.0,22.0,3.0,18.0,1.0,4.0,6.0,,3.0,,11.0,1.0,1.0,36.0,2.0,2.0,15.0,9.0,10.0,6.0,,,15.0,1.0,1.0,,2.0,9.0,4.0,18.0,18.0,,,1.0,9.0,1.0,6.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,3rrges782prcprsn207dk4zit,C. Larin,Forward,0,,56.0,,7.0,,5.0,3.0,,,1.0,5.0,5.0,,1.0,9.0,2.0,8.0,1.0,1.0,1.0,,1.0,,,1.0,,18.0,1.0,,4.0,2.0,10.0,2.0,,2.0,7.0,1.0,2.0,,1.0,4.0,1.0,6.0,8.0,3.0,,,5.0,,,,,2.0,,,,,1.0,,4.0,,,,,,3.0,1.0,,,2.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,b1kvp1crj9ha6qn23s7rp3f85,J. Leutwiler,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,a31s7t25qa1llzl3v79x2iimt,J. Osorio,Midfielder,21,1.0,25.0,,15.0,2.0,4.0,10.0,,,2.0,3.0,5.0,1.0,1.0,16.0,,14.0,,1.0,3.0,,2.0,,3.0,,,23.0,1.0,,2.0,5.0,10.0,2.0,1.0,,4.0,1.0,,1.0,1.0,,4.0,14.0,15.0,2.0,,1.0,2.0,1.0,2.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,6ptroe7b9vgzimcvzo2fehcr9,M. Petrasso,Midfielder,23,5.0,360.0,22.0,104.0,2.0,12.0,49.0,3.0,6.0,2.0,56.0,34.0,6.0,20.0,108.0,3.0,80.0,4.0,26.0,6.0,1.0,26.0,10.0,20.0,4.0,5.0,211.0,4.0,1.0,40.0,47.0,10.0,17.0,2.0,1.0,43.0,11.0,5.0,5.0,4.0,24.0,43.0,79.0,82.0,3.0,1.0,4.0,26.0,8.0,16.0,,1.0,1.0,,1.0,,4.0,1.0,4.0,1.0,,1.0,6.0,,,2.0,1.0,,6.0,5.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,6q37ge46z8a2zlsvqvpdjha6t,S. Piette,Midfielder,6,2.0,360.0,,204.0,,23.0,88.0,2.0,6.0,4.0,23.0,105.0,10.0,12.0,211.0,8.0,178.0,4.0,18.0,63.0,2.0,17.0,,36.0,4.0,3.0,264.0,4.0,2.0,28.0,66.0,10.0,18.0,15.0,3.0,35.0,12.0,5.0,2.0,4.0,13.0,59.0,187.0,193.0,7.0,1.0,8.0,17.0,9.0,15.0,,3.0,5.0,,,,1.0,1.0,1.0,,,1.0,3.0,,,1.0,,,4.0,1.0,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,68oxh92004pbiboo5b5bf4pg5,T. Ricketts,Forward,11,,33.0,,14.0,1.0,4.0,2.0,1.0,1.0,,6.0,7.0,1.0,4.0,14.0,,9.0,,5.0,2.0,1.0,5.0,,7.0,,,21.0,1.0,,4.0,2.0,10.0,5.0,,1.0,5.0,,,,1.0,,6.0,9.0,9.0,1.0,,1.0,,,4.0,1.0,,,,,,1.0,,1.0,1.0,,,2.0,,,3.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,2v8yemd5tm542bbcl7e4jcatx,A. Straith,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,cibach2kp6y1w697co2e4k2c5,R. Teibert,Midfielder,7,2.0,114.0,1.0,73.0,,18.0,42.0,,2.0,2.0,16.0,23.0,2.0,8.0,74.0,,59.0,3.0,10.0,19.0,4.0,10.0,,10.0,1.0,2.0,88.0,2.0,,5.0,14.0,10.0,2.0,5.0,,7.0,,4.0,2.0,2.0,3.0,23.0,63.0,64.0,2.0,,2.0,5.0,,2.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,,3.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,z6po5y26nap863d68tcekhqt,S. Vitória,Defender,19,,326.0,,104.0,,2.0,15.0,6.0,7.0,6.0,17.0,76.0,3.0,8.0,106.0,6.0,83.0,4.0,15.0,34.0,,9.0,,13.0,4.0,6.0,147.0,4.0,1.0,13.0,38.0,10.0,8.0,8.0,2.0,21.0,20.0,5.0,,4.0,7.0,32.0,89.0,91.0,8.0,1.0,2.0,13.0,6.0,6.0,,2.0,,,,2.0,1.0,1.0,,3.0,,,1.0,,,4.0,1.0,,4.0,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Canada,Canada,ckozved8umsj42boq3tte1byt,M. de Jong,Defender,17,10.0,270.0,12.0,119.0,3.0,12.0,53.0,8.0,13.0,3.0,46.0,42.0,5.0,16.0,122.0,4.0,85.0,3.0,29.0,46.0,4.0,34.0,3.0,13.0,3.0,6.0,190.0,3.0,2.0,17.0,59.0,10.0,16.0,8.0,5.0,25.0,8.0,4.0,11.0,3.0,6.0,5.0,91.0,93.0,8.0,1.0,5.0,9.0,6.0,11.0,,1.0,,,2.0,,,1.0,1.0,4.0,,2.0,1.0,,,3.0,,,5.0,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
