liga,temporada,equipo,id,nombre,posicion,dorsal,Tackles Won,Straight Red Cards,Total Shots,Aerial Duels won,Successful Passes Opposition Half,Tackles Lost,Unsuccessful Short Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Unsuccessful Launches,Unsuccessful Long Passes,Clean Sheets,Games Played,Total Clearances,Unsuccessful Crosses & Corners,Touches,Aerial Duels,Successful Crosses & Corners,Recoveries,Unsuccessful Crosses open play,Successful Crosses open play,Aerial Duels lost,Ground Duels won,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Total Tackles,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Foul Attempted Tackle,Ground Duels,Index,Shots Off Target (inc woodwork),Blocks,Duels lost,Ground Duels lost,Successful Short Passes,Total Fouls Won,Duels won,Rightside Passes,Duels,Successful Long Passes,PutThrough/Blocked Distribution,Penalties Conceded,Goals Conceded Outside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Launches,Goals Conceded,Total Passes,Total Losses Of Possession,Substitute On,Total Fouls Conceded,Times Tackled,Total Touches In Opposition Box,Substitute Off,Interceptions,Appearances,Time Played,Backward Passes,Starts,Total Red Cards,Forward Passes,Throw Ins to Own Player,Leftside Passes,Unsuccessful Passes Own Half,Open Play Passes,Penalty Goals Conceded,Yellow Cards,Clearances Off the Line,Winning Goal,Through balls,Unsuccessful Corners into Box,Goals,Offsides,Right Foot Goals,Corners Taken (incl short corners),Shots On Target ( inc goals ),Attempts from Set Pieces,Goals from Inside Box,Successful Corners into Box,Blocked Shots,Successful Dribbles,Second Goal Assists,Handballs conceded,Goal Assists,Corners Won,Hit Woodwork,Assists (Intentional),Goals from Outside Box,Penalties Taken,Successful Lay-offs,Set Pieces Goals,Home Goals,Away Goals,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Left Foot Goals,GK Successful Distribution,Drops,Punches,Saves Made,GK Unsuccessful Distribution,Saves made - parried,Saves made - caught,Saves Made from Outside Box,Goal Kicks,Catches,Saves Made from Inside Box,Foul Won Penalty,Penalties Faced,Goalkeeper Smother,Penalty Goals,Saves from Penalty,Penalties Saved,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Other Goals
USA_USL_League_One,2021,Chattanooga Red Wolves SC,,,Defender,18,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,1,10,,,2,1,,,,,2,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,Goalkeeper,13,1,,,1,17,,1,,37,54,8,162,121,20,53,1,9,9,,297,1,,64,,,,2,,,1,,,,3,10,,,1,1,143,1,3,66,4,36,1,,3,179,7,11,233,56,,,,,,,9,810,,9,,112,,55,17,154,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,1,3,17,9,4,1,4,56,4,13,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,7w8n7b3zpteways75fjgtlq6t,D. Navarro,Defender,5,16,,8,44,358,11,94,4,132,201,20,830,1150,37,107,5,24,50,2,1607,70,,150,2,,26,44,3,6,27,,,23,105,10,7,10,87,61,1074,10,88,399,175,114,13,1,5,1188,8,25,1389,222,1,46,6,18,1,42,24,2125,83,23,,575,3,332,71,1347,1,7,,0,,,,,,,1,,,,3,9,,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,e1cn7vwmn3wwvys8pcgn3lgb9,R. Ortiz,Midfielder,13,5,,17,2,149,4,50,19,107,69,9,30,156,6,19,,17,1,51,473,10,15,37,35,9,8,41,12,6,9,2,1,5,102,10,10,,69,61,153,23,43,63,112,11,16,,3,164,,12,233,185,6,12,29,24,8,11,17,869,50,11,1,74,9,46,13,224,,1,,0,2,15,1,9,,20,7,3,,1,10,9,,1,2,15,2,2,1,,2,,0,1,,,,1,,,,,,,,,,,,1,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,a3oibtfew7vizakj0b4rde6p6,R. Pineda,Forward,16,7,,14,25,210,11,76,10,108,110,14,198,388,10,34,1,26,11,28,781,45,4,89,27,3,20,49,4,7,18,17,,14,95,10,10,2,66,46,368,26,74,104,140,36,17,,2,404,1,16,514,188,14,26,10,14,7,22,26,1136,90,12,,201,45,119,30,497,,6,1,0,1,1,,,,3,4,,,1,4,8,,,,9,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,qeg5xtyviuiaqjqc8z3dd1m2,J. Ramos,Defender,4,35,,23,52,439,18,106,14,219,295,25,942,1302,50,189,6,29,94,3,2050,88,1,228,3,1,36,90,2,20,53,,1,19,142,10,15,14,88,52,1175,25,142,350,230,205,28,,5,1380,14,30,1675,341,,35,10,29,,26,29,2665,154,29,1,583,9,588,79,1585,2,5,1,1,2,,1,,1,,8,1,1,,2,14,,,2,1,2,,,,,,1,0,,,1,,1,,,,,,,,1,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,Defender,17,21,,22,97,379,18,203,22,262,295,25,465,803,43,92,4,29,60,66,1832,152,18,165,66,18,55,90,8,16,39,41,,16,156,10,11,6,121,66,771,34,187,147,308,55,46,,5,826,8,30,1121,458,,45,16,69,3,52,29,2644,229,29,,478,215,267,99,1096,2,4,,0,,,4,1,2,,11,,4,,9,18,,4,4,25,,3,,,1,,1,3,2,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,3qt6pi6jiz2g55a8cud3r9dqt,Ualefi,Midfielder,8,10,,2,12,160,9,36,3,35,49,11,215,358,2,13,1,18,6,2,516,20,1,50,2,,8,30,,8,19,1,,5,46,10,,1,24,16,344,6,42,123,66,30,11,,3,374,,14,423,70,9,11,,2,7,10,18,869,66,9,,116,1,118,16,405,,4,,0,,,,,,1,2,,,1,,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,Defender,12,26,,21,28,522,12,190,51,312,237,26,212,654,12,47,5,30,10,116,1473,61,43,152,65,20,33,130,18,19,38,4,,11,223,10,7,3,126,93,644,78,158,134,284,47,38,,4,691,,30,928,475,1,26,53,60,2,21,30,2695,184,29,,358,16,252,41,884,2,6,1,1,6,35,4,2,,64,14,1,3,20,8,14,,,10,22,,9,1,,13,,3,1,1,,,3,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,40hk06raazm0saowd4g9qt6mt,D. Texeira,Forward,9,1,,3,5,16,,11,,11,11,4,6,20,,,,3,1,1,58,13,,2,1,,8,6,1,1,1,,,2,16,10,1,,18,10,22,5,11,6,29,,3,,,22,,4,33,19,1,3,5,11,2,,3,164,13,2,,9,,5,1,31,,,,0,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,28qghssr4jm00k3zrqushn9t6,T. Trilk,Goalkeeper,1,,,,10,32,,5,1,83,116,19,468,391,46,111,5,21,22,,835,10,,182,,,,3,,,,,,,3,10,,,,,435,3,13,145,13,65,1,,2,500,21,21,616,122,,,,,,,21,1950,,21,,251,,220,33,466,2,2,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,211,3,13,41,19,12,2,16,109,19,25,,2,1,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,8n7ciyexoqrzjbigg39iw7vca,J. Villalobos,Midfielder,6,18,,27,33,347,12,98,21,99,124,17,234,566,4,26,3,27,15,7,931,61,7,145,5,4,28,53,7,6,30,,,16,113,10,18,2,88,60,510,12,86,203,174,64,20,,4,574,2,21,698,187,3,25,21,46,15,17,27,1992,101,24,,201,,193,32,690,1,3,,2,,2,2,3,1,6,9,,2,3,4,12,,,1,3,,,,,8,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,emzu5uschez1jzfqzkr6bd3is,C. Zaragoza,Midfielder,3,,,,,,,,,1,,1,2,2,,,,2,,1,5,,,,1,,,,,,,,,,,10,,,,,2,,,,,,,,,2,,1,2,2,2,,,2,,,2,8,2,,,,,,,2,,,,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,ar3l52h52v2hs28v6vp1fh46i,S. Adams,Forward,0,7,,24,4,209,4,77,25,91,83,27,142,341,1,6,,28,5,26,727,14,7,69,26,7,10,53,26,16,11,2,,6,120,10,11,4,77,67,337,17,57,75,134,7,32,,5,344,,32,427,218,7,19,41,75,17,6,28,1905,151,21,,79,15,122,18,424,4,1,,1,,,8,6,8,,13,,8,,6,25,,,2,12,1,2,,,10,,5,3,,1,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,5x31t8ra79jqs9ybdjfdhe51w,J. Allen,Midfielder,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,4olgmuencflerdslclf1eqvx0,E. Andraux,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,3dbt53y838uuaufxo7si4modl,J. Barkei,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,3h4klx76chahvxu5t810fze21,D. Barnathan,Defender,24,10,1,1,37,155,11,78,5,111,168,26,473,611,35,90,1,26,59,2,1002,51,,70,2,,14,27,1,2,21,5,,6,41,10,1,24,28,14,580,5,64,233,92,48,7,,5,628,8,31,796,191,7,8,4,12,3,33,26,1654,18,19,1,346,13,199,59,775,2,2,2,0,,,,,,,,,,,3,1,,,,,1,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,69zg9b05fowt6ew9o723cej8p,D. Bedoya,Midfielder,8,26,,11,8,405,16,112,32,156,154,27,365,698,7,42,1,29,1,40,1206,16,19,118,10,6,8,95,8,14,42,2,,14,169,10,6,,82,74,649,34,103,265,185,102,25,,6,751,2,33,905,251,12,18,23,17,9,20,29,1571,148,17,,262,9,230,38,846,1,5,,1,,26,3,,3,42,5,3,2,9,9,19,,,3,8,1,3,1,1,9,1,1,2,,,,,,,,,,,,,,,,1,,,1,,,,,,
USA_USL_League_One,2021,FC Tucson,ayafz39numgvk458eh88aiu0a,S. Biek,Defender,6,2,,2,8,44,2,10,2,22,29,8,215,250,3,19,,7,14,,335,15,,24,,,7,7,,4,4,,,3,14,10,2,4,14,7,229,3,15,49,29,30,5,,2,259,5,10,288,30,3,4,,5,,6,7,375,6,4,,98,1,135,7,278,,1,,0,,,,,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,3n1x0x4dlcl53f0z5l0r9zso9,G. Calixtro,Forward,11,4,,29,15,234,7,73,12,58,78,18,102,300,2,5,1,28,11,2,700,30,2,47,2,2,15,58,29,20,11,,1,10,154,10,18,1,111,96,322,33,73,107,184,12,31,,4,334,2,22,412,197,8,23,59,66,17,9,28,1681,120,20,1,95,3,90,22,378,1,3,,1,3,,4,10,2,,11,,4,,12,14,,,4,9,2,3,,,13,,1,3,1,4,,1,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,17ey8jpl1wv4vvrnhtvpasdex,D. Corfe,Forward,10,21,,56,15,379,9,84,18,112,99,35,175,525,3,15,2,29,4,29,1102,50,5,65,28,4,35,123,34,8,30,,,10,227,10,23,,139,104,527,54,138,177,277,22,32,,4,549,,39,648,277,7,25,74,89,12,5,29,2008,222,22,,157,19,92,16,623,4,5,,2,,1,8,14,5,4,33,7,5,,19,41,,2,2,22,1,1,3,,7,,6,2,,4,,3,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,dv155f8jlvq8frvhjcokboiy1,C. Dennis,Midfielder,0,18,,36,46,412,18,126,37,214,192,31,292,658,9,66,1,27,15,61,1302,77,23,100,15,2,31,104,17,16,36,,,36,218,10,18,5,145,114,594,50,150,167,295,87,29,,6,681,4,37,873,358,3,57,36,41,16,9,27,2002,158,24,,281,8,267,39,844,4,7,,1,3,28,10,5,,44,18,5,7,14,10,19,,,8,16,3,6,3,4,10,1,3,7,1,2,,9,,,,,,,,,,,,,,,4,,,,,,
USA_USL_League_One,2021,FC Tucson,79qyiuj0oektgfulyyhid61ka,A. Diakhate,Forward,14,,,3,2,11,,3,2,3,3,2,3,13,,,,5,,,36,6,,7,,,4,2,2,2,,,,1,7,10,2,,9,5,11,1,4,2,13,3,2,,,14,,2,17,10,5,1,3,3,,1,5,67,5,,,7,,3,,16,,,,0,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,ejui612wo420wu8i4gq2cu47p,João Delgado,Midfielder,7,19,,13,17,293,17,100,12,119,142,21,214,488,11,42,1,24,6,20,892,35,7,97,14,3,18,83,13,13,36,,,26,158,10,8,2,93,75,442,28,100,147,193,58,23,1,1,500,1,22,642,208,7,38,20,13,12,23,24,1392,68,17,,245,1,182,43,628,3,4,,0,,5,2,,2,12,5,1,2,4,2,20,,,3,3,,1,,,2,,0,2,,,,,,,,,,,,,,,,1,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,ay8btpvbbaekhi43c9eimidey,Manuel Ferriol,Midfielder,21,16,,14,7,174,14,50,18,66,71,18,140,306,3,21,,22,2,10,534,17,1,58,6,,10,49,6,8,30,2,,16,111,10,9,,72,62,267,12,56,106,128,46,12,,2,313,,20,384,123,14,27,19,12,6,8,22,904,58,8,,114,,106,15,376,1,9,,2,1,1,2,2,2,2,5,1,,,3,7,,2,1,2,,1,2,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,6a9s7obrfl3v40jei3wl5tzah,K. Fox,Defender,5,18,,4,49,244,7,98,5,128,217,34,749,948,57,119,5,29,103,9,1534,76,3,153,9,3,27,40,3,9,25,6,,8,68,10,4,19,55,28,893,11,89,314,144,97,20,3,6,990,20,40,1207,261,3,10,8,16,,31,29,2370,53,26,,525,9,315,98,1152,4,4,,0,,,,2,,,,,,,1,5,,1,1,2,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,bnzbojx4ox8a4vvxywxep1ln9,N. Franke,Defender,15,33,1,7,11,464,14,130,17,170,194,37,441,872,22,64,4,28,31,38,1746,21,14,156,37,14,10,139,33,17,47,28,1,27,254,10,5,7,125,115,854,57,150,76,275,37,28,1,7,891,12,44,1085,358,,43,51,23,2,49,28,2456,144,28,2,459,185,406,62,1062,4,2,,0,3,,,2,,,2,,,,2,35,,,4,7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,5mgkom2immb86sa0ggpqqmh62,R. Guerrero,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,5ott818papiko6xti81emgfvu,N. Hurtado,Midfielder,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,80toe1vekfindb40jwt9i6uj8,A. Knox,Defender,3,9,,3,4,92,4,30,,38,47,15,94,183,7,17,,23,16,12,385,13,1,31,12,1,9,16,1,6,13,5,,9,39,10,1,7,32,23,175,1,20,28,52,10,15,,1,185,1,16,232,85,18,14,6,4,3,8,23,630,54,5,,88,43,62,21,229,1,2,,0,,,,1,,,2,,,,,2,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,4hystxrwl043l28k1m55fmtbd,M. Kone,Midfielder,88,6,,6,30,139,6,54,5,56,77,12,198,330,8,23,2,15,20,1,528,42,,59,1,,12,27,2,3,12,,,17,63,10,4,4,48,36,293,9,57,131,105,44,8,,2,337,6,14,414,95,1,25,8,5,5,16,15,1184,43,14,,125,,115,22,406,2,5,,0,1,,,,,,2,,,,,6,,,1,,,,,,2,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,8q1x8z8d3c04jymsfc73o1qll,W. Lapsley,Goalkeeper,1,,,,16,43,1,5,,88,180,41,455,217,48,175,5,30,23,,943,20,,222,,,4,4,,1,1,,,1,8,10,,,8,4,375,5,20,193,28,123,3,1,7,498,16,48,678,184,,1,,,,1,30,2700,,30,,354,,131,92,287,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,4,16,91,54,21,3,38,293,25,53,,6,1,,1,1,,,,
USA_USL_League_One,2021,FC Tucson,5heptjnboaeyttkas0z9kbalm,G. Lavergne,Midfielder,14,,,,,7,,2,,3,3,,3,10,1,1,,1,,,13,1,,,,,1,,,,,,,,1,10,,,2,1,8,,,4,2,2,,,1,10,,1,13,3,1,,,,,,1,12,1,,,3,,5,,13,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,7vf54lvud787xr1gb0cb1igru,L. Lawrence,Defender,23,,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,9yjbv9btx4yhvugbr6e45asyc,L. Mastrantonio,Defender,4,13,,5,31,135,9,56,1,76,130,18,405,497,23,74,4,18,63,,854,52,,95,,,21,40,,4,22,,,3,60,10,2,10,41,20,460,8,71,103,112,80,7,,3,540,2,21,670,139,4,10,2,10,,28,18,1275,22,14,,314,5,231,54,617,2,4,1,2,,,2,1,,,3,,2,,2,10,,,,1,,,,,,,2,0,2,,,,,,,,,,,,,,,,,,,,,2,,,
USA_USL_League_One,2021,FC Tucson,dyrz8dp62uozirg4bq30zmgo9,J. Odenbeck,Midfielder,42,2,,1,13,59,3,18,1,15,20,6,103,156,,2,,7,4,,200,22,,13,,,9,5,1,1,5,,,1,12,10,,,16,7,151,,18,36,34,11,2,,1,162,,7,182,21,3,3,1,1,3,2,7,308,25,4,,54,,67,5,176,,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
