liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Substitute On,Penalty Goals Conceded,Aerial Duels won,Total Clearances,Handballs conceded,Successful Launches,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Blocked Shots,Throw Ins to Opposition Player,Second Goal Assists,Hit Woodwork,Penalties Conceded,Total Red Cards,Red Cards - 2nd Yellow,Successful Corners into Box,Attempts from Set Pieces,Left Foot Goals,Goals from Outside Box,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,GK Unsuccessful Distribution,Foul Won Penalty,Penalties Taken,Penalty Goals,Goalkeeper Smother,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Penalties Saved,Saves from Penalty,Straight Red Cards,Last Man Tackle,Clearances Off the Line,Home Goals,Away Goals,Set Pieces Goals,Saves made - caught
Canada_Canadian_Premier_League,2020,Atlético Ottawa,9bu481g5htyonfco9whsamve2,M. Kourouma,Forward,9,13,,617,11,6,1,,233,6,15,67,5,126,1,11,7,2,11,111,64,14,43,239,1,12,11,179,9,11,54,20,6,70,40,7,19,11,384,18,7,6,67,77,10,10,39,6,6,,12,7,81,11,27,7,12,,31,75,1,180,185,14,2,,,7,42,7,3,36,0,,2,3,1,2,,6,5,,3,1,,2,,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,3e7gd7j0811kh4ibwd2wfr84p,M. Kowal,Forward,21,,,51,,1,,,10,,1,3,,5,,,,,7,10,2,,5,12,,1,,6,4,,5,7,,3,1,,,2,23,,3,,4,2,,10,3,,1,,1,,13,4,,3,,,3,,,5,7,9,,,,,10,,2,1,0,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,ex56fczses29ox8kg1fvaodm1,Viti Martínez,Midfielder,5,2,,540,,,1,1,238,1,9,23,,81,2,25,6,2,4,70,112,10,28,246,,12,7,174,8,7,53,83,,42,29,6,9,13,326,,6,9,53,92,5,10,26,4,19,,5,5,61,10,2,6,,,31,48,1,186,193,8,2,,,7,35,3,9,22,1,,2,4,6,,1,5,3,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,eyems8p1wpp6df9w1wz6rdvpx,B. McKendry,Midfielder,22,4,,408,1,,,,210,1,6,35,,85,2,20,9,2,4,63,83,24,27,215,1,9,2,151,5,1,47,60,1,38,28,4,15,13,292,,7,6,55,71,1,10,34,1,17,,2,1,65,7,4,7,,,27,49,,163,168,10,1,,,16,31,8,6,28,0,3,1,6,5,,1,9,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,8ipv2tlducl1y5qq8c8f4pdk9,V. Neufville,Defender,44,9,1,241,18,,,,85,,3,14,,33,,11,,1,3,53,21,1,22,87,1,9,2,52,2,,33,22,1,30,15,3,4,12,148,,5,4,22,50,5,10,13,,2,,6,2,29,3,9,5,,1,13,1,,53,54,7,,1,,1,16,,6,9,0,2,,4,2,,1,5,,1,,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,3p86lh50rfrmmlrnxsq17dwtm,J. Phillips,Defender,14,6,,290,26,,,,77,,4,16,,23,,13,1,,2,58,29,8,15,80,3,2,2,44,4,,28,19,,21,10,3,3,13,173,,5,2,31,42,,10,14,,8,,4,3,33,4,6,5,,,17,3,,50,52,2,,,,7,19,1,6,14,0,2,1,,6,,4,7,,3,,16,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,6oy4mzcnojabnil6u43mxal4a,M. Shaw,Forward,19,1,5,595,,4,2,2,108,7,23,50,1,64,,2,4,2,28,74,38,3,22,125,2,17,2,100,8,12,24,32,2,24,10,7,5,1,252,,7,5,63,16,29,10,39,6,1,1,19,7,108,10,1,7,,1,41,27,1,84,101,45,1,1,,3,69,,1,22,0,,1,17,7,,,1,6,2,5,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,aqlfj6fs43bg5zk0g7kb7y61g,H. Sobze Zemo,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,dlkpavxvjx1hy57k8sbk21lg5,Nacho Zabal,Goalkeeper,1,,,630,,,,,124,,,,,35,,89,,2,,98,117,,3,244,,,,100,10,,92,40,,73,74,7,,19,321,,7,,,158,,10,2,,52,,1,,2,12,,7,,,,46,,81,152,2,2,,,,,,,,0,,2,2,6,,15,37,,,,,,,,,,,,,,24,87,1,1,1,2,9,6,15,2,29,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,Forward,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,5m5p9c4iyl4f4j1rr1rdmojfu,E. Adekugbe,Midfielder,8,3,1,638,1,5,1,,396,3,5,91,12,165,2,18,8,,13,99,205,11,45,421,3,7,6,337,10,5,63,123,13,73,41,7,11,10,547,24,9,5,52,121,2,10,47,4,21,2,20,1,75,10,20,9,12,1,15,86,1,335,358,23,,1,,9,28,2,10,37,1,2,3,10,5,,,5,1,2,,1,,,,,,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,8xiikcvufow3u6jo0opzhtip5,R. Boskovic,Defender,25,,1,479,3,,,,325,,2,30,,88,2,34,4,,6,76,180,10,32,334,2,7,1,238,5,3,66,112,,47,32,6,9,19,397,,6,4,27,146,3,10,25,,30,,4,1,43,5,,6,,,12,46,,260,268,16,2,,,4,18,6,10,15,0,,2,10,8,,2,5,3,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,c0bz7h3es1ym0n5he0l4ntzop,J. Brown,Forward,9,8,2,657,,4,3,1,103,8,18,52,1,53,,3,1,1,14,75,36,5,17,108,4,13,3,87,7,13,20,19,4,28,13,7,4,1,210,1,10,4,46,17,31,10,17,7,1,1,5,8,64,8,9,10,1,,33,20,3,83,88,18,2,,,2,47,3,,13,2,3,3,4,3,1,,2,6,,6,1,,1,,,,,,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,6re26cen7xbrynezb3rerst05,S. Camargo,Midfielder,10,4,1,130,,,1,1,38,1,2,13,,20,1,,2,,1,18,11,3,8,39,2,1,3,30,2,3,8,10,1,12,6,2,3,,64,,2,1,10,7,8,10,7,1,1,,1,1,11,2,4,2,,,3,9,1,30,31,1,,,,,4,3,,7,0,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,Goalkeeper,1,,,810,,,,,183,1,,,,33,1,89,,1,,90,157,,,279,,1,,139,9,,89,57,,68,68,9,,21,339,,9,1,3,173,,10,2,,51,,1,,3,10,,9,,,1,49,,128,190,,3,,,,1,,,2,0,,2,,5,,19,52,,,,,,,1,,,,,,,10,86,,1,1,,4,1,6,2,14,,,,3,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,2scpcmidt9xp5k5jljwfh9bs9,J. Córdova,Forward,19,,1,71,,,1,,24,,1,3,,12,,1,1,,7,10,3,,8,24,,,,14,,2,9,3,1,8,5,,1,1,32,,4,,3,10,5,10,4,1,1,,1,,13,,,4,,,2,8,1,15,15,10,,,,,9,,,1,0,4,,3,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,3mdoaxl9nv5pgiya30nqm3qi,O.Fakunle,Forward,0,,,7,,,,,3,,,1,,1,,,,,,2,1,,1,3,,,,2,,1,1,1,,,,,,1,5,,1,,,,1,10,,,,,,,,,,1,,,,1,,2,2,,,,,,,,,,0,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,49rr75teem0kobuhr4cesh756,M. Farsi,Defender,21,25,,611,54,,1,1,244,9,12,86,10,104,2,19,8,1,7,138,95,15,47,255,3,7,5,177,6,3,66,28,5,79,49,7,22,13,487,1,10,4,64,80,19,10,48,2,12,10,20,7,79,7,26,10,1,1,24,61,1,178,189,15,1,1,1,8,31,7,11,40,0,3,3,8,10,1,2,8,1,,1,10,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,207co3fpu5mhbs1r0e6p8vze1,N. Giantsopoulos,Goalkeeper,22,,,90,,,,,15,,,,,1,,8,,,,10,11,,1,21,,,,11,1,,9,6,,5,7,1,,4,30,,1,,,11,,10,1,,1,,,,1,1,,1,,,,4,,10,12,1,,,,,,,,,0,,1,1,1,,1,5,,,,,,,,,,,,,,2,6,,1,,1,,2,2,1,2,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,1mg5xen2me6dsqu3b0lktvnbp,M. Haber,Forward,29,12,2,507,,2,2,1,119,8,12,38,1,58,1,1,2,,30,86,19,1,47,124,4,16,1,75,5,14,48,26,5,56,10,5,5,4,202,,9,2,32,41,35,10,47,8,1,1,9,3,100,5,12,9,,,23,19,2,71,76,68,,,,,53,1,,9,2,4,,38,4,2,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,zrowi3rzq9fndgtn1qozene1,J. Hernández,Midfielder,20,1,2,102,,,,,33,,8,6,,21,1,,1,,7,24,6,4,6,33,1,5,,27,3,1,6,5,2,7,5,1,1,,63,,3,2,20,14,4,10,10,,,,2,,31,3,1,3,,,14,8,,27,27,11,,,,3,21,1,,6,0,2,3,4,3,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,86tz9u1o9o5u0lbyycyd3df4l,N. Ledgerwood,Midfielder,6,4,,411,,1,1,1,150,4,6,32,12,78,1,17,5,1,6,80,50,12,30,163,4,13,1,104,4,4,47,29,6,62,26,5,8,5,253,21,7,12,45,65,6,10,26,2,12,3,10,3,54,5,20,7,12,1,22,37,1,106,116,9,1,1,1,7,28,5,4,23,0,2,1,3,3,,1,7,2,,1,,,,,,,8,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,c71o8hujd9joixq9ge68i4qg9,N. Mavila,Defender,3,27,,709,60,,3,1,244,5,18,72,9,78,1,29,9,1,8,155,117,10,40,255,3,21,10,160,8,10,69,83,10,84,42,8,20,22,497,10,9,10,74,100,12,10,42,6,26,4,11,9,94,9,37,9,7,,44,,2,176,186,20,2,1,1,6,52,4,10,30,0,1,1,12,6,,4,14,4,1,,18,,,,,,3,2,2,1,,,,,,,,,,,,,2,2,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,1lg1214de42tia4tcv7rk3z6d,Oliver Minatel,Forward,7,4,,454,,6,,,132,2,4,48,2,74,,3,4,1,8,50,42,5,25,142,5,10,4,110,5,6,28,33,5,26,19,6,9,6,201,,7,6,39,35,15,10,24,2,4,2,8,1,55,6,4,7,,,23,26,,104,114,16,,1,1,2,31,3,,16,0,1,,8,2,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,20o0wuwg7mm8ynf0msec3a06i,D. Northover,Defender,2,2,,355,34,,,,141,,5,27,1,45,,15,2,,7,78,49,7,38,146,1,8,4,84,5,,53,3,1,41,17,4,8,14,256,,7,4,38,72,1,10,30,,9,1,13,2,51,5,2,7,,,14,44,,88,93,13,1,,,4,21,3,10,24,0,3,3,6,5,,2,6,,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,7fcj29th1uv9jkhdh67tygeay,N. Pasquotti,Forward,17,17,2,537,17,4,,,156,8,25,59,,83,,8,5,1,6,117,37,7,29,157,4,6,14,111,4,6,37,27,6,47,31,7,11,7,318,,8,5,66,41,25,10,42,2,9,,11,15,83,5,17,8,,,35,30,,119,120,17,2,,,7,41,,4,31,0,1,,11,1,1,1,7,4,,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,ekpuqpny9mue83orafcamp2i,A. Pepple,Forward,24,1,1,67,,1,,,13,1,7,5,,7,,,1,,2,21,3,2,3,13,,2,1,10,,2,3,,1,4,4,,1,,40,,6,1,13,6,6,10,4,1,,,,2,16,,1,6,,,10,2,,10,10,3,,,,1,12,1,,3,0,6,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,3176i3h6iv1ufsp88prhhmjqi,E. Simmons,Midfielder,15,,,627,1,2,,,368,3,9,55,2,147,1,15,8,1,8,92,160,11,53,373,,9,6,291,6,1,68,87,6,46,58,6,13,25,457,1,10,8,54,130,,10,25,,14,2,1,3,69,7,3,10,1,,36,101,,301,305,15,2,,1,6,44,5,13,18,0,4,3,7,1,,1,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,1mcgu1zocg8bwfrncptuvfm51,M. Trafford,Defender,5,,,720,3,,,,428,1,1,34,1,66,,40,1,1,9,70,312,10,25,442,,8,,344,7,2,65,161,3,46,31,8,1,19,515,,8,1,26,139,6,10,25,1,33,1,5,1,45,8,,8,,,11,108,,366,377,19,3,,,8,20,2,10,15,0,,,10,24,1,4,12,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,7ta110w4agnmtkjsfpgilj2wa,J. Wheeldon,Defender,14,,,459,,,,,272,1,,17,,61,1,30,1,1,8,53,173,3,20,284,1,10,,205,5,1,50,65,,34,21,6,1,16,334,,6,7,15,120,,10,17,,29,,2,,35,6,,6,,,10,82,,225,234,20,,,,2,18,1,7,5,0,,1,12,23,1,2,11,1,3,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,7lqj7hx4na2kvl5doan797vmx,D. Zator,Defender,4,4,,900,24,,1,,652,3,2,56,4,180,,61,4,1,17,169,354,15,84,675,,9,4,475,10,8,145,69,4,98,48,10,11,51,815,,10,3,44,301,20,10,52,4,55,4,11,,83,11,4,10,,,14,249,1,509,530,39,3,,1,12,31,3,6,30,0,,3,22,21,,8,23,4,5,2,11,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
Canada_Canadian_Premier_League,2020,Cavalry FC,41yxh6wtv2lrs3js0y2ir7svd,B. Zebie,Midfielder,16,3,,480,1,2,,,162,1,10,58,,58,,9,6,,10,55,80,13,22,169,5,10,7,133,6,5,31,35,2,28,25,5,8,6,255,,10,6,57,42,9,10,31,1,5,,11,6,67,6,3,10,,,26,34,,131,138,10,,,,9,36,4,2,31,0,5,2,,4,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,6mmfo5q4m9zdbpl1cgqv5muhh,K. Alemán,Forward,11,4,1,537,2,2,1,,193,3,25,73,7,104,1,6,3,2,6,94,77,9,34,214,4,6,13,157,9,7,40,43,8,47,29,7,7,6,342,9,7,2,76,46,12,10,42,1,17,,18,15,85,11,13,7,5,,37,52,1,159,174,9,,,,8,43,1,1,39,0,,,3,2,1,1,,6,,4,,,,,,,3,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,759r7l0y8jofaf394tnc7ytt6,P. Amanda,Forward,16,6,1,145,5,1,,,41,2,8,15,,20,,2,3,1,4,30,11,4,8,41,2,1,4,31,,1,10,3,,13,7,2,10,3,94,,4,1,21,9,5,10,13,1,,,3,4,27,1,6,4,,,10,14,,31,31,6,,,,4,14,,4,11,0,2,,2,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,614w28s7cigyjam7f10hz9gwl,T. Ameobi,Forward,18,,2,287,,2,,,74,2,5,24,,31,2,1,2,,10,35,26,4,19,77,3,8,1,56,8,3,20,21,2,17,12,3,2,3,117,,7,6,27,13,10,10,27,2,1,,5,,54,8,,7,,,17,19,,54,57,27,,,,1,27,3,,10,0,4,,17,2,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,7syvxffcyqbhwd42954p8ej85,H. Boakai,Forward,10,6,,309,,1,,,121,1,13,36,3,72,,4,8,1,3,52,41,6,10,124,3,5,9,107,4,3,14,24,2,22,18,4,9,1,206,4,6,4,47,25,3,10,20,2,3,2,5,5,50,5,9,6,3,,27,39,,107,110,3,,,,3,30,3,1,20,0,2,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,81ggmgps5zcnafmhlv9f0osiy,A. Caceres,Midfielder,19,1,,248,,1,,,74,1,9,21,1,44,,,5,,,29,24,9,8,75,2,4,4,67,7,,8,29,3,8,10,2,8,1,130,,7,1,32,16,11,10,22,,,1,5,7,36,7,1,7,,1,14,9,,66,67,4,,1,,6,14,3,1,18,0,5,1,4,2,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,6byiub7o0uwogoc24p79vx6ju,C. Carter,Midfielder,14,,,203,1,,,,87,,3,24,,39,,1,2,,,20,39,6,10,89,1,6,1,74,3,,11,15,2,9,14,1,5,2,121,,6,2,20,25,2,10,12,,4,,2,1,23,3,,6,,,11,25,,76,78,3,,,,5,11,1,5,9,0,5,1,3,2,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
