liga,temporada,equipo,id,nombre,posicion,dorsal,Duels lost,Tackles Lost,Total Clearances,Aerial Duels won,Yellow Cards,Time Played,Unsuccessful Short Passes,Throw Ins to Own Player,Goals Conceded Outside Box,Assists (Intentional),Unsuccessful Dribbles,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Tackles Won,Blocked Shots,Successful Passes Own Half,Substitute On,Key Passes (Attempt Assists),Goals Conceded Inside Box,Substitute Off,Total Fouls Won,Successful Crosses & Corners,Successful Dribbles,Recoveries,Overruns,Throw Ins to Opposition Player,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Leftside Passes,Total Fouls Conceded,Goals Conceded,PutThrough/Blocked Distribution,Duels,Starts,Unsuccessful Launches,Through balls,Aerial Duels lost,Aerial Duels,Total Shots,Total Losses Of Possession,Successful Open Play Passes,Times Tackled,Ground Duels,Successful Crosses open play,Penalty Goals Conceded,Goal Assists,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Backward Passes,Penalties Conceded,Total Tackles,Touches,Interceptions,Successful Short Passes,Successful Passes Opposition Half,Successful Lay-offs,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful lay-offs,Total Passes,Blocks,Open Play Passes,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Ground Duels lost,Games Played,Rightside Passes,Index,PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Ground Duels won,Corners Won,Winning Goal,Right Foot Goals,Goals,Offsides,Left Foot Goals,Hit Woodwork,Headed Goals,Goals from Inside Box,Clean Sheets,Home Goals,Away Goals,Total Red Cards,Goal Kicks,GK Successful Distribution,Straight Red Cards,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Successful Corners into Box,Foul Won Penalty,Red Cards - 2nd Yellow,Set Pieces Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Penalties Taken,Penalty Goals,Handballs conceded,Other Goals,Own Goal Scored,Punches,Saves made - parried,Saves Made,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Saves Made from Inside Box,Penalties Faced,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Crosses not Claimed
USA_USL_League_One,2024,Central Valley Fuego FC,5vx2i1evxiyhn6uckep9b5no4,K. Garcia,Midfielder,34,27.0,7.0,2.0,,,455.0,19.0,,2.0,,4.0,42.0,22.0,2.0,16.0,4.0,4.0,38.0,3.0,3.0,7.0,5.0,6.0,,7.0,32.0,,,3.0,2.0,27.0,6.0,9.0,6.0,51.0,6.0,,,3.0,3.0,5.0,43.0,110.0,13.0,48.0,,,,9.0,7.0,1.0,11.0,35.0,,11.0,208.0,6.0,102.0,72.0,4.0,1.0,110.0,,132.0,,132.0,24.0,3.0,8.0,24.0,9.0,28.0,10.0,4.0,1.0,24.0,3.0,0.0,,1.0,1.0,1.0,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,agb5ejb8r7v610orc1gunaq96,E. Gómez,Defender,16,12.0,1.0,3.0,,1.0,386.0,16.0,27.0,4.0,,,62.0,27.0,5.0,46.0,6.0,2.0,43.0,1.0,7.0,9.0,4.0,5.0,7.0,3.0,20.0,,3.0,11.0,2.0,9.0,6.0,13.0,5.0,27.0,5.0,3.0,,2.0,2.0,2.0,62.0,106.0,1.0,25.0,5.0,2.0,,6.0,3.0,22.0,5.0,36.0,1.0,7.0,242.0,3.0,109.0,76.0,,1.0,112.0,,139.0,1.0,132.0,15.0,,3.0,10.0,6.0,32.0,10.0,3.0,13.0,15.0,4.0,0.0,,,,,,,,,,,,,,,,,,2.0,,,,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,8m84hom6lsjdyii046vwvvdp0,C. Heckenberg,Midfielder,8,87.0,14.0,22.0,21.0,5.0,1769.0,76.0,1.0,9.0,,12.0,210.0,109.0,11.0,79.0,30.0,6.0,324.0,1.0,15.0,33.0,3.0,33.0,4.0,13.0,98.0,1.0,,33.0,11.0,283.0,20.0,42.0,40.0,198.0,20.0,21.0,1.0,28.0,49.0,14.0,159.0,694.0,22.0,149.0,2.0,3.0,,21.0,36.0,6.0,13.0,135.0,,44.0,1106.0,22.0,688.0,397.0,14.0,2.0,717.0,,826.0,3.0,802.0,111.0,3.0,29.0,59.0,21.0,198.0,10.0,24.0,2.0,90.0,3.0,0.0,1.0,1.0,,,,,1.0,2.0,0.0,1.0,,,,,,,,2.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,3e4gkylxcdo34rieonozdqr4l,S. John-Brown,Defender,7,86.0,9.0,13.0,46.0,4.0,1558.0,109.0,43.0,9.0,2.0,17.0,141.0,131.0,8.0,133.0,18.0,9.0,95.0,1.0,23.0,30.0,4.0,23.0,6.0,21.0,99.0,3.0,9.0,22.0,14.0,139.0,12.0,39.0,23.0,201.0,18.0,10.0,2.0,35.0,81.0,27.0,252.0,326.0,35.0,120.0,6.0,3.0,2.0,19.0,22.0,24.0,72.0,97.0,,27.0,813.0,14.0,309.0,243.0,11.0,2.0,332.0,5.0,463.0,,457.0,115.0,13.0,23.0,51.0,19.0,86.0,10.0,12.0,24.0,69.0,12.0,0.0,1.0,3.0,8.0,2.0,,,3.0,2.0,1.0,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,1oyt7lzlw4t58jfhz1k7f649g,D. Kabamba,Defender,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,bn4r2tdnjwp338ksfnmr6f105,Q. Lawal,Forward,27,17.0,1.0,,3.0,3.0,112.0,11.0,,2.0,,1.0,8.0,11.0,5.0,10.0,1.0,1.0,8.0,5.0,1.0,2.0,1.0,2.0,,2.0,2.0,,,,,6.0,6.0,4.0,1.0,26.0,1.0,,,7.0,10.0,1.0,26.0,25.0,4.0,16.0,,1.0,,6.0,2.0,1.0,6.0,15.0,,2.0,65.0,2.0,28.0,20.0,1.0,,28.0,2.0,39.0,,36.0,9.0,1.0,,10.0,6.0,10.0,10.0,,1.0,6.0,1.0,0.0,,1.0,1.0,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,1u13z8pks27ou911923rot2j8,O. Lemus,Defender,17,69.0,1.0,27.0,15.0,4.0,1068.0,76.0,86.0,7.0,2.0,23.0,165.0,107.0,9.0,113.0,18.0,3.0,129.0,6.0,12.0,23.0,6.0,11.0,6.0,9.0,41.0,1.0,14.0,31.0,4.0,112.0,14.0,30.0,30.0,123.0,12.0,20.0,1.0,12.0,27.0,7.0,210.0,282.0,27.0,96.0,6.0,1.0,2.0,18.0,27.0,33.0,22.0,78.0,,19.0,728.0,19.0,269.0,165.0,,6.0,288.0,,395.0,5.0,388.0,54.0,3.0,19.0,57.0,18.0,40.0,10.0,13.0,33.0,39.0,13.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,c5gaqjx3e91w2a7llkr94c31m,J. Mariona,Forward,0,73.0,4.0,10.0,6.0,1.0,1189.0,39.0,39.0,3.0,,27.0,92.0,58.0,7.0,65.0,13.0,12.0,118.0,,10.0,22.0,6.0,24.0,4.0,24.0,48.0,,5.0,19.0,8.0,89.0,16.0,25.0,27.0,143.0,14.0,13.0,,10.0,16.0,24.0,150.0,311.0,37.0,127.0,4.0,1.0,,14.0,16.0,23.0,61.0,91.0,,17.0,668.0,4.0,300.0,199.0,2.0,5.0,313.0,,371.0,5.0,369.0,70.0,16.0,13.0,63.0,14.0,99.0,10.0,13.0,22.0,64.0,16.0,0.0,2.0,3.0,5.0,1.0,,,2.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,85bhyzlvgzo8ov8es8t9jslw5,R. Mendiola,Midfielder,11,26.0,7.0,3.0,2.0,1.0,520.0,47.0,3.0,1.0,,3.0,65.0,50.0,1.0,54.0,5.0,4.0,54.0,7.0,7.0,13.0,5.0,,4.0,4.0,30.0,,,3.0,3.0,52.0,1.0,14.0,9.0,44.0,5.0,1.0,,9.0,11.0,5.0,92.0,159.0,10.0,33.0,3.0,1.0,,12.0,11.0,15.0,20.0,47.0,,12.0,308.0,6.0,150.0,111.0,4.0,3.0,161.0,2.0,211.0,1.0,209.0,18.0,2.0,11.0,17.0,12.0,47.0,10.0,2.0,10.0,16.0,6.0,0.0,,,3.0,,1.0,,,,,,,,,,,,,1.0,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,Midfielder,20,127.0,6.0,5.0,7.0,6.0,1064.0,82.0,5.0,4.0,7.0,30.0,107.0,94.0,13.0,126.0,12.0,21.0,61.0,4.0,31.0,25.0,9.0,27.0,19.0,43.0,28.0,4.0,,12.0,14.0,110.0,29.0,29.0,26.0,222.0,11.0,3.0,8.0,17.0,24.0,25.0,262.0,283.0,66.0,198.0,6.0,1.0,8.0,15.0,15.0,47.0,75.0,103.0,,18.0,774.0,4.0,281.0,264.0,10.0,,306.0,1.0,400.0,,376.0,95.0,11.0,25.0,110.0,15.0,80.0,10.0,12.0,30.0,88.0,25.0,0.0,1.0,2.0,5.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,1.0,4.0,,14.0,,1.0,,16.0,39.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,dkj34rgt4nacxdvruhgno3i3u,D. Nembhard,Defender,31,53.0,4.0,34.0,21.0,2.0,926.0,49.0,10.0,5.0,,2.0,229.0,91.0,7.0,70.0,12.0,1.0,185.0,2.0,3.0,23.0,3.0,1.0,,4.0,30.0,,5.0,42.0,2.0,35.0,14.0,28.0,12.0,95.0,11.0,25.0,,25.0,46.0,5.0,113.0,311.0,3.0,49.0,,3.0,,13.0,28.0,7.0,13.0,20.0,1.0,16.0,563.0,9.0,315.0,153.0,,5.0,338.0,,429.0,5.0,402.0,42.0,3.0,23.0,28.0,13.0,145.0,10.0,8.0,7.0,21.0,2.0,0.0,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,7v484mxsej2k8127x7gemwm50,T. Opeyemi,Forward,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,qeg5xtyviuiaqjqc8z3dd1m2,J. Ramos,Defender,5,7.0,1.0,9.0,3.0,,180.0,6.0,,,,,38.0,19.0,2.0,15.0,,,52.0,,,3.0,,3.0,,,9.0,,,13.0,,33.0,2.0,3.0,2.0,14.0,2.0,4.0,,5.0,8.0,1.0,20.0,64.0,,6.0,,,,2.0,4.0,,1.0,9.0,,1.0,113.0,1.0,63.0,20.0,,,72.0,,91.0,1.0,81.0,7.0,1.0,9.0,2.0,2.0,11.0,10.0,1.0,,4.0,,0.0,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,dgeq5i85yuvweazj94kmwpffu,A. Ruelas,Forward,18,4.0,1.0,,,,51.0,2.0,,,,2.0,1.0,2.0,,2.0,,,4.0,4.0,1.0,1.0,,,,,,,,,,1.0,,1.0,3.0,5.0,,,,2.0,2.0,,7.0,6.0,2.0,3.0,,1.0,,4.0,,,,4.0,,1.0,20.0,1.0,7.0,3.0,2.0,,7.0,,9.0,,8.0,1.0,,,2.0,4.0,3.0,10.0,2.0,,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,9n9tcz6mkqmiyhjqehsin9iqc,Z. Smuck,Forward,0,22.0,,1.0,7.0,,258.0,8.0,,1.0,,,10.0,9.0,2.0,6.0,,1.0,20.0,2.0,1.0,3.0,4.0,2.0,,,8.0,,1.0,1.0,1.0,7.0,6.0,4.0,2.0,31.0,4.0,1.0,,13.0,20.0,3.0,25.0,30.0,4.0,11.0,,,,6.0,3.0,,6.0,20.0,,,73.0,1.0,35.0,15.0,1.0,,35.0,1.0,44.0,,39.0,9.0,2.0,,9.0,6.0,7.0,10.0,2.0,,2.0,,0.0,,1.0,2.0,1.0,,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,1l3z9lwkuxr3i8m6e9koexudw,C. Torr,Defender,15,107.0,9.0,76.0,40.0,4.0,1808.0,96.0,68.0,9.0,,6.0,400.0,188.0,15.0,154.0,26.0,3.0,322.0,2.0,9.0,36.0,1.0,17.0,3.0,11.0,82.0,1.0,21.0,92.0,5.0,280.0,33.0,45.0,20.0,210.0,19.0,49.0,,51.0,91.0,9.0,247.0,586.0,9.0,119.0,3.0,3.0,,21.0,49.0,15.0,22.0,55.0,,35.0,1163.0,19.0,588.0,306.0,,8.0,625.0,,813.0,8.0,768.0,103.0,4.0,37.0,56.0,21.0,78.0,10.0,5.0,15.0,63.0,7.0,1.0,1.0,1.0,2.0,,1.0,,1.0,2.0,0.0,1.0,1.0,4.0,4.0,,,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,2041ool4qi7wsnaa4y987ffca,Z. Vazquez,Forward,14,59.0,2.0,8.0,8.0,2.0,932.0,33.0,2.0,6.0,,14.0,25.0,35.0,1.0,36.0,6.0,5.0,61.0,11.0,6.0,23.0,3.0,31.0,2.0,4.0,33.0,3.0,,2.0,6.0,29.0,4.0,29.0,11.0,109.0,9.0,1.0,,21.0,29.0,16.0,104.0,113.0,29.0,80.0,2.0,2.0,1.0,20.0,5.0,6.0,38.0,72.0,,8.0,348.0,2.0,141.0,82.0,8.0,,141.0,,176.0,,148.0,50.0,10.0,,38.0,20.0,50.0,10.0,4.0,6.0,42.0,3.0,0.0,1.0,3.0,11.0,1.0,1.0,1.0,3.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,ukqj0t4bc3lqptbbtqob8zu2,S. Vinberg,Defender,0,26.0,3.0,19.0,9.0,3.0,523.0,13.0,2.0,4.0,,,89.0,41.0,5.0,36.0,9.0,,125.0,,1.0,10.0,3.0,7.0,,,19.0,1.0,,28.0,3.0,65.0,14.0,14.0,1.0,54.0,7.0,16.0,,8.0,17.0,5.0,50.0,162.0,1.0,37.0,,,,7.0,7.0,2.0,9.0,20.0,,12.0,284.0,7.0,153.0,43.0,,,168.0,,209.0,7.0,201.0,28.0,2.0,15.0,18.0,7.0,35.0,10.0,,2.0,19.0,,1.0,1.0,1.0,,,,,1.0,2.0,1.0,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,5nw1hjsran8eylh32q43swzys,T. Williams,Midfielder,19,5.0,2.0,1.0,,,66.0,7.0,1.0,1.0,,,13.0,9.0,2.0,6.0,1.0,2.0,18.0,4.0,1.0,3.0,1.0,,1.0,,5.0,1.0,,2.0,,16.0,2.0,4.0,,8.0,1.0,1.0,,1.0,1.0,1.0,13.0,39.0,,7.0,1.0,,,5.0,3.0,,1.0,5.0,,3.0,65.0,1.0,35.0,22.0,,2.0,39.0,,48.0,1.0,48.0,3.0,1.0,4.0,4.0,5.0,14.0,10.0,,,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Central Valley Fuego FC,dlq9ip7c4yjiizgza6vp8h9g4,I. Yaya,Defender,25,30.0,3.0,30.0,19.0,2.0,569.0,34.0,1.0,2.0,,,134.0,71.0,5.0,53.0,6.0,2.0,133.0,2.0,,11.0,,3.0,,7.0,23.0,,,37.0,1.0,75.0,8.0,13.0,4.0,68.0,6.0,20.0,,11.0,30.0,2.0,83.0,195.0,5.0,38.0,,1.0,,8.0,18.0,,7.0,14.0,,9.0,370.0,13.0,189.0,70.0,,3.0,203.0,,274.0,3.0,263.0,38.0,1.0,14.0,19.0,8.0,51.0,10.0,1.0,,19.0,1.0,0.0,,1.0,,,,1.0,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
