liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Yellow Cards,Goals Conceded Inside Box,Duels won,Unsuccessful Launches,Successful Short Passes,Leftside Passes,Times Tackled,Foul Attempted Tackle,Through balls,Unsuccessful Passes Opposition Half,Time Played,Games Played,Ground Duels won,Total Clearances,Substitute On,Backward Passes,Unsuccessful Crosses open play,Penalty Goals Conceded,Unsuccessful Passes Own Half,Index,Total Fouls Conceded,Total Passes,Open Play Passes,Duels,PutThrough/Blocked Distribution Won,Aerial Duels,Right Foot Goals,Rightside Passes,Total Losses Of Possession,Unsuccessful Dribbles,Corners Won,Throw Ins to Opposition Player,Successful Open Play Passes,Key Passes (Attempt Assists),Successful Passes Opposition Half,Substitute Off,Unsuccessful Crosses & Corners,Goals,Tackles Won,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Unsuccessful Long Passes,Ground Duels,Goals from Inside Box,Assists (Intentional),Duels lost,Interceptions,Blocked Shots,Forward Passes,Successful Dribbles,Touches,Goals Conceded,PutThrough/Blocked Distribution,Successful Passes Own Half,Total Touches In Opposition Box,Penalties Conceded,Successful Long Passes,Recoveries,Appearances,Tackles Lost,Successful Crosses & Corners,Shots On Target ( inc goals ),Total Tackles,Successful Crosses open play,Starts,Ground Duels lost,Total Fouls Won,Throw Ins to Own Player,Clean Sheets,Unsuccessful Short Passes,Total Shots,Blocks,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Launches,Aerial Duels won,Aerial Duels lost,Home Goals,Away Goals,Winning Goal,Goals from Outside Box,Corners Taken (incl short corners),Successful Lay-offs,Left Foot Goals,Offsides,Shots Off Target (inc woodwork),Successful Corners into Box,Unsuccessful Corners into Box,Handballs conceded,Second Goal Assists,Clearances Off the Line,Foul Won Penalty,Penalty Goals,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Total Red Cards,Straight Red Cards,GK Unsuccessful Distribution,Red Cards - 2nd Yellow,Hit Woodwork,Unsuccessful lay-offs,Drops,Last Man Tackle,GK Successful Distribution,Saves Made from Inside Box,Penalties Faced,Crosses not Claimed,Saves made - parried,Catches,Saves Made from Outside Box,Saves Made,Punches,Goalkeeper Smother,Saves made - caught,Headed Goals,Other Goals,Own Goal Scored,Saves from Penalty,Penalties Saved
Canada_Canadian_Premier_League,2022,Atlético Ottawa,63rmd2xbr48c0zzvsj6bn3651,C. Mannella,Midfielder,6,,,3,5,,25,8,2,,,6,89,6,5,1,6,4,,2,,10,1,34,32,12,,,,11,8,1,,,26,,16,,,,3,28,,2,12,,,7,1,2,11,1,48,3,,12,2,,3,7,6,1,,,4,,,7,,,,4,,2,6,,,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,eyems8p1wpp6df9w1wz6rdvpx,B. McKendry,Midfielder,8,1,4,11,80,11,314,93,15,13,1,67,1193,27,70,15,14,66,4,2,30,10,20,443,413,139,14,15,,128,132,10,2,3,327,12,146,6,7,,27,353,3,38,124,,,59,25,2,156,8,646,14,20,211,8,,39,95,27,21,4,1,48,1,13,54,14,1,2,52,3,8,90,6,10,5,,,0,,5,2,,,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,a4vocop6icezy6ib6syi2ax9l,S. Melvin,Goalkeeper,1,,,4,1,6,30,12,,,,17,273,4,,2,1,,,1,5,10,,60,19,1,,1,,11,23,,,,15,,5,,,,,38,,22,,,,,,,37,,86,4,,33,,,8,24,4,,,,,,3,,,,1,,,,22,3,1,,,,0,,,,,,,,,,,,,,,,,,,11,,,,,,30,1,1,,1,2,5,6,2,1,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,54941l9vjzs8ss6z6fiq68sx6,V. Moragrega,Forward,11,,5,6,69,2,105,31,21,14,,35,694,23,41,4,17,58,5,2,6,10,31,142,126,162,5,63,1,31,94,8,4,,90,6,74,6,5,1,11,106,4,2,99,1,,93,3,3,22,4,306,10,13,32,35,,1,22,23,11,,3,22,,6,58,15,,,34,13,3,36,,28,35,1,0,0,,1,5,,6,10,,,3,,,,1,,,1,,,,,,2,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,7ve669rgfnl2vbnfbxph79ih,M. Niba,Defender,3,,1,6,47,13,352,49,6,7,,37,910,16,33,52,7,25,3,3,29,10,12,454,439,83,9,23,,204,80,,1,2,378,1,109,1,3,,14,391,4,34,60,,,36,16,1,176,3,618,10,14,283,4,2,39,77,16,10,1,2,24,1,9,27,6,7,2,29,5,8,63,5,14,9,,,0,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,e63p94mrr20pw761amvdeei1h,Iván Pérez,Defender,33,,1,3,26,1,58,5,10,3,,16,187,9,25,6,8,17,7,1,3,10,6,70,67,49,,3,,24,39,10,3,5,55,2,37,1,7,1,6,58,,3,46,1,,23,1,,24,7,161,3,4,23,4,,,16,9,4,2,3,10,2,1,21,8,22,,9,4,,12,,1,2,1,0,1,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,8as7g0i1xw4lez6g1fz5h44r8,José da Cunha,Midfielder,21,,,4,8,2,29,16,2,1,,16,110,2,6,,,5,,1,4,10,3,47,46,18,2,4,,11,24,1,2,,28,1,14,2,2,,1,29,,6,14,,,10,1,1,15,,64,4,3,15,,,,12,2,3,,,4,,2,8,2,,,12,,,18,,2,2,,,0,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,bj8f50ujvt3e3fqi1hr6s3cic,Z. Roy,Defender,46,,,5,20,2,94,43,15,3,,18,422,14,20,3,9,44,5,1,12,10,6,119,118,46,5,4,,9,58,11,4,3,93,1,50,5,5,,8,94,1,4,42,,,26,7,1,23,3,212,6,8,46,14,,,20,14,5,2,1,13,2,5,22,4,12,,21,1,1,25,,,4,,,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,6oy4mzcnojabnil6u43mxal4a,M. Shaw,Forward,19,1,2,12,87,5,187,47,55,12,1,56,1472,23,67,16,8,90,7,3,15,10,33,257,242,229,15,67,2,65,183,17,8,,179,17,123,12,7,4,14,193,3,10,162,2,1,142,9,11,55,12,558,15,23,72,40,,6,52,23,4,2,14,18,2,15,95,37,,,54,21,,64,1,20,47,3,1,1,2,,6,1,11,7,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,dy82dducntn2ulpq7qzclfw0l,A. Sissoko,Midfielder,20,1,7,25,116,15,629,209,22,21,1,96,2349,28,71,48,3,96,1,6,44,10,41,828,790,224,10,80,,272,179,5,1,,653,13,282,1,1,,24,689,3,39,144,,1,108,22,2,251,11,1077,28,15,407,12,,60,142,28,18,,2,42,,25,73,18,,9,100,4,10,139,8,45,35,,,0,,1,5,,,2,,,2,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,lu6un7dbprss3ptkqtv9tk9,B. Tabla,Forward,13,4,5,20,166,4,409,134,83,17,6,106,2297,30,155,3,2,152,18,5,24,10,32,539,532,310,13,30,5,78,295,50,17,2,421,25,319,20,18,7,22,427,6,16,280,5,4,144,11,19,175,66,1022,26,31,118,123,,18,106,30,14,10,21,36,10,28,125,53,10,3,96,44,,112,,11,19,3,4,3,2,3,5,2,10,23,,,5,,,,1,,,1,,,,,3,2,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,apavbqkzwn6ik22hi8d8mo1qt,M. Tissot,Defender,15,2,5,21,88,38,600,41,43,15,1,208,2439,30,65,45,,187,50,6,80,10,21,880,841,186,20,45,1,300,445,20,14,64,612,13,335,18,56,3,17,648,5,77,141,2,1,98,37,3,352,11,1516,26,49,331,42,,48,112,30,12,18,10,29,13,30,76,25,159,6,155,20,9,232,7,23,22,2,1,0,1,1,,2,4,10,1,,1,,,1,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,al5jt5ntx6alvfvo3tq1py6i2,Z. Verhoven,Defender,16,2,2,5,40,1,70,11,29,9,,21,423,15,39,7,12,24,4,2,3,10,12,93,91,103,8,9,2,31,73,18,3,,71,4,54,4,4,3,11,73,1,4,94,3,1,63,2,2,27,15,229,6,12,19,15,,3,29,15,6,,3,17,,3,55,7,2,,16,7,,20,,1,8,1,2,2,,1,1,1,3,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,bri3rn6ch0k8k4q9mpjc8q19l,B. Wright,Forward,9,2,2,16,87,4,154,47,34,6,1,102,1433,28,42,12,9,84,5,3,20,10,13,272,245,182,9,95,6,64,212,21,7,,128,14,91,18,5,7,3,155,1,5,87,7,2,95,1,1,77,6,501,17,26,67,61,,1,22,28,4,3,15,7,3,19,45,31,,,112,24,2,117,,45,50,2,5,2,,,16,1,7,9,,,1,,,,1,,,1,,,,,,5,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,5m5p9c4iyl4f4j1rr1rdmojfu,E. Adekugbe,Midfielder,8,,3,10,44,1,500,167,4,6,,54,967,22,40,9,12,120,4,1,17,10,20,609,580,75,2,7,1,171,96,3,,1,513,6,207,6,4,1,8,542,1,21,68,1,,31,7,1,151,6,726,11,7,336,7,,42,64,22,5,1,1,13,1,10,28,21,3,2,46,4,3,67,1,4,3,1,0,1,,,6,,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,cseaof8mo75i2fufyg0b4bpat,F. Aird,Midfielder,7,1,1,3,16,7,141,79,4,1,1,79,434,5,14,6,,27,14,1,15,10,2,216,205,28,3,3,,6,114,2,8,9,144,5,96,1,28,,7,150,2,21,25,,1,12,10,,104,2,363,5,12,60,5,,9,31,5,1,6,2,8,,5,11,4,45,1,45,4,,66,3,2,1,,,0,,14,,,,2,5,9,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,8e41frophez1otbzaamqxzip6,Roberto Alarcón,Defender,0,3,6,13,95,11,432,234,22,17,1,130,1160,17,83,17,4,98,48,1,29,10,28,558,533,154,6,17,,23,207,11,11,7,452,23,258,6,69,,21,468,2,42,137,,2,59,6,2,203,21,939,15,19,235,6,1,36,83,17,11,25,4,32,13,13,54,30,93,2,48,8,1,90,1,12,5,,,0,,19,1,,,4,6,12,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,8texi81doeqhy7eu6fnhrstbe,J. Assi,Midfielder,21,2,1,9,45,4,167,81,33,2,,64,789,19,43,4,10,74,15,1,9,10,11,227,225,97,4,7,,8,160,16,9,6,167,10,123,9,15,,15,169,3,6,90,,1,52,4,,64,13,430,12,15,52,39,,2,38,19,3,6,2,18,6,9,47,12,12,,52,5,,58,1,2,5,,,0,,,2,,9,3,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,1ifq6ok0spehvrr4lndlhxotl,M. Bevan,Forward,9,,1,7,33,2,86,14,15,2,,28,565,12,21,2,7,53,1,1,3,10,11,116,106,80,3,32,1,30,55,6,1,,76,6,67,2,1,3,4,86,1,4,48,3,,47,,1,19,1,198,8,6,20,34,,,15,12,2,1,8,6,1,5,27,14,,1,26,17,1,30,,12,20,1,2,0,,,4,1,8,9,,,,,,,,,,1,,,,,1,3,,,,,,,,,,,,,,,1,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,6re26cen7xbrynezb3rerst05,S. Camargo,Midfielder,10,,3,9,25,,186,59,29,3,,72,789,15,23,2,6,70,10,1,12,10,7,258,242,73,4,10,2,54,132,15,8,,179,12,156,7,21,2,1,195,2,10,63,1,,48,2,,75,11,400,11,13,48,37,,9,34,15,1,9,6,2,3,9,40,10,3,,53,12,,63,,2,8,1,1,0,1,20,8,,3,6,4,11,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,7tednz7d4xzxjpuqct8iyttjp,M. Cantave,Forward,0,2,3,7,37,,99,33,23,5,1,31,532,13,33,3,8,34,8,,2,10,12,122,118,84,4,11,,29,76,15,6,1,97,7,75,5,12,1,2,101,1,1,73,1,1,47,3,2,26,10,253,8,8,29,18,,2,18,13,6,3,7,8,2,5,40,15,5,,20,13,,21,,4,7,1,0,1,,7,3,1,2,6,1,4,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,Goalkeeper,1,,1,24,9,73,434,184,,,,162,2340,26,4,25,,,,1,45,10,,777,528,10,,5,,192,218,,2,,403,,74,,,,,570,4,204,5,,,1,2,,401,,1019,28,,496,,,136,228,26,,,,,,26,1,4,,10,3,,,207,26,5,,,,0,,,,,,,,,,,,,,,,,,,41,,,,1,,266,35,1,1,14,17,22,57,5,3,2,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,7yfwpe3tltsxez80puqy7hoet,J. Di Chiara,Midfielder,14,,4,11,60,1,189,46,25,10,,54,870,18,47,6,9,73,6,2,9,10,19,252,247,128,5,37,,62,115,12,6,,191,5,123,6,7,,8,196,2,4,91,,,68,7,2,71,6,415,13,15,75,18,,7,32,18,7,2,1,15,2,9,44,26,2,1,52,6,1,56,,13,24,,,0,,1,5,,3,5,,1,3,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,Midfielder,11,5,7,24,123,16,451,60,61,13,,224,2238,28,102,24,3,210,56,3,30,10,34,665,645,250,25,38,,229,394,42,31,15,476,33,302,8,82,4,26,493,6,45,212,2,5,127,23,7,166,19,1282,30,51,225,74,1,42,88,28,20,34,14,46,10,25,110,38,89,6,127,29,2,172,6,21,17,2,2,1,2,39,10,4,8,15,16,16,5,1,,,1,2,10,1,,,,,2,1,,,,,,,,,,,,,,,,1,,
Canada_Canadian_Premier_League,2022,Cavalry FC,ewjp0ru1c4fn1h5bqyqdih0wl,B. Fisk,Midfielder,17,1,1,10,37,9,355,102,21,5,2,139,1215,27,34,4,13,134,36,1,19,10,13,496,485,93,9,10,,84,208,8,9,5,379,23,280,11,51,1,9,389,4,35,83,1,1,56,1,8,176,7,718,14,30,126,19,,34,72,27,9,17,8,18,7,14,49,9,13,1,72,13,,107,2,3,7,1,0,1,,24,4,1,,5,7,12,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,7m423mahkxftk81mmh7v0jzf8,M. Harms,Defender,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,56a27wtbiukuc4kyay1obqkno,M. Kaiser,Defender,28,,,2,1,,22,8,1,,1,4,69,6,1,,6,10,,,7,10,,39,39,3,,,,5,14,,1,2,28,2,13,,,,,28,,4,3,,,2,,,16,,50,2,,15,2,,6,5,6,,,,,,,2,1,5,,7,1,,11,,,,,,0,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,246l8ttdytxycwsbi5sg12ei,D. Klomp,Defender,4,2,7,25,109,36,1052,490,24,15,1,155,2174,27,63,55,3,125,12,3,70,10,31,1389,1349,200,14,76,,198,293,4,8,27,1140,12,471,3,12,3,28,1176,7,89,124,3,1,91,37,2,576,7,1807,32,30,708,40,1,124,123,27,25,3,4,53,3,24,61,3,96,5,124,15,15,213,13,46,30,1,2,0,,,,,1,11,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,9ciad1fw48orv5aph9o83f6ne,V. Loturi,Midfielder,16,1,3,7,32,5,296,92,16,2,,51,769,10,27,6,1,81,5,1,16,10,7,376,364,80,7,14,,82,100,7,2,2,302,6,137,3,5,,5,314,2,18,66,,,48,7,2,121,7,508,9,16,178,7,,18,65,10,5,1,,10,1,9,39,10,16,2,44,2,5,62,,5,9,,,0,,1,3,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,eoiimmhy0bdg3guq88jihpyol,J. Mason,Forward,20,1,2,18,40,,199,42,38,7,,60,1747,22,23,8,1,107,13,2,4,10,24,252,215,146,3,60,4,69,145,14,22,,164,13,137,10,13,8,3,201,4,3,86,7,1,106,2,15,34,4,476,22,16,66,107,,2,30,22,2,2,26,5,2,21,63,14,2,5,48,36,,51,,17,43,5,3,3,1,,9,1,25,10,,,1,,,,,,,,,,,,2,5,,,,,,,,,,,,,,2,1,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,cbw3da3l9qi13ludkt9181z9x,A. Musse,Forward,13,3,4,24,140,,384,152,97,15,1,145,2137,29,121,2,5,150,24,2,24,10,23,513,498,301,29,39,1,94,345,43,19,,394,25,312,13,63,7,19,407,5,7,262,3,2,161,11,16,117,43,1076,29,44,119,84,,23,95,29,13,24,27,32,6,24,141,46,11,,99,53,6,106,,19,20,4,3,3,4,47,18,6,3,26,17,27,,,,1,,1,6,,,,,,2,4,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,7qctsydagkbx65ctb9wlw9n1l,D. Norman,Midfielder,24,,4,9,51,20,407,74,7,11,,102,1031,21,31,24,10,44,8,1,42,10,20,606,583,106,7,40,,225,188,4,5,27,456,4,186,2,10,,10,472,4,67,66,,,55,23,2,263,1,832,13,14,289,11,,65,65,21,5,3,2,15,3,11,35,15,46,3,67,8,4,134,4,20,20,,,0,,,,,,6,,,,,,,,,3,,2,1,,1,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,3niwormbgvkj2x3pt0paovwgk,G. Ntignee,Forward,0,,,,2,,3,4,1,,,4,13,2,1,,2,2,,,,10,,7,7,3,3,1,,,6,1,,1,3,,3,,,,,3,,,2,,,1,,,1,,14,,3,,6,,,,2,,,,,,,1,1,,,4,,,4,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,ekpuqpny9mue83orafcamp2i,A. Pepple,Forward,23,,1,4,31,,78,22,21,3,,19,419,7,21,1,3,50,3,,4,10,9,102,99,68,,16,5,13,57,7,3,,79,3,52,,3,6,2,82,2,2,52,6,,37,,2,17,7,191,6,1,31,22,,4,21,7,,1,10,2,1,4,31,12,2,1,18,17,,20,,10,6,3,3,2,,,7,1,2,7,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,4vste31f1itpjogkc2r11k3ys,S. Rogers,Midfielder,27,,,,1,,3,1,2,,,1,25,3,1,,3,,,,,10,,4,4,5,,1,,2,5,2,,,3,,2,,,,1,3,,,4,,,4,1,,1,,10,,,1,,,,1,3,,,,1,,,3,,,,1,,,1,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
