liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Anguilla Under 17,22nqowo7px4zp2lr6fl56kp3o,T. Jackson,Forward,9,46,6,3,1,2,,,11,,12,1,37,2,2,3,277,22,22,13,12,4,4,3,2,4,22,11,42,7,9,16,34,1,8,3,6,10,7,87,4,30,10,16,19,25,0,4,8,,1,,12,20,3,3,1,2,5,3,3,,2,4,,,,,,3,,,,,,,1,,1,,1,1,2,,,,,,,,,3,,,2,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,7s6vtpe1kjxii8rgq8lo5xqs,R. Josiah-Lind,Defender,17,4,,2,5,,,,,2,2,1,7,2,2,2,91,4,,5,2,3,1,2,1,1,4,,3,,,3,2,1,,1,,10,5,24,3,1,5,7,7,5,0,,1,,,,2,,1,,4,,1,,,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,73leebnrfz4enq2ihq231ki6s,Caleqaun Julius,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,efx4du9j9or530ve8fv1i1kwk,T. Leveret,Defender,5,26,,2,32,2,19,10,10,,19,7,36,12,11,14,359,7,9,14,15,4,3,9,1,4,14,1,34,,5,16,24,4,1,1,8,10,16,137,4,10,25,16,35,17,0,4,1,,,7,2,4,10,1,2,,6,1,1,,,1,,,,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,9egqzg1gb3029w4japupsgw0k,R. Martin,Midfielder,8,20,2,,1,2,,,15,2,17,2,29,2,5,7,119,5,8,3,9,3,5,5,9,1,10,,30,,10,9,17,3,5,,11,10,12,60,3,11,11,3,29,12,0,2,3,,,1,3,2,8,4,,,7,,1,,,,,,,,,2,,,,,,,,,,2,,,3,1,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,3nnrbewz7wpr8gk0nd730xxxw,N. Millington,Midfielder,6,30,3,3,33,,,,15,,25,6,47,3,8,6,360,18,11,14,11,4,1,10,13,4,19,4,34,3,19,17,22,2,2,,9,10,19,131,4,13,22,17,42,22,0,,2,,1,3,8,2,4,1,9,,10,,3,,2,6,,,,,,3,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,9xsg1j0cofx401tjm6mhcvjtg,N. Owen,Defender,4,5,,3,30,1,,,42,,55,1,80,29,1,51,315,17,1,13,1,4,2,14,6,4,16,,60,,4,2,2,,1,1,2,10,15,135,4,3,72,16,32,25,0,,2,,1,1,3,1,8,,6,,1,,3,,3,1,,,,,4,9,,,,14,18,,3,,,,,2,1,,,,,,,,,1,,,,1,,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,8bez6clal4m83lko8zbqmywb8,K. Robin,Forward,2,9,3,,2,1,,,2,,2,,2,2,2,2,81,,3,3,6,1,2,2,,1,,,8,,,6,9,2,3,1,2,10,,22,1,3,2,3,2,,0,1,,,,2,,,1,2,,,,,1,,1,,,,,,,,,,,,,,,,,1,,1,2,1,,,,2,1,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,9gb2xioqbqqdvo0hayw0lqs5w,A. Rogers,Midfielder,14,5,,,1,,5,1,,1,,1,6,,2,,28,6,2,,3,1,,,1,,6,,2,,,3,5,1,,,1,10,6,18,1,2,4,,6,6,0,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,63j4vgsdqqh98w6e3af1j6o0k,A. Service,Goalkeeper,1,,,1,,,,,1,1,2,,4,1,,2,2,2,,,,1,,1,,,2,,2,,,,,,,,2,10,,5,1,,2,1,,2,0,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,621dbzedatzrxd9obcizfay38,M. Archibald,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,9qn0yusauomxqnr5daf5bo6j8,S. Brazier,Midfielder,7,8,2,,2,,,,6,,5,1,10,1,3,1,112,2,3,4,5,2,3,3,2,2,4,,13,,4,5,8,2,1,2,2,10,5,32,2,3,5,4,10,5,0,,,,,1,,,5,,,,3,,1,,1,,,,,,,1,,,,,,,,,,1,,1,4,2,,,,,2,,,1,,,4,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,dz7bktl20qhs6bsxbdk67coic,J. Browne,Defender,2,8,,,8,1,,,12,,19,1,39,10,1,13,211,14,5,6,2,3,3,7,10,3,17,1,20,,6,3,7,,,2,3,10,20,57,3,5,26,6,37,20,0,1,,,,3,1,1,6,,,,2,,,,,1,,,,,,3,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,8do004wvzy8h6tjev7f63bqj8,J. Edwards,Midfielder,16,2,,,1,,,,,1,1,,3,,,1,12,1,2,,,1,,1,,,2,,3,,,,2,,2,,,10,2,6,1,2,2,,3,2,0,,,,,,,,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,8rxtpmtcezv1mj14m9q355dsk,G. Gonsalves,Goalkeeper,1,1,,,5,,,,20,,23,,62,8,1,23,180,23,,5,1,2,,3,10,2,22,,25,,,1,1,1,,,13,10,2,86,2,,43,5,5,39,0,,,,,,,,16,,,,9,,,,,,4,1,,,32,17,1,11,6,12,39,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,1,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,aksq40vdpuhmhg7g94thbh2j8,V. Jackson,Midfielder,10,37,7,,2,1,3,2,18,,19,2,42,3,5,3,258,7,11,6,20,3,3,5,5,3,17,2,42,,16,22,31,3,8,1,8,10,23,107,3,15,18,6,42,23,0,8,4,2,,,6,7,17,4,1,2,12,,9,,8,2,,,,,,6,,,,,,,1,,,3,1,8,4,1,,,,,,,,3,,,2,,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,8tatjplynxdk10cmlghkgp1xw,S. Layne,Defender,4,11,,,15,2,,,16,,22,1,64,9,3,12,270,29,6,6,4,3,3,6,7,3,33,,27,,10,4,10,2,1,,5,10,39,97,3,7,47,6,59,42,0,1,1,,,6,1,,13,,1,,10,,,,,,,,,,,9,,,,,,,5,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,449nsqcicbhtl1vj7d2p9vx1w,A. Lee-Francis,Midfielder,15,11,2,,,,,,2,1,2,2,6,,3,2,90,2,5,1,6,2,,,,1,4,,10,,,6,11,1,4,1,4,10,4,25,2,5,3,1,6,4,0,1,,,,,,2,3,1,,,1,,1,,2,,,,,,,,,,,,,,,,,,,2,,1,,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,6ulyg0fz6z5veljrtpqryv7kk,S. Manyaka,Midfielder,11,8,1,,3,,,,3,,4,,11,1,,2,112,3,5,4,2,2,,2,3,2,7,,12,,2,2,7,,4,2,6,10,7,26,2,6,6,4,11,7,0,1,1,,,,1,2,4,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,1zatjn7mv1s38jb7gngrs05xw,S. Meade,Midfielder,17,12,1,,2,1,,,6,3,7,,16,1,,2,80,1,8,1,2,3,3,2,7,,7,,16,,5,2,10,,5,,3,10,9,32,3,10,5,1,16,9,0,1,2,,1,1,2,3,8,3,,,1,2,2,,1,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,1,0,1,,,,,1,,,,,1,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,9262l89ygwtu8e9mbnnwaxfdg,M. Michael,Forward,8,24,4,,6,,1,,16,,18,,67,,3,5,213,24,14,5,8,3,3,5,12,3,44,5,31,3,13,9,22,3,5,3,12,10,45,109,3,15,25,5,62,49,0,1,1,,,5,2,17,26,2,3,,13,1,,,1,1,,,,,,5,,,,,,,,,,3,1,1,3,1,,,,2,,4,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,8b57ena35rizl3p2zt9lyfml0,E. Moreta,Goalkeeper,18,1,,,1,,,,11,,14,,34,4,,13,90,13,1,1,,1,,3,6,1,11,,14,,1,,1,,,,13,10,4,42,1,1,25,1,7,20,0,,,,,,,,7,,,,3,,,,,,,,,1,12,9,,6,4,3,15,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,2i1i4wmehb5h8f35l90j9ul0,M. Peters,Defender,14,7,,,7,1,5,2,3,1,7,,26,1,,1,95,12,3,1,,2,2,5,3,1,16,,11,,6,2,3,,1,,4,10,18,50,2,5,19,1,25,19,0,,2,,,3,4,3,7,1,1,,1,,,,,2,,,,,,3,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,aawko0ugr19z8lriqmugmsj6c,C. Richardson,Defender,13,18,2,,13,4,16,10,13,,12,1,30,5,9,8,213,10,4,4,11,3,4,2,,3,14,2,28,2,4,14,15,8,2,1,3,10,16,103,3,4,15,4,26,18,0,,,,,7,3,3,8,1,2,1,12,,,,,3,,,,,,4,,,,,,,2,,,,,,3,,,,,,,,,,,1,2,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,3lxyq9449kpfnz4z2fjjxxl3o,J. Roache,Defender,3,7,,,,,7,5,,1,4,2,7,1,2,1,57,2,5,2,2,1,,4,,,2,,11,,3,2,7,,2,,1,10,3,24,1,5,4,2,6,3,0,,,,,1,,1,1,1,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,1w8tb6ko41mda1qohxgm0lo9g,B. Satchell,Midfielder,20,24,2,,1,3,2,1,30,2,33,1,51,7,2,9,146,5,14,2,8,3,8,7,13,1,16,2,53,,24,9,22,1,10,1,7,10,18,96,3,15,30,2,50,18,0,4,1,,1,1,2,4,17,4,,,4,,4,,2,1,,,,,,2,,,,,,,,,,1,,1,4,4,,1,1,2,1,5,3,1,1,,2,1,,1,1,0,,,,,1,,,,1,1,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,6va8ccarzpx4xdk4ikzo8wk5w,B. Skilling,Midfielder,12,14,,,2,,1,,2,2,3,2,15,1,3,1,131,3,11,2,3,3,,1,3,1,10,2,14,2,2,3,14,1,6,1,4,10,12,35,3,11,6,2,15,12,0,,,,,1,,1,9,1,,,5,,1,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,cdhqoujgjzy34t92yq3lctmac,J. Watts,Forward,19,5,,,,,,,1,2,3,,4,,,,22,,5,1,,2,1,2,,,1,4,8,2,3,,5,,1,,,10,1,9,2,5,3,1,4,1,0,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,drou4b7p7ysfso3vjvqzgqkgk,N. Wijnaldum,Defender,5,16,,,12,3,25,6,15,1,16,4,36,6,9,10,234,10,7,5,9,3,4,2,8,2,17,2,27,2,6,9,16,5,2,,7,10,20,100,3,7,27,5,35,20,0,,,,,1,,1,10,2,,,,,,,,,,,,,,3,,,,1,1,,3,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,5gtt1u29k64zpyvodr0usa3v8,G. Williams,Forward,9,38,3,,2,1,,,14,,12,1,44,,1,2,270,13,16,6,7,3,3,,5,3,29,5,38,2,10,17,23,,10,,6,10,23,94,3,21,11,6,35,32,1,3,5,2,5,1,15,17,19,1,,,11,1,16,,8,10,,,,,,3,,,,,,,,,1,2,1,3,2,,3,,,,,,,3,1,,2,2,,2,2,0,,,2,,3,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Antigua and Barbuda Under 17,2nb8ornmpu3k4wuzym7ref2tw,Z. Williams,Midfielder,6,13,1,,3,1,,,8,1,10,3,26,3,4,5,174,8,7,4,4,3,3,2,9,2,15,3,11,3,5,6,11,1,1,1,3,10,16,40,3,7,9,4,26,16,0,,,1,,,2,2,8,,1,,6,,1,,,2,,,,,,1,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,90iq30xg7zonx4t1r536ex9uc,X. Croes,Goalkeeper,21,1,,,1,,,,9,1,14,,42,2,,14,135,25,1,1,,2,,5,10,1,23,1,14,1,,,1,,,,14,10,18,52,2,1,22,1,19,28,0,,,,,,,,3,,,,10,,,,,,1,,,,13,5,,5,3,9,18,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,4k1zkrz7nlwbluhs0jhh5jk7o,Z. Croes,Goalkeeper,1,1,,,4,,,,7,,14,,30,5,,13,135,16,,4,,2,,7,3,2,11,,14,,1,1,,,,1,12,10,3,50,2,,18,4,4,16,0,,,,,,1,,,,,,9,,,,,1,3,,,1,19,5,,8,7,5,17,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,d0r4wxej4vo10pxubuhc20dg4,E. Cuhfus,Defender,3,17,1,,7,,,,11,,14,1,26,11,2,13,135,9,5,4,4,2,1,3,3,2,7,4,15,3,1,6,9,1,,,3,10,11,45,2,11,21,4,20,12,0,1,6,,,1,8,,3,,3,,2,,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,bbkkjruw6o1fquvtf89fyjz10,M. Eman,Defender,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,8ysgn64uqak9dsw34lx3dy80k,R. Geerman,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,3qtehorpwr1kkdgobw0d4jkes,G. Jeroe,Forward,14,36,2,,3,1,1,,19,1,18,3,34,1,9,5,205,5,19,3,14,3,2,4,7,2,16,9,41,5,13,15,33,6,7,2,11,10,16,93,3,21,18,3,34,16,0,3,2,1,3,1,3,3,11,4,1,,6,2,2,,6,1,,,,,,,,,,,,,,,1,,,3,5,,2,,,2,,2,,3,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,2tfo7mcz0psmszmic29s4d05w,N. Kolman,Midfielder,10,12,3,,3,1,1,,12,1,7,,32,3,1,4,131,9,5,3,4,3,1,,6,2,22,,18,,3,4,9,1,3,2,5,10,19,59,3,8,14,3,25,25,0,,3,,,1,3,9,17,2,1,1,3,,1,,,,,,,,,3,,,,,,,,,,1,,,5,1,,,,3,1,4,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
