root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Substitute On,Own Goal Scored,Goals Conceded Inside Box,Starts,Touches,Appearances,Index,Goals Conceded,Games Played,Goals Conceded Outside Box,Substitute Off,Goals,Right Foot Goals,Total Shots,Total Touches In Opposition Box,Shots On Target ( inc goals ),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Yellow Cards,Penalty Goals Conceded,Penalties Faced,Total Red Cards,Straight Red Cards,Unsuccessful Crosses open play,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Ground Duels,Forward Passes,Duels won,Successful Long Passes,Aerial Duels won,Duels,Total Clearances,Unsuccessful Crosses & Corners,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Headed Goals,Set Pieces Goals,Attempts from Set Pieces,Corners Won,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Corners Taken (incl short corners),Total Fouls Won,Unsuccessful Corners into Box,Aerial Duels lost,Total Fouls Conceded,Foul Attempted Tackle,Successful Crosses open play,Handballs conceded,Successful Lay-offs,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Successful Launches,Unsuccessful Launches,Unsuccessful Long Passes,Blocks,Tackles Won,Penalties Conceded,Offsides,Saves Made,GK Successful Distribution,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Unsuccessful lay-offs,Through balls,Red Cards - 2nd Yellow,Goalkeeper Smother,Times Tackled,Winning Goal,Hit Woodwork,Left Foot Goals,Foul Won Penalty,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,cljagdyxgnvhgvkbl4n0i5t5h,D. Pabón,Forward,8,385.0,1.0,,,4.0,,5.0,10.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,e327wxbopkbxzbmw8uxz03svd,D. Parra,Defender,27,861.0,1.0,,3.0,10.0,42.0,11.0,10.0,5.0,11.0,2.0,3.0,,,,,,,,,,3.0,1.0,,1.0,1.0,1.0,6.0,19.0,2.0,6.0,2.0,,14.0,4.0,3.0,4.0,19.0,10.0,9.0,8.0,,6.0,,1.0,2.0,3.0,4.0,9.0,9.0,4.0,,,9.0,2.0,1.0,5.0,,10.0,10.0,,4.0,5.0,1.0,3.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,3.0,5.0,,2.0,,,,,,,,,,,,,,3.0,0.0,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,axzfu4ve0f2izvoowa5xwcdsl,E. Reséndez,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,dmtsbln16ttjoymm2rqfuyw2x,C. Rodríguez,Midfielder,29,495.0,1.0,,1.0,6.0,37.0,7.0,10.0,2.0,7.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,1.0,,,,,,20.0,5.0,11.0,,,11.0,6.0,1.0,7.0,24.0,15.0,9.0,6.0,1.0,8.0,2.0,,2.0,,2.0,4.0,8.0,3.0,,,4.0,,1.0,1.0,5.0,15.0,15.0,,3.0,1.0,1.0,2.0,3.0,,,,2.0,2.0,1.0,2.0,3.0,1.0,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,0.0,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,7u9gg7rwpm3ku3ihkn9perazu,M. Rodríguez,Midfielder,202,15.0,2.0,,1.0,1.0,,3.0,10.0,1.0,3.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,ak1647012heka69wr46ctva7e,G. Sánchez,Defender,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,8ccew21ghurfiznopilx1wqtx,N. Sánchez,Defender,4,690.0,1.0,,2.0,8.0,69.0,9.0,10.0,4.0,9.0,2.0,1.0,3.0,3.0,5.0,3.0,5.0,1.0,2.0,1.0,2.0,3.0,,,,,,,43.0,7.0,7.0,,,12.0,28.0,1.0,4.0,47.0,29.0,12.0,10.0,,11.0,,,4.0,,1.0,3.0,22.0,2.0,6.0,,3.0,7.0,,1.0,8.0,31.0,35.0,,4.0,1.0,,6.0,2.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,8.0,2.0,1.0,,,,2.0,,,,,,1.0,,,,,1.0,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,2jafomm5g9wg1k5d8ecvuo5x,J. Urretaviscaya,Forward,10,183.0,1.0,,,2.0,,3.0,10.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,38gladv6ywz2zwjxsegqzxbrp,L. Vangioni,Defender,11,90.0,,,1.0,1.0,1.0,1.0,10.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,347y8ui8hu3p4u66xqn1af7c9,S. Villarreal,Defender,186,14.0,1.0,,1.0,,,1.0,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,Defender,23,180.0,,,1.0,2.0,,2.0,10.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,99mrnc95q93g28eqgnm6r9r6d,Á. Zaldívar,Forward,14,217.0,2.0,,1.0,2.0,2.0,4.0,10.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
testeo_ligas_norteamerica,Mexico_Copa_MX,2019-2020,CF Monterrey,CF_Monterrey,bpnuwv0mw5wzfd3dc0lob8dpm,Á. Zapata,Midfielder,196,24.0,1.0,,,,4.0,1.0,10.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,2.0,,,,1.0,1.0,,,,2.0,,,,1.0,,2.0,,1.0,,,2.0,,2.0,1.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
